Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s34_e138_RES8264 & s34_e138_RES9108,D,420,7.03,6,56.5,50,6,6.9,s34_e138_RES8264,430,-33.1772,138.1936,317,56.6,53.4,2150,3.59,15.8,s34_e138_RES9108,10,-33.1956,138.0719,602,56.5,19.9,11403,4.61,12.3,919,54
s34_e138_RES2292 & s34_e138_RES3105,D,520,6.78,8,45.1,50,6,2.8,s34_e138_RES2292,530,-33.0483,138.1639,140,46.0,68.2,3750,11.2,4.1,s34_e138_RES3105,10,-33.0686,138.0508,449,45.1,23.3,6977,4.87,9.3,589,84
s34_e138_RES5765 & s34_e138_RES5841,D,469,7.81,6,50.4,50,6,4.2,s34_e138_RES5765,480,-33.1203,138.1917,262,50.4,54.1,4302,4.66,10.8,s34_e138_RES5841,11,-33.1225,138.0642,459,50.5,27.0,9072,7.38,6.8,721,69
s28_e152_RES23214 & s28_e152_RES20220,D,251,2.85,9,96.1,50,6,9.6,s28_e152_RES23214,481,-27.3083,152.1439,368,96.1,62.6,2030,6.02,16.0,s28_e152_RES20220,230,-27.2681,152.2258,764,96.8,60.1,768,4.02,24.1,1132,44
s28_e152_RES60653 & s28_e152_RES54889,D,330,4.59,7,72.2,50,6,6.7,s28_e152_RES60653,550,-27.8322,152.1142,330,72.2,52.0,1707,6.82,10.6,s28_e152_RES54889,220,-27.7825,152.1925,359,73.1,39.9,1675,4.07,18.0,689,72
s28_e152_RES72866 & s28_e152_RES63628,D,470,6.51,7,50.9,50,6,3.4,s28_e152_RES72866,780,-27.9561,152.2444,118,51.4,89.8,2111,12.74,4.0,s28_e152_RES63628,310,-27.8658,152.2306,274,50.9,41.7,838,2.33,21.9,392,127
s28_e152_RES213 & s27_e152_RES65072,D,240,4.24,6,99.4,50,6,14.4,s28_e152_RES213,370,-27.0031,152.1353,421,99.4,57.4,3056,5.75,17.3,s27_e152_RES65072,130,-26.9933,152.2433,610,101.1,33.7,598,1.19,85.1,1031,48
s28_e152_RES4036 & s28_e152_RES4186,D,372,4.89,8,65.9,50,6,4.1,s28_e152_RES4036,412,-27.0511,152.7783,263,65.9,53.1,6670,13.93,4.7,s28_e152_RES4186,40,-27.0528,152.8675,619,65.9,21.8,4107,2.03,32.5,882,56
s28_e152_RES72283 & s28_e152_RES64801,D,280,2.6,11,86.0,50,6,4.7,s28_e152_RES72283,660,-27.95,152.19,323,86.6,59.6,1786,9.01,9.6,s28_e152_RES64801,380,-27.8781,152.2008,261,86.0,80.5,1040,9.45,9.1,584,85
s28_e152_RES30220 & s28_e152_RES36300,D,440,8.14,5,55.3,50,6,5.0,s28_e152_RES30220,610,-27.4008,152.1233,200,55.3,58.7,2166,7.69,7.2,s28_e152_RES36300,170,-27.5017,152.0872,397,56.1,38.3,3601,3.35,16.8,597,83
s28_e152_RES48638 & s28_e152_RES43958,D,320,4.38,7,74.1,50,6,4.5,s28_e152_RES48638,460,-27.7192,152.1714,211,74.5,74.5,2602,12.09,6.2,s28_e152_RES43958,140,-27.6586,152.2281,662,74.1,27.6,2732,4.33,17.1,873,57
s28_e152_RES67769 & s28_e152_RES60138,D,321,3.63,9,74.8,50,6,3.7,s28_e152_RES67769,601,-27.905,152.1517,238,75.0,68.2,1868,14.42,5.2,s28_e152_RES60138,280,-27.8272,152.1731,275,74.8,68.4,677,5.85,12.8,513,97
s28_e152_RES45174 & s28_e152_RES42080,D,251,2.93,9,95.3,50,6,5.5,s28_e152_RES45174,441,-27.6756,152.0928,255,95.3,92.6,3891,12.56,7.6,s28_e152_RES42080,190,-27.6292,152.0808,504,96.3,51.0,1209,4.96,19.4,759,65
s23_e116_RES25470 & s23_e116_RES24131,D,242,0.89,27,99.1,50,6,4.5,s23_e116_RES25470,552,-22.4922,116.6922,231,99.2,66.9,5690,18.01,5.5,s23_e116_RES24131,310,-22.4633,116.6456,538,99.1,43.8,1746,4.23,23.4,769,65
s36_e148_RES71432 & s36_e148_RES76183,D,451,5.9,8,53.2,50,6,4.4,s36_e148_RES71432,981,-35.8383,148.2508,262,54.9,48.5,2031,6.3,8.7,s36_e148_RES76183,530,-35.905,148.1642,273,53.2,48.9,2320,6.09,8.7,535,93
s36_e148_RES18604 & s36_e148_RES13371,D,570,7.15,8,42.1,50,6,3.0,s36_e148_RES18604,930,-35.1464,148.5956,105,42.1,79.5,3796,13.6,3.1,s36_e148_RES13371,360,-35.1092,148.6808,402,42.8,21.3,962,0.56,76.2,507,98
s36_e148_RES80882 & s37_e148_RES1120,D,500,8.06,6,47.9,50,6,5.6,s36_e148_RES80882,750,-35.9647,148.1933,203,47.9,50.9,2356,8.02,6.0,s37_e148_RES1120,250,-36.0256,148.0717,801,48.1,10.4,1509,0.47,102.6,1004,49
s36_e148_RES38731 & s36_e148_RES38806,D,331,5.16,6,72.5,50,6,8.5,s36_e148_RES38731,611,-35.3239,148.4072,420,73.9,50.5,1539,4.54,16.3,s36_e148_RES38806,280,-35.3247,148.2994,618,72.5,20.9,3787,4.09,17.7,1038,48
s36_e148_RES30497 & s36_e148_RES24118,D,399,4.81,8,60.2,50,6,3.9,s36_e148_RES30497,921,-35.2481,148.6364,182,60.2,77.3,2568,10.92,5.5,s36_e148_RES24118,522,-35.1886,148.6639,236,60.4,85.2,620,4.41,13.7,418,119
s36_e148_RES47725 & s36_e148_RES44356,D,513,9.31,6,46.9,50,6,5.6,s36_e148_RES47725,1133,-35.4036,148.6242,133,46.9,89.7,1156,8.03,5.8,s36_e148_RES44356,620,-35.3728,148.7436,346,48.9,34.9,232,0.37,132.6,479,104
s36_e148_RES11275 & s36_e148_RES5245,D,399,4.63,9,59.4,50,6,4.1,s36_e148_RES11275,800,-35.0914,148.5511,418,62.3,38.4,3755,4.02,15.5,s36_e148_RES5245,401,-35.045,148.5994,170,59.4,74.8,1409,10.51,5.6,588,85
s36_e148_RES15079 & s36_e148_RES16757,D,371,3.3,11,63.7,50,6,3.6,s36_e148_RES15079,651,-35.1217,148.3431,216,63.7,66.3,3431,12.09,5.3,s36_e148_RES16757,280,-35.1333,148.2667,334,63.8,53.1,1482,5.65,11.3,550,90
s36_e148_RES68081 & s36_e148_RES78865,D,680,13.25,5,34.7,50,6,5.0,s36_e148_RES68081,1040,-35.7914,148.1597,212,36.1,41.0,5028,4.44,8.1,s36_e148_RES78865,360,-35.9394,148.0944,226,34.7,43.4,1092,2.7,12.8,438,114
s36_e148_RES61616 & s36_e148_RES59823,D,671,5.84,11,37.2,50,6,1.5,s36_e148_RES61616,1071,-35.6458,148.2189,143,37.2,43.8,780,3.17,11.7,s36_e148_RES59823,400,-35.605,148.2778,67,37.2,89.2,2065,21.23,1.8,210,238
s36_e148_RES59513 & s36_e147_RES32271,D,480,7.51,6,49.5,50,6,4.4,s36_e148_RES59513,840,-35.5986,148.0386,182,49.6,62.7,2509,7.7,6.4,s36_e147_RES32271,360,-35.5647,147.9214,314,49.5,55.4,803,3.55,14.0,496,100
s36_e148_RES59810 & s36_e148_RES56567,D,659,7.53,9,36.2,50,6,1.9,s36_e148_RES59810,1060,-35.6047,148.1933,155,36.3,62.4,1695,6.52,5.6,s36_e148_RES56567,401,-35.5464,148.2636,92,36.2,80.2,1659,12.22,3.0,247,202
s36_e148_RES12427 & s36_e148_RES14460,D,300,3.36,9,80.0,50,6,5.1,s36_e148_RES12427,780,-35.1022,148.5719,362,80.0,52.0,2455,3.55,22.5,s36_e148_RES14460,480,-35.1169,148.6344,202,80.5,97.2,1294,12.08,6.7,564,88
s36_e148_RES34911 & s36_e148_RES25822,D,390,6.07,6,62.5,50,6,5.1,s36_e148_RES34911,1010,-35.2883,148.5858,315,62.5,38.9,2877,5.76,10.8,s36_e148_RES25822,620,-35.2042,148.6281,200,62.5,91.4,608,6.41,9.7,515,97
s36_e148_RES57656 & s36_e147_RES32763,D,500,9.82,5,48.9,50,6,5.2,s36_e148_RES57656,930,-35.5644,148.0997,308,50.1,40.7,1852,3.43,14.6,s36_e147_RES32763,430,-35.5708,147.9586,216,48.9,60.6,1120,6.01,8.1,524,95
s36_e148_RES41250 & s36_e148_RES45798,D,470,7.81,6,51.4,50,6,4.0,s36_e148_RES41250,1140,-35.3486,148.6069,211,52.4,48.9,5037,6.47,8.1,s36_e148_RES45798,670,-35.3853,148.735,145,51.4,90.0,558,6.51,7.9,356,140
s36_e148_RES64154 & s36_e148_RES63477,D,490,8.08,6,48.8,50,6,3.8,s36_e148_RES64154,1170,-35.7206,148.1239,171,48.8,90.5,4519,9.75,5.0,s36_e148_RES63477,680,-35.7017,148.0094,209,49.1,46.1,1682,3.16,15.5,380,131
s36_e148_RES37501 & s36_e148_RES30223,D,692,9.32,7,34.3,50,6,1.9,s36_e148_RES37501,1152,-35.3125,148.6156,113,34.6,54.4,3220,8.61,4.0,s36_e148_RES30223,460,-35.2453,148.7169,78,34.3,95.2,906,9.3,3.7,191,261
s36_e148_RES33790 & s36_e148_RES33588,D,550,8.97,6,43.0,50,6,2.9,s36_e148_RES33790,820,-35.2781,148.4022,130,43.4,63.0,4146,10.79,4.0,s36_e148_RES33588,270,-35.2764,148.2492,315,43.0,31.3,2106,4.27,10.1,445,112
s36_e148_RES56526 & s36_e148_RES51342,D,358,6.4,6,66.5,50,6,6.1,s36_e148_RES56526,880,-35.5458,148.1242,363,68.0,42.6,2547,2.4,28.4,s36_e148_RES51342,522,-35.4506,148.1264,187,66.5,81.4,1169,8.58,7.8,550,90
s36_e148_RES28239 & s36_e148_RES21728,D,410,7.38,6,58.0,50,6,4.6,s36_e148_RES28239,790,-35.2269,148.4292,212,58.0,57.7,1525,5.99,9.7,s36_e148_RES21728,380,-35.1692,148.3264,268,58.0,48.0,1748,6.67,8.7,480,104
s36_e148_RES62966 & s36_e148_RES63565,D,461,4.79,10,51.5,50,6,2.3,s36_e148_RES62966,1181,-35.6858,148.1269,158,52.2,90.8,4087,14.36,3.6,s36_e148_RES63565,720,-35.7047,148.0544,176,51.5,62.9,2301,8.65,6.0,334,149
s36_e148_RES59742 & s36_e148_RES55734,D,419,6.95,6,57.6,50,6,3.8,s36_e148_RES59742,1070,-35.6028,148.1461,179,57.6,52.0,5276,10.22,5.6,s36_e148_RES55734,651,-35.5267,148.1867,257,58.2,72.9,1297,5.07,11.5,436,114
s36_e148_RES77397 & s36_e148_RES81898,D,480,9.41,5,49.3,50,6,4.2,s36_e148_RES77397,751,-35.9189,148.2169,223,49.3,45.2,2716,6.76,7.3,s36_e148_RES81898,271,-35.9764,148.0906,218,49.8,57.3,1395,4.98,10.0,441,113
s36_e148_RES68153 & s36_e148_RES72834,D,422,5.32,8,57.3,50,6,2.8,s36_e148_RES68153,1152,-35.7925,148.2514,225,57.4,42.0,7627,13.54,4.2,s36_e148_RES72834,730,-35.8567,148.185,237,57.3,60.4,1954,6.8,8.4,462,108
s36_e148_RES75714 & s36_e148_RES77665,D,601,11.7,5,40.0,50,6,3.1,s36_e148_RES75714,1052,-35.8992,148.2878,233,40.5,39.7,2142,2.33,17.4,s36_e148_RES77665,451,-35.9219,148.1314,186,40.0,69.1,2264,10.44,3.8,419,119
s36_e148_RES62277 & s36_e148_RES62093,D,408,6.55,6,58.8,50,6,3.7,s36_e148_RES62277,1210,-35.665,148.1831,250,59.4,45.1,4609,8.75,6.8,s36_e148_RES62093,802,-35.6603,148.0731,200,58.8,85.0,959,7.4,7.9,450,111
s36_e148_RES63917 & s36_e148_RES66572,D,519,5.73,9,45.7,50,6,1.9,s36_e148_RES63917,1180,-35.7147,148.0986,107,45.7,92.1,4997,18.24,2.5,s36_e148_RES66572,661,-35.7656,148.0222,209,46.9,50.8,3116,5.65,8.3,316,158
s29_e151_RES47302 & s29_e151_RES51368,D,561,6.28,9,42.5,50,6,2.5,s29_e151_RES47302,951,-28.905,151.6864,112,42.7,68.9,2899,13.05,3.3,s29_e151_RES51368,390,-28.9525,151.585,261,42.5,32.0,1617,3.76,11.3,373,134
s29_e151_RES49913 & s30_e151_RES2295,D,339,3.97,9,70.7,50,6,5.5,s29_e151_RES49913,1060,-28.9372,151.8253,175,70.7,79.9,1173,9.01,7.8,s30_e151_RES2295,721,-29.0286,151.8047,303,71.0,59.2,1473,3.88,18.3,478,104
s29_e151_RES19880 & s29_e151_RES15796,D,299,5.82,5,78.9,50,6,8.7,s29_e151_RES19880,830,-28.4286,151.95,704,81.6,21.9,3174,2.18,37.4,s29_e151_RES15796,531,-28.3533,151.9967,422,78.9,45.1,3191,6.98,11.3,1126,44
s35_e149_RES38363 & s35_e150_RES15328,D,510,8.48,6,47.2,50,6,3.5,s35_e149_RES38363,770,-34.3989,149.96,198,47.2,58.4,4841,6.05,7.8,s35_e150_RES15328,260,-34.3489,150.0767,172,47.4,58.5,1343,7.54,6.3,370,135
s35_e149_RES39914 & s35_e150_RES22849,D,380,7.35,5,63.1,50,6,6.5,s35_e149_RES39914,700,-34.4175,149.9811,225,63.1,63.0,1759,5.3,11.9,s35_e150_RES22849,320,-34.4311,150.0911,181,63.9,83.7,441,4.49,14.2,406,123
s35_e149_RES17418 & s35_e150_RES9148,D,582,11.69,5,40.6,50,6,3.3,s35_e149_RES17418,832,-34.1786,149.9278,144,40.6,63.9,2153,7.87,5.2,s35_e150_RES9148,250,-34.2578,150.06,130,41.1,74.0,542,4.4,9.3,274,182
s29_e153_RES10809 & s29_e153_RES10440,D,550,5.54,10,44.0,50,6,1.9,s29_e153_RES10809,610,-28.1992,153.2672,85,44.0,65.6,2680,20.87,2.1,s29_e153_RES10440,60,-28.1919,153.3483,219,44.7,40.4,980,1.88,23.7,304,164
s26_e151_RES30191 & s26_e151_RES26810,D,322,3.38,10,74.3,50,6,4.9,s26_e151_RES30191,412,-25.4986,151.895,290,74.3,58.0,6296,13.29,5.6,s26_e151_RES26810,90,-25.4353,151.9261,507,76.2,30.8,3373,1.84,41.3,797,62
s34_e150_RES4782 & s34_e150_RES2679,D,500,9.13,5,47.4,50,6,7.1,s34_e150_RES4782,881,-33.2475,150.0806,208,47.4,55.4,1025,5.73,8.3,s34_e150_RES2679,381,-33.1261,150.1228,288,47.9,45.6,335,0.97,49.4,496,100
s34_e150_RES24465 & s34_e150_RES27158,D,651,8.56,8,36.7,50,6,2.6,s34_e150_RES24465,1111,-33.6819,150.0472,95,36.7,61.8,4370,12.35,3.0,s34_e150_RES27158,460,-33.7206,150.1875,323,38.7,52.1,391,1.76,22.0,418,119
s34_e150_RES4442 & s34_e150_RES2986,D,501,7.13,7,47.6,50,6,2.9,s34_e150_RES4442,891,-33.2367,150.0722,147,47.6,81.1,1861,10.12,4.7,s34_e150_RES2986,390,-33.1431,150.1369,278,47.6,48.7,3327,6.27,7.6,425,117
s34_e150_RES7736 & s34_e150_RES5332,D,468,7.04,7,51.0,50,6,2.7,s34_e150_RES7736,1110,-33.3639,150.1611,194,51.3,70.0,5752,13.08,3.9,s34_e150_RES5332,642,-33.2694,150.1339,364,51.0,52.1,4043,5.99,8.5,558,89
s34_e150_RES18286 & s34_e150_RES16833,D,287,4.27,7,83.0,50,6,5.3,s34_e150_RES18286,980,-33.5747,150.0542,224,83.0,87.8,2603,11.75,7.1,s34_e150_RES16833,693,-33.5456,150.1411,450,84.9,61.3,1297,3.93,21.6,674,74
s32_e151_RES11747 & s32_e151_RES7637,D,400,5.18,8,59.4,50,6,5.4,s32_e151_RES11747,1070,-31.1058,151.4269,308,59.4,52.8,2737,3.93,15.1,s32_e151_RES7637,670,-31.0697,151.3286,243,60.1,61.6,1124,7.1,8.5,551,90
s32_e151_RES13497 & s32_e151_RES15376,D,360,5.18,7,65.4,50,6,6.5,s32_e151_RES13497,760,-31.1222,151.0864,194,66.1,84.7,1199,7.7,8.6,s32_e151_RES15376,400,-31.1389,151.0181,877,65.4,16.5,3632,2.4,27.3,1071,46
s32_e151_RES104603 & s32_e151_RES91755,D,429,6.15,7,55.7,50,6,5.6,s32_e151_RES104603,823,-31.7592,151.4967,187,56.0,75.0,693,4.0,14.0,s32_e151_RES91755,394,-31.6794,151.5231,169,55.7,72.9,1717,5.88,9.5,356,140
s32_e151_RES48323 & s32_e151_RES38536,D,670,8.48,8,35.3,50,6,2.4,s32_e151_RES48323,1190,-31.4092,151.2783,126,36.2,70.4,4014,11.13,3.3,s32_e151_RES38536,520,-31.34,151.1747,212,35.3,37.6,1558,3.71,9.5,338,147
s32_e151_RES122594 & s32_e151_RES122085,D,765,11.66,7,31.7,50,6,3.1,s32_e151_RES122594,1236,-31.8581,151.4406,81,31.7,54.0,2624,8.37,3.8,s32_e151_RES122085,471,-31.855,151.2942,285,31.9,30.4,1040,1.83,17.4,366,136
s32_e151_RES66857 & s32_e151_RES77342,D,360,5.27,7,67.1,50,6,8.1,s32_e151_RES66857,610,-31.5314,151.8136,224,67.1,69.1,971,5.58,12.0,s32_e151_RES77342,250,-31.5936,151.8867,272,67.6,59.5,544,2.76,24.5,496,100
s32_e151_RES58919 & s32_e151_RES57513,D,563,8.24,7,40.8,50,6,3.6,s32_e151_RES58919,1163,-31.4833,151.2117,154,42.7,53.2,3192,9.25,4.6,s32_e151_RES57513,600,-31.4731,151.1169,360,40.8,25.5,1724,2.49,16.4,514,97
s32_e151_RES70988 & s32_e151_RES77041,D,270,1.95,14,87.9,50,6,6.4,s32_e151_RES70988,510,-31.5564,151.8964,330,87.9,64.6,3481,9.22,9.5,s32_e151_RES77041,240,-31.5917,151.9564,355,91.7,74.8,575,4.77,19.2,685,72
s32_e151_RES18720 & s32_e151_RES15643,D,469,7.94,6,51.4,50,6,6.1,s32_e151_RES18720,1090,-31.1686,151.3939,296,51.4,62.2,3433,5.82,8.8,s32_e151_RES15643,621,-31.1411,151.2919,263,52.3,50.6,811,2.6,20.1,559,89
s32_e151_RES78256 & s32_e151_RES95334,D,552,7.96,7,42.8,50,6,3.3,s32_e151_RES78256,732,-31.5992,151.7889,151,44.4,71.0,2642,8.3,5.4,s32_e151_RES95334,180,-31.7028,151.7967,181,42.8,67.2,1215,4.85,8.8,332,150
s32_e151_RES126043 & s32_e151_RES132664,D,355,2.39,15,67.2,50,6,3.3,s32_e151_RES126043,635,-31.88,151.7164,166,67.8,93.4,2877,15.78,4.3,s32_e151_RES132664,280,-31.9322,151.7006,364,67.2,46.6,1343,4.94,13.6,530,94
s32_e151_RES3096 & s31_e151_RES74150,D,791,11.42,7,30.2,50,6,2.1,s32_e151_RES3096,1031,-31.0297,151.9269,141,30.2,48.9,3430,7.96,3.8,s31_e151_RES74150,240,-30.9239,151.9894,116,30.6,58.5,931,6.42,4.8,257,194
s32_e151_RES21187 & s32_e151_RES23833,D,360,3.57,10,66.0,50,6,3.8,s32_e151_RES21187,1100,-31.1925,151.385,219,66.9,68.0,3556,13.64,4.9,s32_e151_RES23833,740,-31.2161,151.3292,302,66.0,55.7,1158,4.11,16.1,521,95
s32_e151_RES112250 & s32_e151_RES104800,D,628,8.38,7,38.1,50,6,2.2,s32_e151_RES112250,1120,-31.8017,151.4778,140,38.1,77.0,1908,9.37,4.1,s32_e151_RES104800,492,-31.7603,151.5792,93,38.6,94.4,690,8.28,4.7,233,214
s32_e151_RES118566 & s32_e151_RES111268,D,699,10.11,7,33.4,50,6,2.3,s32_e151_RES118566,1260,-31.8358,151.4533,98,34.2,67.8,3944,12.83,2.7,s32_e151_RES111268,561,-31.7961,151.3444,230,33.4,35.5,926,2.18,15.3,328,152
s32_e151_RES90421 & s32_e151_RES85421,D,676,7.86,9,35.5,50,6,1.8,s32_e151_RES90421,1276,-31.6717,151.2469,72,36.4,72.7,4967,18.78,1.9,s32_e151_RES85421,600,-31.64,151.3503,157,35.5,53.6,457,1.92,18.5,229,218
s32_e151_RES65257 & s32_e151_RES75648,D,670,6.17,11,36.8,50,6,1.5,s32_e151_RES65257,1312,-31.5222,151.2228,60,38.0,74.1,4371,23.45,1.6,s32_e151_RES75648,642,-31.5842,151.29,166,36.8,50.1,616,2.32,15.8,226,221
s32_e151_RES58386 & s32_e151_RES67998,D,572,6.41,9,42.0,50,6,2.1,s32_e151_RES58386,1225,-31.48,151.2517,145,42.0,69.9,5573,12.85,3.3,s32_e151_RES67998,653,-31.5381,151.2903,114,42.7,99.1,568,7.4,5.8,259,193
s32_e151_RES110789 & s32_e151_RES100622,D,694,11.76,6,34.1,50,6,2.7,s32_e151_RES110789,1054,-31.7933,151.5053,114,34.1,74.4,1980,10.4,3.3,s32_e151_RES100622,360,-31.7356,151.6431,233,34.2,38.3,1159,2.37,14.4,347,144
s32_e151_RES16611 & s32_e151_RES10583,D,530,9.54,6,45.7,50,6,4.1,s32_e151_RES16611,1102,-31.1497,151.3867,169,45.7,69.8,3565,9.87,4.6,s32_e151_RES10583,572,-31.0953,151.2714,311,46.0,41.6,1000,1.37,33.6,480,104
s32_e151_RES75937 & s32_e151_RES88633,D,431,4.32,10,55.5,50,6,2.7,s32_e151_RES75937,933,-31.5856,151.3697,127,56.0,82.9,2240,17.46,3.2,s32_e151_RES88633,502,-31.6606,151.4006,222,55.5,54.5,843,3.23,17.2,349,143
s32_e151_RES121596 & s32_e151_RES127431,D,781,10.3,8,30.2,50,6,1.6,s32_e151_RES121596,1221,-31.8517,151.4028,61,32.3,74.2,3071,17.96,1.8,s32_e151_RES127431,440,-31.8889,151.2719,251,30.2,27.7,1958,2.37,12.8,312,160
s32_e151_RES63848 & s32_e151_RES60914,D,549,4.79,11,43.5,50,6,1.8,s32_e151_RES63848,1191,-31.5139,151.2047,94,43.5,98.3,3060,16.9,2.6,s32_e151_RES60914,642,-31.4964,151.1314,201,43.7,51.9,2254,7.21,6.1,295,169
s32_e151_RES120026 & s32_e151_RES119291,D,639,7.47,9,37.3,50,6,1.7,s32_e151_RES120026,1232,-31.8431,151.4478,107,37.3,83.5,3014,13.01,2.9,s32_e151_RES119291,593,-31.8397,151.3475,114,37.7,73.7,1046,8.62,4.4,221,226
s32_e151_RES125330 & s32_e151_RES126116,D,540,3.12,17,44.4,50,6,1.6,s32_e151_RES125330,1050,-31.8753,151.3653,89,45.2,96.9,2698,22.62,2.0,s32_e151_RES126116,510,-31.8806,151.3131,161,44.4,64.5,932,6.11,7.3,250,200
s32_e151_RES25997 & s32_e151_RES18316,D,610,8.83,7,39.4,50,6,2.2,s32_e151_RES25997,1240,-31.2356,151.8597,140,39.4,60.7,2472,9.58,4.1,s32_e151_RES18316,630,-31.1647,151.9672,90,39.9,99.0,586,8.21,4.9,230,217
s32_e151_RES3149 & s32_e151_RES4721,D,490,9.77,5,49.0,50,6,4.5,s32_e151_RES3149,980,-31.0303,151.3283,160,49.0,84.5,2650,9.91,4.9,s32_e151_RES4721,490,-31.0439,151.1794,363,49.5,37.6,463,1.08,45.7,523,95
s32_e151_RES72341 & s32_e151_RES82255,D,700,9.76,7,33.4,50,6,1.8,s32_e151_RES72341,920,-31.5647,151.7819,66,35.3,72.7,4299,18.14,1.9,s32_e151_RES82255,220,-31.6203,151.915,308,33.4,26.1,876,1.11,30.0,374,133
s32_e151_RES48648 & s32_e151_RES35289,D,711,11.02,6,32.7,50,6,2.0,s32_e151_RES48648,1191,-31.4114,151.2478,75,33.9,76.1,3490,13.74,2.5,s32_e151_RES35289,480,-31.3128,151.1525,234,32.7,34.0,1699,3.32,9.9,309,161
s32_e151_RES108535 & s32_e151_RES95881,D,578,6.35,9,41.5,50,6,1.7,s32_e151_RES108535,1141,-31.7811,151.4369,86,42.1,64.6,5026,20.08,2.1,s32_e151_RES95881,563,-31.7061,151.4303,159,41.5,65.7,607,4.27,9.7,245,204
s32_e151_RES41466 & s32_e151_RES52308,D,370,4.72,8,64.7,50,6,3.6,s32_e151_RES41466,1260,-31.36,151.685,184,64.7,68.6,6488,16.33,4.0,s32_e151_RES52308,890,-31.4358,151.6533,472,65.9,30.3,1043,1.67,39.5,656,76
s32_e151_RES122207 & s32_e151_RES137162,D,741,11.91,6,32.2,50,6,1.8,s32_e151_RES122207,1151,-31.8556,151.5017,90,32.6,77.1,2697,13.66,2.4,s32_e151_RES137162,410,-31.9642,151.5983,151,32.2,53.1,804,4.13,7.8,241,207
s32_e151_RES67913 & s32_e151_RES73637,D,520,6.63,8,45.6,50,6,2.1,s32_e151_RES67913,861,-31.5375,151.7825,141,45.6,75.0,4330,15.83,2.9,s32_e151_RES73637,341,-31.5728,151.8569,151,46.4,85.4,892,5.96,7.8,292,171
s32_e151_RES25780 & s32_e151_RES25455,D,524,4.43,12,44.3,50,6,1.6,s32_e151_RES25780,974,-31.2336,151.2283,86,47.9,95.9,4744,26.4,1.8,s32_e151_RES25455,450,-31.2308,151.1422,406,44.3,24.5,2326,2.83,15.7,492,101
s32_e151_RES115658 & s32_e151_RES115619,D,681,11.12,6,35.3,50,6,2.1,s32_e151_RES115658,1141,-31.82,151.495,124,35.3,81.8,2978,11.8,3.0,s32_e151_RES115619,460,-31.8197,151.64,111,35.8,78.2,681,5.42,6.6,235,212
s32_e151_RES37770 & s32_e151_RES55681,D,800,15.77,5,29.7,50,6,2.7,s32_e151_RES37770,1230,-31.3331,151.7536,79,29.7,72.4,1694,9.26,3.2,s32_e151_RES55681,430,-31.4597,151.8972,154,30.9,45.5,796,1.93,16.0,233,214
s32_e151_RES98149 & s32_e151_RES88147,D,445,4.82,9,54.0,50,6,2.3,s32_e151_RES98149,885,-31.7211,151.3958,151,54.1,81.0,4944,18.7,2.9,s32_e151_RES88147,440,-31.6569,151.4353,250,54.0,57.2,1177,5.04,10.7,401,124
s32_e151_RES14722 & s32_e151_RES13267,D,436,5.07,9,54.6,50,6,2.4,s32_e151_RES14722,1066,-31.1331,151.3728,195,54.6,72.9,4182,14.46,3.8,s32_e151_RES13267,630,-31.1197,151.2911,165,55.4,82.0,877,8.44,6.6,360,138
s32_e151_RES55726 & s32_e151_RES74202,D,570,10.91,5,41.1,50,6,3.2,s32_e151_RES55726,1160,-31.4603,151.2956,220,41.1,74.2,4551,9.99,4.1,s32_e151_RES74202,590,-31.5764,151.3203,207,42.9,50.0,752,2.82,15.2,427,117
s32_e151_RES56429 & s32_e151_RES46094,D,580,9.67,6,41.0,50,6,2.5,s32_e151_RES56429,1110,-31.4653,151.1989,123,41.0,86.6,3562,14.52,2.8,s32_e151_RES46094,530,-31.3931,151.1197,319,41.3,40.5,879,2.08,19.9,442,113
s32_e151_RES113855 & s32_e151_RES97314,D,621,9.17,7,38.6,50,6,1.9,s32_e151_RES113855,1191,-31.8103,151.4578,120,38.6,71.5,4477,14.71,2.6,s32_e151_RES97314,570,-31.7158,151.4617,122,38.7,82.9,997,6.09,6.3,242,206
s32_e151_RES113205 & s32_e151_RES103625,D,732,11.12,7,32.4,50,6,1.6,s32_e151_RES113205,1152,-31.8069,151.4972,84,32.5,53.3,4232,14.22,2.3,s32_e151_RES103625,420,-31.7531,151.6167,91,32.4,87.5,513,5.56,5.8,175,285
s20_e143_RES32395 & s20_e143_RES35077,D,250,2.79,9,96.5,50,6,9.5,s20_e143_RES32395,690,-19.7986,143.5072,831,97.7,17.6,16083,6.74,14.5,s20_e143_RES35077,440,-19.8475,143.4594,390,96.5,43.6,913,3.48,27.7,1221,40
