Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s37_e149_RES43684 & s37_e149_RES44720,E,770,9.89,8,1.2,2,6,2.2,s37_e149_RES43684,980,-36.6033,149.4233,15,1.2,18.0,971,0.36,3.4,s37_e149_RES44720,210,-36.6153,149.5411,18,1.2,14.0,532,0.2,6.2,33,60
s37_e149_RES50083 & s37_e149_RES47107,E,711,9.52,7,1.3,2,6,2.6,s37_e149_RES50083,911,-36.68,149.4417,19,1.4,16.5,835,0.4,3.5,s37_e149_RES47107,200,-36.6425,149.5569,25,1.3,9.7,495,0.13,10.0,44,45
s37_e149_RES63051 & s37_e149_RES66555,E,502,6.2,8,1.9,2,6,3.0,s37_e149_RES63051,792,-36.8619,149.4167,77,1.9,1.0,56,0.0,789.5,s37_e149_RES66555,290,-36.9075,149.4675,13,1.9,29.5,488,0.64,3.1,90,22
s37_e149_RES40226 & s37_e149_RES42845,E,793,9.71,8,1.2,2,6,1.7,s37_e149_RES40226,1053,-36.5544,149.4375,13,1.2,20.1,563,0.31,4.0,s37_e149_RES42845,260,-36.5936,149.5392,11,1.2,19.7,569,0.39,3.1,24,83
s37_e149_RES46747 & s37_e149_RES46576,E,712,8.94,8,1.3,2,6,2.0,s37_e149_RES46747,963,-36.6386,149.4253,13,1.3,20.6,711,0.41,3.2,s37_e149_RES46576,251,-36.6367,149.5336,14,1.3,18.9,352,0.26,5.1,27,74
s37_e149_RES51478 & s37_e149_RES49540,E,650,7.62,9,1.5,2,6,2.2,s37_e149_RES51478,941,-36.6967,149.4392,12,1.5,23.9,420,0.44,3.4,s37_e149_RES49540,291,-36.6733,149.5297,19,1.5,12.1,575,0.24,6.1,31,64
s37_e149_RES44333 & s37_e149_RES44130,E,780,8.79,9,1.2,2,6,1.6,s37_e149_RES44333,990,-36.6106,149.4356,10,1.2,25.1,1150,0.49,2.5,s37_e149_RES44130,210,-36.6081,149.54,16,1.2,17.9,631,0.28,4.3,26,76
s37_e149_RES53580 & s37_e149_RES51093,E,690,12.39,6,1.4,2,6,6.0,s37_e149_RES53580,920,-36.7247,149.4164,26,1.4,10.4,408,0.07,18.8,s37_e149_RES51093,230,-36.6922,149.5611,20,1.4,16.3,395,0.16,8.8,46,43
s37_e149_RES11115 & s37_e149_RES12013,E,680,9.92,7,1.4,2,6,2.9,s37_e149_RES11115,901,-36.1175,149.5725,16,1.4,15.2,658,0.27,5.1,s37_e149_RES12013,221,-36.125,149.6908,21,1.4,15.0,423,0.2,6.9,37,54
s37_e149_RES27354 & s37_e149_RES23045,E,741,11.6,6,1.3,2,6,3.2,s37_e149_RES27354,991,-36.3253,149.54,30,1.3,7.6,855,0.1,12.6,s37_e149_RES23045,250,-36.2603,149.6456,17,1.3,13.3,670,0.3,4.3,47,42
s37_e149_RES62722 & s37_e149_RES69807,E,740,9.9,7,1.3,2,6,2.1,s37_e149_RES62722,920,-36.8567,149.4772,8,1.3,20.6,1019,0.6,2.2,s37_e149_RES69807,180,-36.9461,149.5406,34,1.3,7.0,197,0.03,42.7,42,47
s37_e149_RES52273 & s37_e149_RES51605,E,731,11.62,6,1.3,2,6,2.8,s37_e149_RES52273,931,-36.7069,149.4314,14,1.3,20.6,562,0.36,3.8,s37_e149_RES51605,200,-36.6981,149.5753,22,1.3,9.1,371,0.12,10.6,36,55
s37_e149_RES17476 & s37_e149_RES17268,E,792,14.21,6,1.2,2,6,4.5,s37_e149_RES17476,915,-36.1775,149.5572,15,1.2,13.7,229,0.09,13.0,s37_e149_RES17268,123,-36.1753,149.7206,19,1.2,12.5,669,0.17,6.9,34,58
s37_e149_RES56907 & s37_e149_RES51959,E,721,13.51,5,1.4,2,6,6.8,s37_e149_RES56907,931,-36.7731,149.4331,12,1.4,11.7,235,0.09,16.0,s37_e149_RES51959,210,-36.7031,149.5744,22,1.4,13.4,284,0.12,11.7,34,58
s37_e149_RES65422 & s37_e149_RES69324,E,619,10.19,6,1.6,2,6,3.9,s37_e149_RES65422,840,-36.8939,149.3906,28,1.6,11.1,938,0.19,8.1,s37_e149_RES69324,221,-36.9403,149.5039,18,1.6,19.5,228,0.22,7.5,46,43
s37_e149_RES58859 & s37_e149_RES55757,E,722,12.12,6,1.3,2,6,2.7,s37_e149_RES58859,872,-36.8036,149.4928,14,1.3,16.0,729,0.27,4.9,s37_e149_RES55757,150,-36.7525,149.6283,27,1.4,8.7,859,0.21,6.3,41,48
s37_e149_RES60606 & s37_e149_RES58433,E,729,8.16,9,1.3,2,6,1.6,s37_e149_RES60606,920,-36.8286,149.5011,20,1.4,17.3,976,0.37,3.7,s37_e149_RES58433,191,-36.7975,149.5903,14,1.3,20.6,488,0.46,2.8,34,58
s37_e149_RES51753 & s37_e149_RES48629,E,641,9.97,6,1.5,2,6,2.6,s37_e149_RES51753,892,-36.7,149.4253,16,1.5,21.1,457,0.25,5.9,s37_e149_RES48629,251,-36.6617,149.5342,23,1.6,15.8,612,0.34,4.5,39,51
s37_e149_RES70006 & s37_e149_RES69842,E,560,8.71,6,1.7,2,6,3.6,s37_e149_RES70006,810,-36.9489,149.3828,20,1.7,13.7,697,0.2,8.6,s37_e149_RES69842,250,-36.9467,149.4925,15,1.7,22.5,364,0.26,6.3,35,57
s37_e149_RES61683 & s37_e149_RES67190,E,550,7.61,7,1.8,2,6,2.8,s37_e149_RES61683,840,-36.8447,149.5411,15,1.8,26.6,525,0.56,3.2,s37_e149_RES67190,290,-36.9147,149.5561,25,1.8,10.7,265,0.08,24.0,40,50
s37_e149_RES40953 & s37_e149_RES43588,E,781,10.06,8,1.2,2,6,1.7,s37_e149_RES40953,1011,-36.5669,149.4317,14,1.3,19.5,736,0.46,2.8,s37_e149_RES43588,230,-36.6022,149.5408,13,1.2,24.2,662,0.27,4.6,27,74
s37_e149_RES59546 & s37_e149_RES57927,E,629,9.59,7,1.5,2,6,2.7,s37_e149_RES59546,860,-36.8131,149.4614,46,1.5,8.1,216,0.04,35.5,s37_e149_RES57927,231,-36.7894,149.5825,11,1.5,26.1,439,0.52,2.9,57,35
s37_e149_RES40367 & s37_e149_RES43925,E,800,12.61,6,1.2,2,6,2.3,s37_e149_RES40367,1050,-36.5567,149.3483,23,1.2,5.2,142,0.02,68.3,s37_e149_RES43925,250,-36.6058,149.4956,11,1.2,20.5,501,0.51,2.4,34,58
s37_e149_RES7736 & s37_e149_RES9486,E,771,12.48,6,1.2,2,6,3.1,s37_e149_RES7736,1041,-36.0861,149.5394,26,1.2,5.5,422,0.04,33.0,s37_e149_RES9486,270,-36.1031,149.6853,14,1.3,15.8,993,0.37,3.4,40,50
s37_e149_RES37976 & s37_e149_RES41393,E,800,13.01,6,1.2,2,6,2.6,s37_e149_RES37976,1080,-36.5128,149.4522,27,1.2,13.2,297,0.13,9.7,s37_e149_RES41393,280,-36.5733,149.5931,14,1.2,17.5,637,0.33,3.6,41,48
s37_e149_RES44838 & s37_e149_RES44411,E,761,10.88,7,1.3,2,6,1.9,s37_e149_RES44838,962,-36.6167,149.4411,8,1.3,18.6,934,0.63,2.1,s37_e149_RES44411,201,-36.6114,149.5642,30,1.3,5.9,377,0.06,23.5,38,52
s37_e149_RES53484 & s37_e149_RES52211,E,790,14.48,5,1.2,2,6,4.0,s37_e149_RES53484,950,-36.7233,149.4275,21,1.2,11.1,1452,0.26,4.8,s37_e149_RES52211,160,-36.7061,149.6067,19,1.2,9.2,216,0.05,22.1,40,50
s37_e149_RES61332 & s37_e149_RES68765,E,599,11.42,5,1.6,2,6,5.5,s37_e149_RES61332,800,-36.8397,149.4475,52,1.6,2.6,278,0.02,83.0,s37_e149_RES68765,201,-36.9333,149.5081,19,1.6,18.8,407,0.27,5.8,71,28
s37_e149_RES41033 & s37_e149_RES46027,E,790,12.6,6,1.2,2,6,2.3,s37_e149_RES41033,1061,-36.5681,149.3969,14,1.2,14.0,309,0.13,8.8,s37_e149_RES46027,271,-36.6306,149.5178,9,1.2,20.6,711,0.39,3.2,23,86
s37_e149_RES8916 & s37_e149_RES12648,E,800,15.8,5,1.2,2,6,4.9,s37_e149_RES8916,1000,-36.0983,149.5114,39,1.3,13.0,204,0.07,17.6,s37_e149_RES12648,200,-36.1297,149.6978,17,1.2,11.2,614,0.18,6.7,56,35
s37_e149_RES45559 & s37_e149_RES48814,E,239,2.92,8,4.0,2,6,12.3,s37_e149_RES45559,1091,-36.6253,149.3775,66,4.1,4.6,297,0.03,142.4,s37_e149_RES48814,852,-36.6636,149.3758,41,4.0,23.7,241,0.3,13.5,107,18
s37_e149_RES61659 & s37_e149_RES70147,E,680,11.45,6,1.4,2,6,2.8,s37_e149_RES61659,851,-36.8444,149.5225,13,1.4,22.5,716,0.46,3.0,s37_e149_RES70147,171,-36.9506,149.5606,48,1.6,7.3,179,0.04,44.0,61,32
s37_e149_RES25495 & s37_e149_RES22538,E,740,12.94,6,1.2,2,6,5.1,s37_e149_RES25495,980,-36.2953,149.5064,242,13.8,1.4,31,0.0,10209.3,s37_e149_RES22538,240,-36.2528,149.6608,19,1.2,10.8,1290,0.24,5.1,261,7
s37_e149_RES12777 & s37_e149_RES14225,E,759,13.45,6,1.3,2,6,4.0,s37_e149_RES12777,931,-36.1308,149.5569,11,1.3,21.3,285,0.32,4.0,s37_e149_RES14225,172,-36.1436,149.7192,41,1.7,0.4,56,0.0,963.7,52,38
s37_e149_RES10420 & s37_e149_RES12433,E,790,11.1,7,1.2,2,6,1.6,s37_e149_RES10420,1030,-36.1114,149.5508,9,1.2,27.5,254,0.4,3.1,s37_e149_RES12433,240,-36.1281,149.6786,13,1.2,21.9,446,0.36,3.4,22,90
s37_e149_RES46482 & s37_e149_RES47225,E,770,10.18,8,1.2,2,6,1.5,s37_e149_RES46482,1010,-36.6356,149.4058,16,1.2,18.1,637,0.44,2.8,s37_e149_RES47225,240,-36.6436,149.5258,16,1.3,16.2,501,0.39,3.2,32,62
s37_e149_RES44081 & s37_e149_RES48607,E,791,11.15,7,1.2,2,6,2.0,s37_e149_RES44081,1101,-36.6075,149.4069,19,1.2,10.2,792,0.16,7.7,s37_e149_RES48607,310,-36.6614,149.5164,10,1.2,17.3,989,0.47,2.6,29,68
s37_e149_RES60472 & s37_e149_RES67188,E,640,9.6,7,1.5,2,6,2.5,s37_e149_RES60472,921,-36.8267,149.4886,15,1.5,14.9,865,0.42,3.6,s37_e149_RES67188,281,-36.9147,149.5244,16,1.5,16.0,537,0.19,7.7,31,64
s37_e149_RES58114 & s37_e149_RES52590,E,740,13.76,5,1.2,2,6,4.0,s37_e149_RES58114,910,-36.7925,149.4661,22,1.2,14.6,846,0.22,5.7,s37_e149_RES52590,170,-36.7108,149.5994,19,1.3,10.4,290,0.1,13.0,41,48
s37_e149_RES42318 & s37_e149_RES45584,E,789,11.37,7,1.2,2,6,1.8,s37_e149_RES42318,1040,-36.5872,149.3967,12,1.2,24.9,544,0.36,3.4,s37_e149_RES45584,251,-36.6256,149.52,13,1.2,13.5,872,0.33,3.6,25,80
s37_e149_RES51204 & s37_e149_RES48165,E,608,7.92,8,1.6,2,6,2.0,s37_e149_RES51204,880,-36.6936,149.4303,17,1.6,20.3,470,0.41,3.9,s37_e149_RES48165,272,-36.6553,149.5236,20,1.6,21.2,804,0.42,3.9,37,54
s37_e149_RES58617 & s37_e149_RES55667,E,730,12.5,6,1.3,2,6,3.0,s37_e149_RES58617,890,-36.8003,149.4797,12,1.3,21.5,414,0.25,5.0,s37_e149_RES55667,160,-36.7511,149.6211,29,1.4,11.9,735,0.19,7.2,41,48
s37_e149_RES47132 & s37_e149_RES47912,E,660,9.64,7,1.4,2,6,2.3,s37_e149_RES47132,940,-36.6428,149.3928,17,1.5,12.9,519,0.2,7.5,s37_e149_RES47912,280,-36.6522,149.5089,18,1.4,20.5,643,0.44,3.3,35,57
s37_e149_RES5459 & s37_e148_RES4607,E,228,2.19,10,4.1,2,6,7.1,s37_e149_RES5459,1050,-36.0639,149.0111,41,4.1,28.7,751,0.56,7.4,s37_e148_RES4607,822,-36.0969,148.9958,39,4.3,9.4,112,0.03,152.7,80,25
s37_e149_RES17523 & s37_e149_RES14138,E,777,13.76,6,1.2,2,6,2.9,s37_e149_RES17523,960,-36.1781,149.5483,14,1.2,14.2,788,0.18,6.8,s37_e149_RES14138,183,-36.1428,149.7039,22,1.2,14.7,615,0.24,5.1,36,55
s37_e149_RES58513 & s37_e149_RES54953,E,721,13.91,5,1.3,2,6,3.9,s37_e149_RES58513,891,-36.7986,149.4611,19,1.3,9.5,1100,0.15,8.9,s37_e149_RES54953,170,-36.7419,149.6169,23,1.3,12.1,643,0.18,7.0,42,47
s37_e149_RES19229 & s37_e149_RES22185,E,722,12.24,6,1.3,2,6,2.5,s37_e149_RES19229,952,-36.1989,149.5336,17,1.3,15.1,335,0.14,9.7,s37_e149_RES22185,230,-36.2478,149.6631,16,1.3,14.9,1084,0.41,3.3,33,60
s37_e149_RES60806 & s37_e149_RES58372,E,654,10.62,6,1.5,2,6,3.3,s37_e149_RES60806,864,-36.8317,149.5181,15,1.5,13.9,852,0.32,4.5,s37_e149_RES58372,210,-36.7964,149.6383,16,1.5,11.3,340,0.11,13.1,31,64
s37_e149_RES53688 & s37_e149_RES51878,E,751,14.33,5,1.3,2,6,3.5,s37_e149_RES53688,931,-36.7258,149.4222,16,1.3,15.0,760,0.28,4.5,s37_e149_RES51878,180,-36.7019,149.5961,26,1.3,8.7,426,0.08,16.5,42,47
s37_e149_RES49505 & s37_e149_RES52313,E,230,3.44,7,4.1,2,6,14.5,s37_e149_RES49505,920,-36.6731,149.0244,99,4.1,10.9,773,0.17,23.9,s37_e149_RES52313,690,-36.7075,149.0481,61,4.2,12.7,291,0.12,36.7,160,12
s37_e149_RES39321 & s37_e149_RES42125,E,800,11.68,7,1.2,2,6,1.6,s37_e149_RES39321,1050,-36.5392,149.4453,10,1.2,21.5,390,0.36,3.3,s37_e149_RES42125,250,-36.5842,149.5706,11,1.2,19.4,476,0.38,3.2,21,95
s37_e149_RES13404 & s37_e149_RES12950,E,732,13.19,6,1.2,2,6,2.9,s37_e149_RES13404,913,-36.1361,149.5508,12,1.3,18.0,452,0.27,5.0,s37_e149_RES12950,181,-36.1322,149.7047,18,1.2,14.0,410,0.18,6.8,30,66
s37_e149_RES43634 & s37_e149_RES48647,E,788,11.86,7,1.2,2,6,1.7,s37_e149_RES43634,1120,-36.6028,149.3981,20,1.2,5.8,402,0.05,24.3,s37_e149_RES48647,332,-36.6619,149.5092,7,1.3,24.3,859,0.7,1.8,27,74
s37_e149_RES59239 & s37_e149_RES55490,E,781,14.04,6,1.2,2,6,2.9,s37_e149_RES59239,921,-36.8089,149.4894,12,1.3,19.9,661,0.39,3.3,s37_e149_RES55490,140,-36.7489,149.645,43,1.2,7.3,334,0.05,26.4,55,36
s30_e150_RES46806 & s30_e150_RES46867,E,311,1.92,16,3.0,2,6,4.1,s30_e150_RES46806,641,-29.9442,150.8456,19,3.0,33.9,426,0.66,4.6,s30_e150_RES46867,330,-29.945,150.8225,91,3.1,6.2,364,0.07,41.7,110,18
s30_e150_RES51374 & s31_e150_RES1610,E,380,3.36,11,2.5,2,6,3.6,s30_e150_RES51374,720,-29.9944,150.3097,24,2.5,26.8,631,0.64,4.0,s31_e150_RES1610,340,-30.0158,150.3592,78,2.6,7.4,553,0.08,32.3,102,19
s43_e147_RES39104 & s43_e147_RES41906,E,358,3.44,10,2.6,2,6,4.7,s43_e147_RES39104,501,-42.4464,147.8036,18,2.6,24.3,320,0.34,7.6,s43_e147_RES41906,143,-42.4694,147.85,21,2.8,20.9,200,0.22,12.5,39,51
s43_e147_RES64215 & s43_e147_RES63306,E,481,3.79,13,2.0,2,6,2.2,s43_e147_RES64215,511,-42.6639,147.8347,13,2.1,32.3,666,0.83,2.5,s43_e147_RES63306,30,-42.6558,147.8947,43,2.0,8.2,773,0.1,20.5,56,35
s43_e147_RES1319 & s42_e147_RES99068,E,610,11.67,5,1.5,2,6,11.2,s43_e147_RES1319,830,-42.0169,147.1417,46,1.5,4.8,484,0.04,35.1,s42_e147_RES99068,220,-41.9692,147.2761,49,1.7,6.9,807,0.11,16.6,95,21
s43_e147_RES46170 & s43_e147_RES54313,E,401,5.65,7,2.4,2,6,7.0,s43_e147_RES46170,571,-42.5056,147.5169,42,2.4,17.9,413,0.27,8.7,s43_e147_RES54313,170,-42.5739,147.4858,34,2.4,8.8,266,0.07,34.9,76,26
s43_e147_RES6812 & s43_e147_RES6916,E,290,2.48,12,3.4,2,6,7.8,s43_e147_RES6812,720,-42.0794,147.7417,43,3.4,11.6,1657,0.38,9.0,s43_e147_RES6916,430,-42.0806,147.6944,40,3.4,11.7,138,0.06,59.9,83,24
s43_e147_RES46431 & s43_e147_RES51365,E,412,4.49,9,2.2,2,6,3.9,s43_e147_RES46431,532,-42.5078,147.0508,25,2.2,24.5,772,0.49,4.6,s43_e147_RES51365,120,-42.5475,147.0928,50,2.4,7.5,528,0.1,23.7,75,26
s43_e147_RES19177 & s43_e147_RES20722,E,540,6.6,8,1.7,2,6,2.6,s43_e147_RES19177,590,-42.2286,147.8828,17,1.8,23.1,445,0.56,3.2,s43_e147_RES20722,50,-42.245,147.9792,21,1.7,18.4,199,0.12,14.0,38,52
s43_e147_RES14602 & s43_e147_RES12650,E,610,10.27,6,1.5,2,6,5.6,s43_e147_RES14602,870,-42.1783,147.2136,35,1.5,7.0,759,0.09,16.1,s43_e147_RES12650,260,-42.1564,147.3469,29,1.6,13.5,805,0.19,8.5,64,31
s43_e147_RES84740 & s43_e147_RES81838,E,470,3.54,13,2.1,2,6,1.9,s43_e147_RES84740,640,-42.8528,147.1572,16,2.1,28.0,728,0.87,2.5,s43_e147_RES81838,170,-42.8172,147.1756,15,2.1,24.8,191,0.24,9.1,31,64
s43_e147_RES10072 & s43_e147_RES8069,E,570,9.58,6,1.7,2,6,4.2,s43_e147_RES10072,820,-42.1214,147.2144,37,1.8,6.1,1000,0.18,9.9,s43_e147_RES8069,250,-42.0947,147.3311,22,1.7,10.4,622,0.24,7.4,59,33
s43_e147_RES11340 & s43_e147_RES10335,E,512,6.84,7,1.9,2,6,3.4,s43_e147_RES11340,752,-42.1392,147.2525,27,1.9,13.3,683,0.32,5.9,s43_e147_RES10335,240,-42.1253,147.3469,44,2.0,6.5,1652,0.25,7.9,71,28
s43_e147_RES93022 & s43_e147_RES91521,E,330,4.16,8,2.9,2,6,5.5,s43_e147_RES93022,422,-42.9939,147.1469,27,3.0,21.9,1135,0.49,6.0,s43_e147_RES91521,92,-42.9678,147.1008,55,2.9,8.2,206,0.05,57.7,82,24
s43_e147_RES6897 & s43_e147_RES8754,E,421,6.66,6,2.2,2,6,5.4,s43_e147_RES6897,521,-42.0803,147.8742,34,2.3,22.1,500,0.32,7.3,s43_e147_RES8754,100,-42.1033,147.9581,29,2.2,15.1,199,0.1,20.7,63,31
s43_e147_RES14093 & s43_e148_RES1083,E,588,9.51,6,1.6,2,6,3.6,s43_e147_RES14093,641,-42.1722,147.8814,13,1.6,21.2,367,0.35,4.5,s43_e148_RES1083,53,-42.1342,148.0067,23,1.7,13.6,215,0.09,17.8,36,55
s43_e147_RES21739 & s43_e147_RES27175,E,280,5.27,5,3.4,2,6,32.0,s43_e147_RES21739,620,-42.2547,147.2333,41,3.4,6.5,215,0.03,132.4,s43_e147_RES27175,340,-42.3108,147.2156,44,3.6,14.3,145,0.08,42.2,85,23
s43_e147_RES59802 & s43_e147_RES63357,E,370,5.98,6,2.5,2,6,7.5,s43_e147_RES59802,480,-42.6267,147.3283,26,2.5,16.8,503,0.26,9.4,s43_e147_RES63357,110,-42.6564,147.4153,50,2.6,13.1,161,0.07,36.8,76,26
s43_e147_RES12224 & s43_e147_RES11112,E,628,8.67,7,1.5,2,6,2.6,s43_e147_RES12224,860,-42.1517,147.2367,18,1.5,16.7,1191,0.4,3.8,s43_e147_RES11112,232,-42.1356,147.3558,40,1.5,8.3,974,0.18,8.1,58,34
s43_e147_RES15124 & s43_e147_RES13150,E,590,9.27,6,1.6,2,6,3.1,s43_e147_RES15124,890,-42.1847,147.2186,33,1.7,8.5,1328,0.23,7.5,s43_e147_RES13150,300,-42.1619,147.3364,20,1.6,19.5,683,0.3,5.4,53,37
s43_e147_RES12754 & s43_e147_RES10404,E,570,9.14,6,1.7,2,6,5.4,s43_e147_RES12754,820,-42.1575,147.1983,125,5.3,4.2,254,0.02,296.6,s43_e147_RES10404,250,-42.1261,147.3358,42,1.7,9.0,1905,0.32,5.5,167,11
s43_e147_RES3784 & s43_e148_RES816,E,590,10.06,6,1.6,2,6,3.7,s43_e147_RES3784,630,-42.0483,147.8694,24,1.6,19.0,576,0.31,5.2,s43_e148_RES816,40,-42.0806,148.0033,28,1.7,12.3,261,0.13,12.6,52,38
s43_e147_RES117 & s42_e147_RES91993,E,560,9.87,6,1.7,2,6,4.1,s43_e147_RES117,790,-42.0019,147.1214,39,1.7,9.2,1283,0.2,8.4,s42_e147_RES91993,230,-41.9083,147.1017,35,1.7,9.7,1037,0.21,8.2,74,27
s43_e147_RES10772 & s43_e147_RES10284,E,611,10.37,6,1.5,2,6,3.5,s43_e147_RES10772,841,-42.1317,147.2133,37,1.5,10.9,1481,0.21,7.3,s43_e147_RES10284,230,-42.1244,147.3556,32,1.6,9.5,1060,0.23,6.9,69,28
s43_e147_RES2866 & s43_e147_RES1906,E,482,8.51,6,2.0,2,6,4.0,s43_e147_RES2866,612,-42.0372,147.8633,33,2.0,17.1,629,0.28,6.9,s43_e147_RES1906,130,-42.0247,147.9836,25,2.0,21.4,223,0.21,9.2,58,34
s43_e147_RES4550 & s43_e147_RES4094,E,220,2.09,11,4.2,2,6,9.7,s43_e147_RES4550,680,-42.0572,147.7278,60,4.5,20.0,744,0.43,10.5,s43_e147_RES4094,460,-42.0525,147.7019,92,4.2,6.1,292,0.03,129.8,152,13
s43_e147_RES14405 & s43_e147_RES11974,E,530,8.16,6,1.8,2,6,2.8,s43_e147_RES14405,610,-42.1758,147.8775,22,1.8,18.4,715,0.43,4.2,s43_e147_RES11974,80,-42.1486,147.9906,22,1.8,16.2,492,0.22,8.3,44,45
s43_e147_RES69221 & s43_e147_RES76078,E,309,4.62,7,3.0,2,6,10.5,s43_e147_RES69221,350,-42.7022,147.6167,21,3.2,21.4,274,0.28,11.5,s43_e147_RES76078,41,-42.7553,147.6111,64,3.0,3.3,443,0.02,122.1,85,23
s43_e147_RES12286 & s43_e147_RES11847,E,539,8.93,6,1.8,2,6,5.3,s43_e147_RES12286,830,-42.1522,147.2053,43,1.8,2.5,230,0.01,168.7,s43_e147_RES11847,291,-42.1469,147.3222,36,1.8,13.5,1287,0.32,5.4,79,25
s43_e147_RES42980 & s43_e147_RES49163,E,351,6.1,6,2.7,2,6,6.5,s43_e147_RES42980,491,-42.4794,147.0689,34,2.7,17.5,445,0.28,9.7,s43_e147_RES49163,140,-42.5281,147.1181,54,2.8,9.0,559,0.14,20.0,88,22
s43_e147_RES25097 & s43_e147_RES27365,E,209,3.27,6,8.4,2,6,31.9,s43_e147_RES25097,340,-42.2861,147.7506,133,8.4,4.1,138,0.02,555.2,s43_e147_RES27365,131,-42.3133,147.7689,156,8.7,22.3,244,0.26,33.8,289,6
s43_e147_RES45362 & s43_e147_RES50851,E,460,4.67,10,2.0,2,6,2.2,s43_e147_RES45362,610,-42.4994,147.0483,17,2.0,21.4,1516,0.67,3.0,s43_e147_RES50851,150,-42.5422,147.0772,21,2.1,18.6,382,0.25,8.6,38,52
s43_e147_RES2464 & s43_e148_RES26,E,560,10.57,5,1.6,2,6,4.6,s43_e147_RES2464,630,-42.0322,147.8656,32,1.7,5.9,1338,0.22,7.6,s43_e148_RES26,70,-42.0017,148.0028,24,1.6,17.2,330,0.14,11.7,56,35
s43_e147_RES3696 & s43_e147_RES1297,E,570,10.06,6,1.6,2,6,3.8,s43_e147_RES3696,850,-42.0472,147.1419,27,1.7,9.2,2273,0.3,5.6,s43_e147_RES1297,280,-42.0167,147.27,23,1.6,9.8,523,0.14,11.8,50,40
s43_e147_RES9410 & s43_e147_RES5266,E,569,8.0,7,1.7,2,6,2.4,s43_e147_RES9410,820,-42.1122,147.2186,21,1.7,14.6,1504,0.48,3.5,s43_e147_RES5266,251,-42.0636,147.3133,23,1.7,12.8,568,0.21,7.9,44,45
s43_e147_RES63451 & s43_e147_RES63412,E,479,5.7,8,1.9,2,6,2.3,s43_e147_RES63451,570,-42.6572,147.0522,15,2.0,31.9,412,0.63,3.2,s43_e147_RES63412,91,-42.6569,147.1289,48,1.9,12.3,740,0.24,8.1,63,31
s43_e147_RES12139 & s43_e147_RES10973,E,540,7.84,7,1.7,2,6,2.8,s43_e147_RES12139,840,-42.1508,147.21,36,1.7,5.6,1728,0.24,7.2,s43_e147_RES10973,300,-42.1336,147.3153,30,1.7,16.9,866,0.38,4.5,66,30
s43_e147_RES15227 & s43_e147_RES12338,E,550,9.2,6,1.7,2,6,3.6,s43_e147_RES15227,860,-42.1858,147.2078,34,1.7,10.9,437,0.12,14.2,s43_e147_RES12338,310,-42.1528,147.3172,19,1.7,14.5,798,0.36,4.8,53,37
s43_e147_RES11764 & s43_e147_RES7889,E,619,11.59,5,1.5,2,6,4.0,s43_e147_RES11764,860,-42.1458,147.2217,19,1.5,11.2,1911,0.38,4.0,s43_e147_RES7889,241,-42.0914,147.35,196,7.6,2.1,145,0.01,1202.6,215,9
s43_e147_RES20496 & s43_e147_RES24375,E,509,7.49,7,1.8,2,6,3.0,s43_e147_RES20496,550,-42.2425,147.88,15,1.8,27.2,474,0.55,3.3,s43_e147_RES24375,41,-42.2789,147.9692,31,1.9,6.2,444,0.07,27.8,46,43
s43_e147_RES17597 & s43_e147_RES15268,E,391,4.86,8,2.4,2,6,3.2,s43_e147_RES17597,651,-42.2122,147.3281,40,2.5,20.1,2086,0.54,4.5,s43_e147_RES15268,260,-42.1861,147.3858,51,2.4,8.9,942,0.21,11.0,91,21
s43_e147_RES2633 & s43_e147_RES198,E,590,9.82,6,1.7,2,6,3.0,s43_e147_RES2633,840,-42.0344,147.1486,27,1.7,12.0,1251,0.34,4.9,s43_e147_RES198,250,-42.0028,147.2756,45,1.7,11.4,1505,0.23,7.6,72,27
s43_e147_RES10154 & s43_e147_RES6345,E,574,8.72,7,1.6,2,6,2.4,s43_e147_RES10154,834,-42.1225,147.2222,22,1.7,16.3,1443,0.52,3.2,s43_e147_RES6345,260,-42.0747,147.3286,24,1.6,14.3,484,0.16,9.9,46,43
s43_e147_RES11831 & s43_e147_RES9819,E,640,11.5,6,1.5,2,6,3.0,s43_e147_RES11831,860,-42.1467,147.2228,17,1.5,15.4,1082,0.42,3.6,s43_e147_RES9819,220,-42.1178,147.3767,98,1.8,5.3,1381,0.1,17.5,115,17
s43_e147_RES27007 & s43_e147_RES32450,E,401,7.06,6,2.3,2,6,5.3,s43_e147_RES27007,651,-42.3089,147.1103,24,2.3,15.1,902,0.38,6.1,s43_e147_RES32450,250,-42.3772,147.1647,44,2.4,7.5,229,0.05,44.1,68,29
s43_e147_RES70916 & s43_e146_RES55469,E,410,5.04,8,2.4,2,6,3.0,s43_e147_RES70916,430,-42.7147,147.0214,16,2.4,28.5,319,0.54,4.4,s43_e146_RES55469,20,-42.7453,146.9683,60,2.4,11.3,1551,0.26,9.1,76,26
