Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s35_e150_RES29728 & s35_e150_RES31571,B,612,9.9,6,117.3,150,18,6.5,s35_e150_RES29728,632,-34.5211,150.5697,631,121.9,29.0,3520,3.67,33.2,s35_e150_RES31571,20,-34.5522,150.7406,404,117.3,53.7,2858,14.45,8.1,1035,144
s35_e150_RES30869 & s35_e150_RES41998,B,584,9.08,6,121.6,150,18,4.7,s35_e150_RES30869,674,-34.5403,150.4836,1198,121.6,16.0,3657,1.92,63.3,s35_e150_RES41998,90,-34.6942,150.5439,248,122.5,94.3,1605,24.06,5.1,1446,103
s35_e150_RES25901 & s35_e150_RES18641,B,289,2.13,14,249.6,150,18,6.5,s35_e150_RES25901,580,-34.4681,150.0942,787,249.6,80.4,5536,26.64,9.4,s35_e150_RES18641,291,-34.3844,150.1136,549,250.3,97.5,702,11.57,21.6,1336,112
s37_e149_RES51618 & s37_e149_RES51605,B,600,11.14,5,119.1,150,18,7.2,s37_e149_RES51618,800,-36.6983,149.3964,598,120.1,48.1,2034,6.74,17.8,s37_e149_RES51605,200,-36.6981,149.5753,508,119.1,67.3,2769,9.78,12.2,1106,135
s37_e149_RES13060 & s37_e149_RES14225,B,780,12.65,6,92.9,150,18,4.0,s37_e149_RES13060,952,-36.1331,149.5444,195,92.9,90.9,3181,18.28,5.1,s37_e149_RES14225,172,-36.1436,149.7192,492,93.6,41.1,1502,4.87,19.2,687,218
s37_e149_RES45232 & s37_e149_RES44411,B,761,10.57,7,93.6,150,18,3.7,s37_e149_RES45232,962,-36.6217,149.4361,246,96.2,60.3,4923,17.09,5.6,s37_e149_RES44411,201,-36.6114,149.5642,456,93.6,44.7,5913,8.89,10.5,702,213
s37_e149_RES37602 & s37_e149_RES47797,B,800,14.02,6,90.4,150,18,3.5,s37_e149_RES37602,1070,-36.5056,149.4214,618,93.6,24.5,780,0.49,191.2,s37_e149_RES47797,270,-36.6506,149.5111,206,90.4,88.8,3313,25.57,3.5,824,182
s37_e149_RES8817 & s37_e149_RES12013,B,799,11.18,7,89.1,150,18,2.5,s37_e149_RES8817,1020,-36.0972,149.5189,335,90.6,63.7,6127,13.79,6.6,s37_e149_RES12013,221,-36.125,149.6908,202,89.1,84.2,3645,22.21,4.0,537,279
s30_e150_RES37747 & s30_e150_RES34400,B,301,3.14,10,234.4,150,18,9.9,s30_e150_RES37747,581,-29.8281,150.2775,793,237.8,75.0,11890,21.32,11.2,s30_e150_RES34400,280,-29.7764,150.375,2805,234.4,24.5,2185,2.56,91.5,3598,41
s30_e150_RES35740 & s30_e150_RES34128,B,263,5.04,5,271.6,150,18,13.6,s30_e150_RES35740,603,-29.7986,150.845,920,275.2,58.5,9150,17.24,16.0,s30_e150_RES34128,340,-29.7719,150.7097,1853,271.6,38.8,3670,2.91,93.3,2773,54
s43_e147_RES12754 & s43_e147_RES11112,B,588,8.55,7,122.7,150,18,5.9,s43_e147_RES12754,820,-42.1575,147.1983,628,127.9,34.3,7326,6.38,20.1,s43_e147_RES11112,232,-42.1356,147.3558,514,122.7,50.7,4581,14.8,8.3,1142,131
s43_e147_RES34 & s42_e147_RES91176,B,790,7.26,11,88.7,150,18,2.6,s43_e147_RES34,970,-42.0008,147.1889,206,89.9,78.5,5976,28.3,3.2,s42_e147_RES91176,180,-41.9019,147.2447,748,88.7,31.5,3902,5.62,15.8,954,157
s43_e147_RES16587 & s43_e147_RES12874,B,520,10.37,5,139.0,150,18,6.0,s43_e147_RES16587,730,-42.2008,147.2606,478,142.1,46.7,5176,14.47,9.8,s43_e147_RES12874,210,-42.1589,147.4442,872,139.0,28.2,11905,9.16,15.2,1350,111
s29_e152_RES80142 & s29_e152_RES75622,B,471,8.62,5,152.8,150,18,9.0,s29_e152_RES80142,941,-28.7861,152.1194,573,152.8,62.8,5537,11.03,13.8,s29_e152_RES75622,470,-28.7419,152.2236,684,154.5,81.7,800,5.97,25.9,1257,119
s29_e152_RES95797 & s30_e152_RES3588,B,520,10.34,5,138.3,150,18,5.9,s29_e152_RES95797,770,-28.9931,152.2144,582,138.3,66.4,5953,11.76,11.8,s30_e152_RES3588,250,-29.0358,152.36,528,138.6,75.6,1693,11.77,11.8,1110,135
s15_e130_RES23578 & s15_e130_RES23398,B,131,2.49,5,552.4,150,18,39.6,s15_e130_RES23578,171,-14.6486,130.1986,3316,555.6,39.6,2732,3.25,171.1,s15_e130_RES23398,40,-14.6453,130.1486,1454,552.4,81.4,3771,10.73,51.5,4770,31
s31_e150_RES31615 & s31_e150_RES20653,B,432,6.9,6,165.0,150,18,8.8,s31_e150_RES31615,892,-30.3028,150.2836,703,167.6,49.6,4403,13.8,12.1,s31_e150_RES20653,460,-30.1881,150.3147,797,165.0,52.9,1057,5.19,31.8,1500,100
s31_e150_RES34354 & s31_e150_RES29107,B,413,7.17,6,173.5,150,18,8.4,s31_e150_RES34354,883,-30.3322,150.2964,1016,179.3,36.4,4160,3.4,52.8,s31_e150_RES29107,470,-30.275,150.3969,630,173.5,56.2,3873,17.31,10.0,1646,91
s31_e150_RES19358 & s31_e150_RES10765,B,321,5.19,6,223.0,150,18,9.7,s31_e150_RES19358,721,-30.1756,150.8389,800,223.9,71.3,3091,13.13,17.1,s31_e150_RES10765,400,-30.0986,150.7919,908,223.0,67.1,3216,9.99,22.3,1708,87
s31_e150_RES3256 & s30_e150_RES51635,B,370,6.15,6,194.1,150,18,6.4,s31_e150_RES3256,690,-30.0297,150.8844,593,194.6,72.2,3583,22.63,8.6,s30_e150_RES51635,320,-29.9969,150.7883,1320,194.1,41.1,4464,7.93,24.5,1913,78
s21_e148_RES37660 & s21_e148_RES32727,B,414,2.69,15,173.0,150,18,5.9,s21_e148_RES37660,494,-20.8244,148.5172,529,173.9,97.4,5674,24.39,7.1,s21_e148_RES32727,80,-20.7706,148.5628,847,173.0,54.4,1069,5.2,33.3,1376,109
s21_e148_RES22313 & s21_e148_RES16562,B,360,4.54,8,200.6,150,18,9.1,s21_e148_RES22313,450,-20.6339,148.2958,941,201.4,58.7,4106,11.25,17.9,s21_e148_RES16562,90,-20.5411,148.3814,1248,200.6,42.0,3733,10.83,18.5,2189,68
s21_e148_RES28617 & s21_e148_RES21526,B,663,6.82,10,107.8,150,18,3.3,s21_e148_RES28617,713,-20.7192,148.4281,219,108.9,73.2,4303,32.08,3.4,s21_e148_RES21526,50,-20.6206,148.4839,1317,107.8,21.6,1053,1.05,103.0,1536,97
s36_e147_RES37498 & s36_e147_RES33191,B,410,4.33,9,174.7,150,18,7.8,s36_e147_RES37498,790,-35.635,147.9956,503,176.3,78.9,3560,15.61,11.3,s36_e147_RES33191,380,-35.5767,147.92,810,174.7,65.7,1521,6.99,25.0,1313,114
s38_e145_RES51140 & s38_e146_RES44997,B,699,9.86,7,103.7,150,18,4.9,s38_e145_RES51140,1050,-37.4386,145.9,341,105.2,85.7,1069,12.5,8.4,s38_e146_RES44997,351,-37.3839,146.0417,304,103.7,82.7,1206,8.85,11.7,645,232
s38_e145_RES49658 & s38_e145_RES61401,B,702,10.78,7,103.9,150,18,4.0,s38_e145_RES49658,1133,-37.43,145.8256,224,104.1,67.8,1942,12.29,8.5,s38_e145_RES61401,431,-37.5103,145.7336,320,103.9,89.8,1151,13.53,7.7,544,275
s38_e145_RES84667 & s38_e145_RES93752,B,450,5.46,8,161.4,150,18,5.2,s38_e145_RES84667,741,-37.7903,145.8119,405,161.4,93.3,3496,23.39,6.9,s38_e145_RES93752,291,-37.8836,145.8961,794,167.2,59.8,2732,7.99,20.9,1199,125
s38_e145_RES44784 & s38_e145_RES38712,B,791,10.94,7,90.9,150,18,2.6,s38_e145_RES44784,1021,-37.3967,145.8117,277,92.0,81.9,3336,18.29,5.0,s38_e145_RES38712,230,-37.3556,145.6922,368,90.9,57.0,4567,16.63,5.5,645,232
s38_e145_RES86827 & s38_e145_RES77853,B,500,4.17,12,144.1,150,18,3.4,s38_e145_RES86827,741,-37.8119,145.855,328,144.7,84.2,5396,22.08,6.6,s38_e145_RES77853,241,-37.7214,145.8042,352,144.1,99.8,2670,20.2,7.1,680,220
s17_e127_RES19498 & s17_e127_RES19864,B,231,4.15,6,308.7,150,18,16.3,s17_e127_RES19498,501,-16.5711,127.8792,1370,311.1,48.1,10029,13.56,22.9,s17_e127_RES19864,270,-16.5833,127.9403,1950,308.7,57.2,2543,5.49,56.3,3320,45
s17_e127_RES14316 & s17_e127_RES15102,B,201,2.39,8,357.1,150,18,12.8,s17_e127_RES14316,442,-16.4233,127.8108,1040,357.1,87.0,6494,20.96,17.0,s17_e127_RES15102,241,-16.4469,127.7622,1150,358.7,92.1,1031,6.92,51.8,2190,68
s38_e147_RES14951 & s38_e147_RES25859,B,769,11.73,7,93.3,150,18,4.6,s38_e147_RES14951,1200,-37.1089,147.9642,303,94.1,79.4,2861,10.3,9.1,s38_e147_RES25859,431,-37.1767,147.8158,356,93.3,74.2,1393,10.1,9.2,659,227
s38_e147_RES16814 & s38_e147_RES60198,B,731,14.16,5,98.6,150,18,7.8,s38_e147_RES16814,1072,-37.1242,147.3536,344,98.6,62.7,1054,3.2,30.8,s38_e147_RES60198,341,-37.3172,147.2883,249,99.9,89.5,941,9.61,10.4,593,252
s38_e147_RES56055 & s38_e147_RES42520,B,753,7.0,11,94.6,150,18,2.9,s38_e147_RES56055,1183,-37.2992,147.5247,225,94.6,97.3,3051,23.05,4.1,s38_e147_RES42520,430,-37.2475,147.6167,229,96.1,94.0,648,9.42,10.2,454,330
s38_e147_RES92571 & s38_e147_RES110204,B,800,9.64,8,89.2,150,18,2.9,s38_e147_RES92571,1140,-37.4683,147.0117,226,90.4,98.7,2208,21.69,4.2,s38_e147_RES110204,340,-37.5747,147.0886,241,89.2,99.0,686,9.38,9.5,467,321
s38_e147_RES7565 & s38_e147_RES10578,B,430,6.53,7,167.6,150,18,5.0,s38_e147_RES7565,1300,-37.0522,147.3011,409,167.6,95.6,5303,25.45,6.6,s38_e147_RES10578,870,-37.0767,147.4375,475,168.3,96.8,876,7.84,21.5,884,169
s38_e147_RES20868 & s38_e147_RES11034,B,791,8.26,10,90.8,150,18,2.1,s38_e147_RES20868,1263,-37.1492,147.9289,187,90.8,86.0,5687,33.11,2.7,s38_e147_RES11034,472,-37.08,147.8133,260,91.0,84.0,1338,9.9,9.2,447,335
s25_e148_RES22987 & s25_e148_RES25764,B,360,3.07,12,198.4,150,18,5.3,s25_e148_RES22987,750,-24.6425,148.0644,533,199.6,80.9,4972,29.07,6.9,s25_e148_RES25764,390,-24.6919,148.1164,846,198.4,55.0,3605,8.52,23.3,1379,108
s25_e151_RES27893 & s25_e151_RES21082,B,409,4.84,8,177.5,150,18,8.2,s25_e151_RES27893,600,-24.5878,151.1697,625,178.4,50.0,7208,13.28,13.4,s25_e151_RES21082,191,-24.4833,151.2311,789,177.5,58.6,1889,8.35,21.3,1414,106
s25_e151_RES22293 & s25_e151_RES16919,B,301,1.9,16,239.9,150,18,9.0,s25_e151_RES22293,471,-24.5003,151.135,766,240.3,72.1,1359,7.51,32.0,s25_e151_RES16919,170,-24.4128,151.1136,758,239.9,70.7,3090,19.27,12.5,1524,98
s25_e151_RES41554 & s25_e151_RES38736,B,279,3.26,9,258.1,150,18,10.1,s25_e151_RES41554,440,-24.8028,151.4164,1123,258.1,55.8,13405,20.76,12.4,s25_e151_RES38736,161,-24.7544,151.48,1202,259.2,55.8,1150,4.78,54.3,2325,64
s33_e149_RES68504 & s33_e149_RES68656,B,452,7.26,6,158.6,150,18,8.5,s33_e149_RES68504,802,-32.8736,149.3675,641,158.6,66.4,6228,16.4,9.7,s33_e149_RES68656,350,-32.875,149.2211,896,163.4,31.8,785,2.33,70.0,1537,97
s33_e149_RES49308 & s33_e149_RES52754,B,280,3.78,7,255.7,150,18,9.9,s33_e149_RES49308,640,-32.705,149.3261,1020,255.7,73.6,4028,14.22,18.0,s33_e149_RES52754,360,-32.7322,149.235,934,258.1,61.9,2022,11.75,22.0,1954,76
s33_e149_RES79875 & s34_e149_RES3627,B,369,7.2,5,195.5,150,18,7.8,s33_e149_RES79875,760,-32.9719,149.3497,568,195.5,91.2,7570,23.35,8.4,s34_e149_RES3627,391,-33.0258,149.2806,838,202.5,51.8,413,1.91,106.0,1406,106
s32_e152_RES40661 & s32_e152_RES49792,B,540,6.81,8,134.6,150,18,4.6,s32_e152_RES40661,600,-31.6192,152.4247,327,134.6,71.3,5374,20.15,6.7,s32_e152_RES49792,60,-31.7369,152.4069,577,135.2,49.0,4735,9.2,14.7,904,165
s32_e152_RES5102 & s32_e152_RES18885,B,780,13.49,6,93.0,150,18,3.1,s32_e152_RES5102,971,-31.1644,152.1461,286,93.0,79.6,6249,27.88,3.3,s32_e152_RES18885,191,-31.3544,152.2164,410,95.1,54.0,462,2.33,40.8,696,215
s32_e152_RES40091 & s32_e152_RES28901,B,531,8.95,6,135.7,150,18,4.6,s32_e152_RES40091,591,-31.6119,152.4578,369,135.7,78.4,8422,26.83,5.1,s32_e152_RES28901,60,-31.4933,152.525,950,137.3,38.7,901,2.66,51.5,1319,113
s31_e152_RES61648 & s31_e152_RES57640,B,799,11.18,7,89.7,150,18,3.6,s31_e152_RES61648,900,-30.8383,152.2303,280,89.7,73.1,7574,23.51,3.8,s31_e152_RES57640,101,-30.7856,152.3733,917,90.6,20.9,2084,1.25,72.5,1197,125
s31_e152_RES25290 & s31_e152_RES17461,B,522,10.63,5,138.0,150,18,7.5,s31_e152_RES25290,1162,-30.34,152.4803,467,138.0,63.1,1846,10.33,13.4,s31_e152_RES17461,640,-30.2467,152.5967,501,138.8,66.6,1749,8.12,17.1,968,154
s31_e152_RES44475 & s31_e152_RES51088,B,790,9.65,8,91.4,150,18,2.7,s31_e152_RES44475,930,-30.635,152.1536,257,91.4,98.5,9283,30.18,3.0,s31_e152_RES51088,140,-30.7142,152.2506,341,91.4,57.8,800,3.37,27.2,598,250
s31_e152_RES10558 & s31_e152_RES4157,B,401,5.9,7,179.9,150,18,6.3,s31_e152_RES10558,471,-30.155,152.8992,544,179.9,75.5,4800,23.87,7.5,s31_e152_RES4157,70,-30.0458,152.9533,831,180.6,46.7,1316,4.84,37.3,1375,109
s31_e152_RES21785 & s31_e152_RES33198,B,753,14.65,5,95.0,150,18,3.4,s31_e152_RES21785,763,-30.3028,152.7644,321,95.0,64.9,7176,19.3,4.9,s31_e152_RES33198,10,-30.4544,152.9172,592,98.2,29.9,4182,8.85,11.1,913,164
s31_e152_RES26387 & s31_e152_RES21449,B,430,7.76,6,169.8,150,18,5.6,s31_e152_RES26387,1070,-30.3506,152.53,461,169.8,99.9,2993,19.87,8.5,s31_e152_RES21449,640,-30.2986,152.6533,647,170.1,81.8,2542,10.44,16.3,1108,135
s31_e151_RES75499 & s32_e150_RES164,B,370,5.12,7,194.4,150,18,10.4,s31_e151_RES75499,780,-30.9383,151.0306,771,194.8,67.6,3269,12.09,16.1,s32_e150_RES164,410,-31.0028,150.9419,1060,194.4,51.6,1367,6.67,29.1,1831,81
s31_e151_RES8111 & s31_e151_RES4946,B,240,3.63,7,301.0,150,18,21.6,s31_e151_RES8111,1260,-30.1142,151.8917,1738,304.6,38.0,5526,7.83,38.9,s31_e151_RES4946,1020,-30.0678,151.9856,944,301.0,76.7,1193,6.21,48.5,2682,55
s31_e151_RES68995 & s31_e150_RES79767,B,450,6.89,7,159.6,150,18,7.4,s31_e151_RES68995,840,-30.8739,151.0008,624,159.6,65.1,1880,12.4,12.9,s31_e150_RES79767,390,-30.8889,150.8719,778,159.8,48.8,2105,9.06,17.6,1402,106
s31_e151_RES56719 & s31_e150_RES72968,B,430,8.02,5,165.9,150,18,8.4,s31_e151_RES56719,880,-30.7369,151.0497,610,168.2,59.0,4332,17.38,9.7,s31_e150_RES72968,450,-30.77,150.9092,813,165.9,54.7,570,2.63,63.0,1423,105
s30_e151_RES55944 & s30_e151_RES57369,B,258,5.49,5,280.6,150,18,15.5,s30_e151_RES55944,1020,-29.7128,151.9031,2059,281.9,37.4,1197,1.56,180.2,s30_e151_RES57369,762,-29.7308,151.9981,705,280.6,99.8,1248,16.52,17.0,2764,54
s30_e151_RES78704 & s30_e150_RES43833,B,250,4.44,6,285.6,150,18,15.9,s30_e151_RES78704,770,-29.9803,151.0389,1254,285.6,55.6,7357,14.11,20.2,s30_e150_RES43833,520,-29.9119,150.9306,4407,297.9,53.1,2939,3.97,75.0,5661,26
s30_e151_RES25128 & s30_e151_RES16032,B,570,9.0,6,126.5,150,18,4.0,s30_e151_RES25128,1060,-29.2561,151.6753,426,126.5,61.2,8174,21.8,5.8,s30_e151_RES16032,490,-29.1617,151.7597,323,126.6,95.0,806,9.63,13.2,749,200
s30_e151_RES26567 & s30_e151_RES20688,B,234,3.76,6,309.0,150,18,12.0,s30_e151_RES26567,574,-29.2736,151.3672,1750,309.3,51.5,9645,14.49,21.3,s30_e151_RES20688,340,-29.2086,151.3803,1104,309.0,55.6,1779,11.21,27.6,2854,52
s37_e147_RES154404 & s38_e147_RES16636,B,570,8.46,7,126.5,150,18,5.1,s37_e147_RES154404,970,-36.9878,147.8431,300,127.1,99.5,2542,23.35,5.4,s38_e147_RES16636,400,-37.1228,147.7969,593,126.5,55.9,487,1.76,72.0,893,167
s38_e149_RES13947 & s38_e149_RES21028,B,490,4.96,10,147.3,150,18,4.9,s38_e149_RES13947,860,-37.195,149.0444,396,147.3,94.1,2236,21.87,6.7,s38_e149_RES21028,370,-37.2753,149.1231,448,148.7,91.0,684,8.09,18.4,844,177
s38_e149_RES9567 & s38_e149_RES15703,B,341,3.87,9,209.4,150,18,6.5,s38_e149_RES9567,751,-37.1369,149.2361,867,209.4,75.5,6522,14.97,14.0,s38_e149_RES15703,410,-37.2119,149.3064,768,212.7,80.8,3087,17.65,12.1,1635,91
s19_e146_RES4412 & s19_e146_RES2172,B,580,9.98,6,122.0,150,18,5.6,s19_e146_RES4412,640,-18.9892,146.0231,1371,130.1,19.9,3025,1.72,75.4,s19_e146_RES2172,60,-18.8228,146.0669,607,122.0,46.4,5145,20.28,6.0,1978,75
s19_e146_RES3910 & s19_e146_RES2088,B,720,10.98,7,97.6,150,18,3.1,s19_e146_RES3910,730,-18.9514,146.0928,293,99.7,77.2,3997,25.63,3.9,s19_e146_RES2088,10,-18.81,146.1836,1069,97.6,15.9,16732,6.51,15.0,1362,110
s19_e145_RES29622 & s19_e146_RES2241,B,589,10.55,6,121.8,150,18,4.7,s19_e145_RES29622,670,-18.9094,145.9183,619,121.9,60.9,2472,5.68,21.4,s19_e146_RES2241,81,-18.8317,146.0508,480,121.8,48.7,4951,20.01,6.1,1099,136
s19_e145_RES23972 & s19_e145_RES18021,B,601,11.05,5,118.0,150,18,4.1,s19_e145_RES23972,641,-18.8142,145.8906,437,121.1,52.8,12006,15.72,7.7,s19_e145_RES18021,40,-18.7006,145.9953,824,118.0,26.3,9892,13.79,8.6,1261,118
s38_e148_RES22066 & s38_e148_RES41781,B,752,14.39,5,97.1,150,18,6.1,s38_e148_RES22066,942,-37.2658,148.93,290,97.1,89.9,2625,15.19,6.4,s38_e148_RES41781,190,-37.4381,148.9836,660,98.6,26.4,596,0.68,144.4,950,157
s38_e148_RES14968 & s38_e148_RES26225,B,591,8.53,7,122.0,150,18,4.8,s38_e148_RES14968,991,-37.1858,148.0319,294,122.1,86.2,2051,11.78,10.4,s38_e148_RES26225,400,-37.3097,148.0533,391,122.0,78.0,1725,13.87,8.8,685,218
s38_e148_RES28394 & s38_e148_RES41644,B,799,12.74,6,89.7,150,18,3.7,s38_e148_RES28394,1010,-37.3317,148.8578,197,89.7,86.8,4112,21.77,4.1,s38_e148_RES41644,211,-37.4361,148.6819,587,93.6,33.0,1464,2.4,39.1,784,191
s38_e148_RES22309 & s38_e148_RES34021,B,573,7.53,8,126.1,150,18,4.2,s38_e148_RES22309,800,-37.2692,148.0872,305,126.1,99.3,7446,25.31,5.0,s38_e148_RES34021,227,-37.3781,148.1561,408,126.6,87.1,405,4.83,26.2,713,210
s28_e152_RES3162 & s28_e152_RES5356,B,138,1.76,8,519.0,150,18,38.8,s28_e152_RES3162,340,-27.0408,152.1594,2479,520.0,52.3,2228,7.99,65.1,s28_e152_RES5356,202,-27.0686,152.2186,1833,519.0,85.8,625,5.4,96.2,4312,34
s28_e152_RES60653 & s28_e152_RES54889,B,330,2.75,12,216.8,150,18,6.2,s28_e152_RES60653,550,-27.8322,152.1142,646,218.5,80.5,2172,21.54,10.1,s28_e152_RES54889,220,-27.7825,152.1925,773,216.8,64.4,2010,13.89,15.6,1419,105
s28_e152_RES25222 & s28_e152_RES26823,B,410,7.91,5,175.9,150,18,6.7,s28_e152_RES25222,540,-27.3331,152.1419,536,175.9,71.0,3631,13.87,12.7,s28_e152_RES26823,130,-27.3547,152.2958,875,176.9,50.0,4577,12.4,14.3,1411,106
s36_e148_RES56526 & s36_e148_RES51022,B,530,7.72,7,134.8,150,18,7.0,s36_e148_RES56526,880,-35.5458,148.1242,567,136.5,56.9,3850,7.65,17.8,s36_e148_RES51022,350,-35.4458,148.1856,447,134.8,65.5,2562,11.56,11.7,1014,147
s36_e148_RES61616 & s36_e148_RES57599,B,681,6.67,10,105.9,150,18,3.7,s36_e148_RES61616,1071,-35.6458,148.2189,306,107.3,73.8,1109,10.64,10.1,s36_e148_RES57599,390,-35.5633,148.2403,322,105.9,87.7,2189,17.78,6.0,628,238
s36_e148_RES70279 & s36_e148_RES81782,B,650,12.26,5,110.2,150,18,6.3,s36_e148_RES70279,910,-35.8228,148.1417,325,111.3,62.5,3717,15.35,7.3,s36_e148_RES81782,260,-35.975,148.0617,755,110.2,26.5,1382,2.4,45.9,1080,138
s36_e148_RES62911 & s36_e147_RES33825,B,371,6.66,6,192.9,150,18,9.5,s36_e148_RES62911,772,-35.6844,148.0306,784,193.6,56.7,3189,11.59,16.7,s36_e147_RES33825,401,-35.585,147.9281,878,192.9,56.3,2007,8.71,22.1,1662,90
s36_e148_RES68214 & s36_e148_RES78865,B,641,12.6,5,111.8,150,18,5.6,s36_e148_RES68214,1001,-35.7933,148.1642,478,112.4,84.0,5837,11.5,9.8,s36_e148_RES78865,360,-35.9394,148.0944,461,111.8,65.2,1757,8.45,13.2,939,159
s36_e148_RES71432 & s36_e148_RES77711,B,491,6.25,8,146.4,150,18,4.9,s36_e148_RES71432,981,-35.8383,148.2508,591,152.4,70.5,3005,18.22,8.4,s36_e148_RES77711,490,-35.9225,148.1403,579,146.4,71.8,1952,12.4,11.8,1170,128
s36_e148_RES37801 & s36_e148_RES38806,B,340,4.36,8,210.8,150,18,8.0,s36_e148_RES37801,620,-35.3153,148.4092,782,211.9,67.8,1432,11.59,18.3,s36_e148_RES38806,280,-35.3247,148.2994,980,210.8,37.4,5014,14.83,14.2,1762,85
s36_e148_RES27866 & s36_e148_RES32751,B,481,8.37,6,149.0,150,18,5.4,s36_e148_RES27866,761,-35.2233,148.4403,390,150.1,97.8,2634,17.6,8.5,s36_e148_RES32751,280,-35.2689,148.2669,594,149.0,57.5,1775,10.05,14.8,984,152
s36_e148_RES61547 & s36_e148_RES63877,B,541,6.75,8,134.7,150,18,4.3,s36_e148_RES61547,1231,-35.6439,148.1525,373,135.0,62.3,8520,21.78,6.2,s36_e148_RES63877,690,-35.7131,148.0456,514,134.7,70.4,1547,9.68,13.9,887,169
s29_e151_RES55320 & s30_e151_RES4680,B,220,1.94,11,327.2,150,18,16.7,s29_e151_RES55320,630,-28.9994,151.7128,1763,328.3,61.2,8637,12.92,25.4,s30_e151_RES4680,410,-29.0547,151.7006,1613,327.2,43.8,1986,6.77,48.3,3376,44
s29_e151_RES48883 & s29_e151_RES51910,B,410,6.8,6,174.1,150,18,8.2,s29_e151_RES48883,790,-28.9261,151.7031,591,174.1,74.0,2543,11.83,14.7,s29_e151_RES51910,380,-28.9586,151.5653,802,174.6,42.9,3434,9.3,18.8,1393,107
s35_e149_RES40648 & s35_e150_RES18641,B,411,5.7,7,174.0,150,18,6.5,s35_e149_RES40648,702,-34.4269,149.9983,627,174.0,64.0,6810,18.97,9.2,s35_e150_RES18641,291,-34.3844,150.1136,460,176.1,83.1,620,7.86,22.4,1087,137
s34_e150_RES20796 & s34_e150_RES22357,B,450,8.2,5,160.5,150,18,9.7,s34_e150_RES20796,990,-33.6231,150.0114,503,160.5,82.8,643,6.21,25.8,s34_e150_RES22357,540,-33.6497,150.1528,624,162.5,79.4,1080,10.4,15.6,1127,133
s34_e150_RES4782 & s34_e150_RES2462,B,531,8.59,6,135.3,150,18,4.8,s34_e150_RES4782,881,-33.2475,150.0806,408,135.3,82.5,1546,15.17,8.9,s34_e150_RES2462,350,-33.1175,150.1356,580,136.1,81.4,4857,12.89,10.6,988,151
s32_e151_RES34707 & s32_e151_RES57535,B,630,12.56,5,114.5,150,18,9.6,s32_e151_RES34707,1141,-31.3083,151.7375,382,114.5,67.4,863,6.04,19.0,s32_e151_RES57535,511,-31.4731,151.795,429,114.9,65.5,1223,5.89,19.5,811,184
s32_e151_RES12359 & s32_e151_RES9892,B,450,6.04,7,159.7,150,18,6.8,s32_e151_RES12359,1061,-31.1111,151.4203,600,159.7,77.5,4822,15.01,10.6,s32_e151_RES9892,611,-31.0889,151.2975,524,160.7,78.1,1204,8.39,19.1,1124,133
s32_e151_RES111732 & s32_e151_RES111268,B,560,6.06,9,127.8,150,18,4.8,s32_e151_RES111732,1121,-31.7986,151.4497,372,127.8,94.0,6158,18.83,6.8,s32_e151_RES111268,561,-31.7961,151.3444,560,128.9,59.5,1269,7.65,16.8,932,160
s32_e151_RES36507 & s32_e151_RES57073,B,789,15.27,5,90.7,150,18,6.1,s32_e151_RES36507,1211,-31.3225,151.7533,215,90.7,91.7,2606,12.48,7.3,s32_e151_RES57073,422,-31.47,151.9108,322,92.7,63.1,427,2.42,38.3,537,279
s32_e151_RES46273 & s32_e151_RES37782,B,700,6.27,11,102.1,150,18,3.2,s32_e151_RES46273,1210,-31.3942,151.2533,253,103.5,67.7,8608,22.38,4.6,s32_e151_RES37782,510,-31.3333,151.1692,424,102.1,56.2,1585,9.81,10.4,677,221
s32_e151_RES124060 & s32_e151_RES122115,B,477,4.32,11,151.3,150,18,4.8,s32_e151_RES124060,630,-31.8667,151.7778,379,151.3,98.8,1898,28.54,5.3,s32_e151_RES122115,153,-31.855,151.8842,627,158.3,60.8,616,3.45,45.9,1006,149
s32_e151_RES106587 & s32_e151_RES91984,B,610,6.75,9,117.9,150,18,3.9,s32_e151_RES106587,1060,-31.77,151.4597,337,117.9,99.4,3226,20.51,5.7,s32_e151_RES91984,450,-31.6808,151.4706,402,118.9,79.2,1323,9.84,12.1,739,202
s32_e151_RES5574 & s31_e151_RES74511,B,771,12.4,6,93.3,150,18,3.9,s32_e151_RES5574,1042,-31.0517,151.9228,327,93.3,68.3,3479,15.31,6.1,s31_e151_RES74511,271,-30.9272,151.9689,262,94.3,90.9,715,8.62,10.9,589,254
s32_e151_RES31616 & s32_e152_RES26623,B,702,13.89,5,101.2,150,18,5.4,s32_e151_RES31616,993,-31.2831,151.9175,514,101.2,53.4,3152,8.86,11.4,s32_e152_RES26623,291,-31.4633,152.0103,272,103.6,94.9,963,10.12,10.2,786,190
