Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s37_e147_RES155161 & s38_e147_RES2705,B,559,3.18,18,12.7,15,6,3.4,s37_e147_RES155161,1161,-36.9956,147.9208,58,12.7,44.6,1191,1.63,7.8,s38_e147_RES2705,602,-37.02,147.8714,50,13.2,56.0,352,2.14,6.2,108,138
s19_e146_RES3150 & s19_e146_RES2619,B,558,2.11,26,12.6,15,6,4.7,s19_e146_RES3150,740,-18.895,146.0056,123,12.6,25.2,1953,1.73,7.2,s19_e146_RES2619,182,-18.8539,146.0158,96,13.1,26.4,690,0.99,13.2,219,68
s19_e145_RES29324 & s19_e146_RES2619,B,549,2.45,22,13.0,15,6,6.1,s19_e145_RES29324,731,-18.9036,145.9978,125,13.0,20.8,2168,1.11,11.7,s19_e146_RES2619,182,-18.8539,146.0158,96,13.3,26.7,690,1.03,12.9,221,67
s19_e145_RES23065 & s19_e145_RES19601,B,530,4.49,12,13.7,15,6,14.2,s19_e145_RES23065,591,-18.7992,145.8856,103,13.7,24.6,1345,0.89,15.3,s19_e145_RES19601,61,-18.7372,145.9158,244,14.0,6.1,864,0.07,192.8,347,43
s19_e145_RES24313 & s19_e145_RES21152,B,589,5.94,10,12.1,15,6,14.2,s19_e145_RES24313,650,-18.8194,145.8931,159,12.1,19.0,1070,0.42,29.1,s19_e145_RES21152,61,-18.7661,145.9478,228,12.3,13.2,1353,0.44,27.8,387,38
s19_e145_RES26971 & s19_e145_RES23550,B,611,4.62,13,11.4,15,6,4.6,s19_e145_RES26971,711,-18.8578,145.9672,90,11.4,36.1,1004,1.14,10.0,s19_e145_RES23550,100,-18.8083,145.9903,144,11.5,19.2,2222,1.36,8.4,234,64
s19_e145_RES27630 & s19_e145_RES24764,B,600,3.84,16,11.5,15,6,3.6,s19_e145_RES27630,720,-18.8697,145.9864,80,11.5,35.9,1075,1.69,6.8,s19_e145_RES24764,120,-18.8258,145.9978,120,11.5,21.2,2011,1.51,7.6,200,75
s38_e148_RES13168 & s38_e148_RES17669,B,681,5.22,13,10.9,15,6,10.2,s38_e148_RES13168,1091,-37.1672,148.0433,81,11.1,23.1,481,0.41,26.9,s38_e148_RES17669,410,-37.2133,148.1242,78,10.9,30.2,616,0.66,16.5,159,94
s38_e148_RES28929 & s38_e148_RES33000,B,760,3.55,21,9.5,15,6,3.3,s38_e148_RES28929,1030,-37.3369,148.8556,57,9.7,31.0,935,1.54,6.3,s38_e148_RES33000,270,-37.3697,148.8964,56,9.5,31.8,1144,1.34,7.1,113,132
s38_e148_RES13655 & s38_e148_RES14662,B,654,4.79,14,11.4,15,6,4.7,s38_e148_RES13655,1105,-37.1731,148.0458,68,11.4,28.0,2008,1.96,5.8,s38_e148_RES14662,451,-37.1831,148.1111,83,11.5,31.3,320,0.48,24.1,151,99
s36_e148_RES60807 & s36_e148_RES57599,B,753,5.46,14,9.7,15,6,3.4,s36_e148_RES60807,1143,-35.6247,148.2256,67,9.7,27.3,1619,1.32,7.4,s36_e148_RES57599,390,-35.5633,148.2403,70,9.8,39.0,807,1.52,6.4,137,109
s36_e148_RES60066 & s36_e148_RES58002,B,565,2.76,20,12.9,15,6,3.5,s36_e148_RES60066,1035,-35.6106,148.2261,72,13.1,39.5,708,1.68,7.8,s36_e148_RES58002,470,-35.5703,148.2264,57,12.9,50.3,492,2.0,6.4,129,116
s36_e148_RES61161 & s36_e148_RES59004,B,789,6.8,12,9.0,15,6,3.0,s36_e148_RES61161,1252,-35.6331,148.1919,79,9.4,30.7,1870,1.31,7.2,s36_e148_RES59004,463,-35.5875,148.2547,58,9.0,34.2,784,1.71,5.2,137,109
s36_e148_RES59331 & s36_e148_RES56856,B,640,5.2,12,11.4,15,6,3.7,s36_e148_RES59331,1040,-35.5953,148.175,121,11.4,28.7,1701,0.89,12.8,s36_e148_RES56856,400,-35.5511,148.2267,50,11.4,49.6,685,2.19,5.2,171,87
s29_e153_RES39213 & s29_e153_RES40159,B,411,1.65,25,17.3,15,6,7.8,s29_e153_RES39213,441,-28.6942,153.1053,78,18.0,40.6,916,1.91,9.4,s29_e153_RES40159,30,-28.7125,153.1506,294,17.3,12.3,993,0.4,43.5,372,40
s29_e153_RES3690 & s29_e153_RES2364,B,451,3.01,15,16.2,15,6,6.7,s29_e153_RES3690,511,-28.0719,153.2208,116,16.2,40.5,4541,2.14,7.5,s29_e153_RES2364,60,-28.0494,153.2825,791,17.0,25.2,325,0.27,62.9,907,16
s34_e150_RES27949 & s34_e150_RES29616,B,790,9.52,8,9.2,15,6,5.8,s34_e150_RES27949,1040,-33.7322,150.0728,48,9.4,33.6,550,1.07,8.7,s34_e150_RES29616,250,-33.7689,150.1944,72,9.2,27.9,288,0.52,17.6,120,125
s32_e151_RES42351 & s32_e151_RES43336,B,551,3.13,18,13.4,15,6,7.4,s32_e151_RES42351,1191,-31.3669,151.3961,134,13.5,31.7,322,0.63,21.6,s32_e151_RES43336,640,-31.3736,151.35,80,13.4,39.2,462,1.19,11.3,214,70
s32_e151_RES46273 & s32_e151_RES39351,B,650,5.08,13,11.1,15,6,8.2,s32_e151_RES46273,1210,-31.3942,151.2533,108,11.4,28.8,999,0.72,15.7,s32_e151_RES39351,560,-31.3461,151.2731,138,11.1,20.4,660,0.65,17.0,246,60
s32_e151_RES68442 & s32_e151_RES80616,B,629,5.91,11,11.4,15,6,10.2,s32_e151_RES68442,890,-31.5406,151.6414,79,11.7,29.2,181,0.33,35.9,s32_e151_RES80616,261,-31.6128,151.6619,107,11.4,25.5,581,0.8,14.3,186,80
s32_e151_RES36192 & s32_e151_RES39558,B,492,3.03,16,14.8,15,6,7.4,s32_e151_RES36192,1082,-31.3203,151.3578,90,14.8,41.3,1207,1.39,10.7,s32_e151_RES39558,590,-31.3475,151.3053,139,14.9,21.1,872,0.62,24.1,229,65
s32_e151_RES61150 & s32_e151_RES72752,B,780,6.63,12,9.3,15,6,5.4,s32_e151_RES61150,1260,-31.4978,151.42,69,9.3,26.4,3723,1.4,6.6,s32_e151_RES72752,480,-31.5675,151.42,73,9.6,25.4,303,0.33,28.9,142,105
s32_e151_RES92140 & s32_e151_RES100546,B,680,4.23,16,10.1,15,6,3.5,s32_e151_RES92140,1310,-31.6819,151.2494,69,11.0,19.6,3704,2.26,4.9,s32_e151_RES100546,630,-31.7353,151.2461,101,10.1,27.3,747,0.81,12.6,170,88
s32_e151_RES96859 & s32_e151_RES93980,B,459,2.12,22,15.4,15,6,4.9,s32_e151_RES96859,630,-31.7131,151.9414,83,15.4,55.0,1326,2.56,6.0,s32_e151_RES93980,171,-31.6944,151.9711,136,15.4,25.2,440,0.6,25.8,219,68
s32_e151_RES125072 & s32_e151_RES123174,B,440,4.43,10,16.8,15,6,12.3,s32_e151_RES125072,621,-31.8736,151.7842,106,16.8,32.8,492,1.01,16.7,s32_e151_RES123174,181,-31.8614,151.8442,166,17.1,20.6,430,0.37,46.7,272,55
s32_e151_RES55503 & s32_e151_RES50277,B,481,4.25,11,14.9,15,6,8.8,s32_e151_RES55503,1042,-31.4586,151.1822,92,15.2,39.9,382,1.05,14.5,s32_e151_RES50277,561,-31.4225,151.1336,147,14.9,24.8,708,0.67,22.3,239,62
s32_e151_RES50469 & s32_e151_RES44425,B,602,5.92,10,11.7,15,6,6.7,s32_e151_RES50469,1192,-31.4239,151.2686,126,11.7,28.8,845,0.63,18.5,s32_e151_RES44425,590,-31.3808,151.1939,100,12.0,30.3,537,1.16,10.4,226,66
s32_e151_RES8725 & s32_e151_RES8964,B,676,2.08,32,10.5,15,6,2.2,s32_e151_RES8725,1080,-31.0778,151.9536,69,10.5,26.3,2142,1.83,5.7,s32_e151_RES8964,404,-31.0797,151.9861,35,10.7,71.0,441,3.02,3.5,104,144
s32_e151_RES70759 & s32_e151_RES83916,B,651,7.69,8,11.2,15,6,10.3,s32_e151_RES70759,891,-31.5547,151.7681,120,11.2,15.8,1147,0.33,34.5,s32_e151_RES83916,240,-31.6303,151.7378,62,11.5,40.6,250,0.78,14.7,182,82
s32_e151_RES74249 & s32_e151_RES84921,B,672,5.49,12,10.5,15,6,3.8,s32_e151_RES74249,1062,-31.5767,151.4733,55,10.5,46.0,2040,2.67,3.9,s32_e151_RES84921,390,-31.6364,151.4806,82,11.0,21.8,114,0.13,83.0,137,109
s32_e151_RES120561 & s32_e151_RES113797,B,549,5.33,10,13.2,15,6,6.1,s32_e151_RES120561,1290,-31.8461,151.4739,86,13.5,29.9,1494,1.02,13.3,s32_e151_RES113797,741,-31.81,151.4069,90,13.2,38.6,948,1.17,11.3,176,85
s32_e151_RES73308 & s32_e151_RES87271,B,560,6.38,9,13.1,15,6,9.2,s32_e151_RES73308,760,-31.5708,151.7569,92,13.1,27.7,827,0.77,17.0,s32_e151_RES87271,200,-31.6511,151.7319,89,13.2,30.3,488,0.65,20.2,181,82
s23_e149_RES2568 & s23_e149_RES1894,B,372,1.82,20,18.9,15,6,6.7,s23_e149_RES2568,452,-22.0533,149.4081,150,20.0,22.2,3427,1.69,11.8,s23_e149_RES1894,80,-22.0358,149.4428,123,18.9,34.0,573,1.23,15.4,273,54
s42_e148_RES6775 & s42_e148_RES7628,B,452,3.64,12,15.5,15,6,7.9,s42_e148_RES6775,602,-41.3447,148.0261,103,15.5,45.6,1784,1.6,9.7,s42_e148_RES7628,150,-41.3678,148.0775,86,16.5,23.8,394,0.39,42.7,189,79
s27_e152_RES53533 & s27_e152_RES57447,B,423,4.81,9,17.0,15,6,23.1,s27_e152_RES53533,563,-26.8294,152.6978,158,17.7,11.9,1144,0.26,66.9,s27_e152_RES57447,140,-26.8742,152.6278,223,17.0,14.2,1327,0.48,35.3,381,39
s34_e149_RES1444 & s34_e149_RES7468,B,410,2.49,16,17.2,15,6,9.2,s34_e149_RES1444,890,-33.0103,149.5189,125,17.2,38.0,1671,1.51,11.4,s34_e149_RES7468,480,-33.0497,149.5242,147,17.8,30.5,206,0.38,47.1,272,55
s34_e149_RES2305 & s34_e149_RES677,B,501,2.95,17,14.5,15,6,4.0,s34_e149_RES2305,1071,-33.0164,149.9303,115,14.5,40.7,6766,3.29,4.4,s34_e149_RES677,570,-33.0047,149.9717,120,14.6,29.8,211,0.31,47.1,235,63
s38_e146_RES65219 & s38_e146_RES65887,B,650,3.68,18,10.9,15,6,4.1,s38_e146_RES65219,1072,-37.5061,146.4442,67,10.9,52.7,591,2.03,5.4,s38_e146_RES65887,422,-37.5097,146.5053,80,11.4,32.5,283,0.68,16.8,147,102
s38_e146_RES93193 & s38_e146_RES92752,B,800,2.53,32,9.0,15,6,2.0,s38_e146_RES93193,1171,-37.6606,146.5308,52,9.0,40.5,1118,2.13,4.2,s38_e146_RES92752,371,-37.6575,146.5658,30,9.2,66.3,369,2.42,3.8,82,182
s38_e146_RES75586 & s38_e146_RES70371,B,786,3.1,25,9.2,15,6,2.2,s38_e146_RES75586,1160,-37.5658,146.5072,43,9.2,58.2,978,3.31,2.8,s38_e146_RES70371,374,-37.5367,146.5231,62,9.4,36.4,338,0.84,11.2,105,142
s38_e146_RES112117 & s38_e146_RES126734,B,604,5.6,11,12.2,15,6,12.2,s38_e146_RES112117,1086,-37.7706,146.1944,70,12.2,22.5,276,0.27,45.5,s38_e146_RES126734,482,-37.8508,146.1919,90,12.2,30.9,393,0.73,16.7,160,93
s38_e146_RES111947 & s38_e146_RES127155,B,607,5.55,11,12.4,15,6,8.8,s38_e146_RES111947,1071,-37.7697,146.1692,121,16.1,4.2,86,0.01,1516.2,s38_e146_RES127155,464,-37.8531,146.1606,52,12.4,49.8,375,1.39,8.9,173,86
s38_e146_RES117428 & s38_e146_RES119540,B,700,6.23,11,10.5,15,6,5.3,s38_e146_RES117428,1090,-37.7975,146.3164,51,10.5,38.4,1455,1.58,6.7,s38_e146_RES119540,390,-37.8103,146.4125,78,10.6,25.8,289,0.4,26.3,129,116
s38_e146_RES91430 & s38_e146_RES90347,B,794,4.38,18,9.1,15,6,2.3,s38_e146_RES91430,1104,-37.6494,146.5083,31,9.1,66.1,719,2.41,3.8,s38_e146_RES90347,310,-37.6433,146.5669,38,9.3,47.3,374,1.57,5.9,69,217
s38_e146_RES118604 & s38_e146_RES131844,B,615,4.75,13,12.1,15,6,5.5,s38_e146_RES118604,980,-37.8047,146.1203,88,12.3,29.0,1445,1.49,8.2,s38_e146_RES131844,365,-37.8808,146.1428,66,12.1,33.2,288,0.72,16.8,154,97
s38_e146_RES120833 & s38_e146_RES128505,B,776,4.34,18,9.4,15,6,2.6,s38_e146_RES120833,1220,-37.8175,146.2292,25,9.4,62.8,687,3.25,2.9,s38_e146_RES128505,444,-37.8606,146.2036,50,9.4,25.9,502,0.43,22.0,75,200
s38_e146_RES130834 & s38_e146_RES138146,B,651,4.54,14,11.3,15,6,3.2,s38_e146_RES130834,1011,-37.8744,146.2906,38,11.3,68.8,486,3.1,3.6,s38_e146_RES138146,360,-37.9264,146.2661,114,11.3,19.8,594,0.41,27.7,152,98
s38_e146_RES110929 & s38_e146_RES99750,B,627,5.19,12,11.5,15,6,3.9,s38_e146_RES110929,1100,-37.7639,146.2572,73,11.8,39.1,1238,2.21,5.3,s38_e146_RES99750,473,-37.7033,146.2947,102,11.5,35.5,411,0.83,13.9,175,85
s42_e146_RES48464 & s42_e146_RES42152,B,514,3.75,14,14.4,15,6,12.4,s42_e146_RES48464,855,-41.6575,146.1731,216,14.6,8.7,1494,0.16,90.7,s42_e146_RES42152,341,-41.6069,146.2161,62,14.4,40.8,300,1.0,14.3,278,53
s42_e146_RES36456 & s42_e146_RES32415,B,495,3.62,14,14.2,15,6,12.0,s42_e146_RES36456,682,-41.5311,146.0761,117,14.4,33.6,247,0.6,24.1,s42_e146_RES32415,187,-41.4806,146.1331,285,14.2,38.2,1188,0.6,23.8,402,37
s42_e146_RES22353 & s42_e146_RES20597,B,353,1.74,20,20.7,15,6,15.0,s42_e146_RES22353,513,-41.3864,146.0706,251,20.7,12.2,1397,0.27,76.1,s42_e146_RES20597,160,-41.3689,146.1278,93,21.5,49.9,270,1.15,18.7,344,43
s42_e146_RES46488 & s42_e146_RES42520,B,532,4.59,12,13.5,15,6,9.3,s42_e146_RES46488,732,-41.6422,146.8,103,13.6,25.6,1048,0.64,21.1,s42_e146_RES42520,200,-41.6111,146.855,229,13.5,10.7,3074,0.81,16.7,332,45
s30_e152_RES11416 & s30_e152_RES13875,B,621,2.92,21,11.4,15,6,6.1,s30_e152_RES11416,1011,-29.1256,152.2719,66,11.4,35.8,1049,1.8,6.3,s30_e152_RES13875,390,-29.1489,152.2419,178,11.4,12.2,143,0.06,189.5,244,61
s30_e152_RES10974 & s30_e152_RES11763,B,722,6.07,12,9.8,15,6,4.7,s30_e152_RES10974,972,-29.1217,152.285,74,9.8,37.1,1630,1.92,5.1,s30_e152_RES11763,250,-29.1289,152.3592,137,10.0,14.3,274,0.15,65.5,211,71
s30_e152_RES58366 & s30_e152_RES63111,B,511,2.9,18,14.1,15,6,6.1,s30_e152_RES58366,761,-29.7967,152.2972,97,14.1,40.0,1149,2.17,6.5,s30_e152_RES63111,250,-29.8403,152.3172,210,14.1,10.9,488,0.17,85.7,307,48
s30_e152_RES7332 & s30_e152_RES9411,B,600,2.59,23,12.0,15,6,3.2,s30_e152_RES7332,1010,-29.0817,152.2669,79,12.0,47.1,1770,2.91,4.1,s30_e152_RES9411,410,-29.1039,152.2339,113,12.1,19.4,1184,0.82,14.7,192,78
s30_e152_RES59230 & s30_e152_RES57796,B,502,2.09,24,14.3,15,6,4.2,s30_e152_RES59230,874,-29.8039,152.1544,87,14.3,33.0,1964,2.79,5.1,s30_e152_RES57796,372,-29.7908,152.1928,91,15.0,33.2,342,0.6,25.0,178,84
s30_e152_RES71094 & s30_e152_RES72378,B,641,6.68,10,11.6,15,6,9.0,s30_e152_RES71094,1131,-29.9678,152.0664,95,11.7,20.7,1212,0.88,13.3,s30_e152_RES72378,490,-29.9844,152.1344,77,11.6,32.9,226,0.42,27.9,172,87
s30_e152_RES5791 & s30_e152_RES6685,B,540,2.51,22,13.3,15,6,4.0,s30_e152_RES5791,1000,-29.0636,152.2736,95,13.3,30.9,2271,2.66,5.0,s30_e152_RES6685,460,-29.0733,152.2342,131,13.6,21.3,864,0.66,20.7,226,66
s30_e152_RES9812 & s30_e152_RES17286,B,661,5.44,12,10.6,15,6,3.5,s30_e152_RES9812,1022,-29.1086,152.2725,59,10.6,34.9,1781,2.89,3.7,s30_e152_RES17286,361,-29.1817,152.2444,167,11.0,12.4,428,0.19,58.0,226,66
s43_e146_RES65056 & s43_e146_RES68146,B,680,4.19,16,10.4,15,6,4.6,s43_e146_RES65056,761,-42.9192,146.9208,68,10.4,32.4,1343,1.35,7.7,s43_e146_RES68146,81,-42.9769,146.9467,64,10.6,38.5,462,0.94,11.3,132,113
s43_e146_RES26087 & s43_e146_RES29698,B,643,4.54,14,10.7,15,6,4.6,s43_e146_RES26087,824,-42.3436,146.8647,97,10.7,35.3,3251,1.9,5.7,s43_e146_RES29698,181,-42.3864,146.8153,88,11.2,27.6,275,0.47,23.6,185,81
s31_e139_RES6847 & s31_e139_RES9238,B,422,2.93,14,16.6,15,6,6.9,s31_e139_RES6847,672,-30.1239,139.4053,145,16.8,38.8,1336,1.45,11.6,s31_e139_RES9238,250,-30.1633,139.4364,107,16.6,44.4,380,0.96,17.3,252,59
s17_e144_RES10097 & s17_e144_RES5240,B,700,4.57,15,9.9,15,6,3.9,s17_e144_RES10097,1050,-16.1392,144.9636,59,10.1,34.8,1957,1.97,5.1,s17_e144_RES5240,350,-16.0733,144.9428,87,9.9,24.5,641,0.59,16.7,146,102
s17_e144_RES23274 & s17_e144_RES26647,B,573,2.7,21,12.4,15,6,3.6,s17_e144_RES23274,1034,-16.3289,144.9992,55,12.4,45.9,1653,2.24,5.5,s17_e144_RES26647,461,-16.3647,144.9897,50,12.5,52.9,297,1.23,10.2,105,142
s17_e144_RES19467 & s17_e144_RES21695,B,460,3.71,12,15.5,15,6,9.1,s17_e144_RES19467,901,-16.2767,144.7508,89,15.7,38.9,877,1.4,11.2,s17_e144_RES21695,441,-16.3067,144.7053,231,15.5,16.2,779,0.32,48.4,320,46
s17_e144_RES11656 & s17_e144_RES8192,B,648,5.53,12,10.8,15,6,4.5,s17_e144_RES11656,1080,-16.1628,144.9622,78,10.8,37.8,941,1.38,7.8,s17_e144_RES8192,432,-16.1153,144.915,74,11.2,41.7,572,1.08,10.3,152,98
s17_e144_RES22729 & s17_e144_RES23935,B,480,4.68,10,14.6,15,6,11.6,s17_e144_RES22729,900,-16.3219,144.7803,182,14.6,21.4,1236,0.73,20.1,s17_e144_RES23935,420,-16.3364,144.7197,236,15.3,14.8,2086,0.56,27.5,418,35
s17_e144_RES10519 & s17_e145_RES774,B,771,6.43,12,9.1,15,6,3.2,s17_e144_RES10519,1061,-16.145,144.9869,72,9.3,26.5,2087,1.75,5.3,s17_e145_RES774,290,-16.0858,145.0289,76,9.1,27.7,813,1.12,8.2,148,101
s17_e144_RES25705 & s17_e144_RES29426,B,431,3.93,11,15.9,15,6,11.1,s17_e144_RES25705,821,-16.3558,144.7789,152,15.9,27.2,1544,1.06,15.0,s17_e144_RES29426,390,-16.3942,144.725,325,17.1,16.0,1084,0.4,42.4,477,31
s17_e144_RES25296 & s17_e144_RES31394,B,421,4.44,9,16.4,15,6,19.3,s17_e144_RES25296,861,-16.3514,144.8042,204,17.1,24.4,1320,0.8,21.6,s17_e144_RES31394,440,-16.4206,144.7994,245,16.4,15.2,149,0.09,184.4,449,33
s22_e148_RES7915 & s22_e148_RES11468,C,750,9.57,8,9.7,15,6,6.5,s22_e148_RES7915,850,-21.0933,148.5069,65,9.7,31.9,800,0.92,10.5,s22_e148_RES11468,100,-21.1417,148.6272,204,10.0,10.4,1742,0.58,17.2,269,55
s22_e148_RES26516 & s22_e148_RES20028,C,561,5.97,9,12.7,15,6,4.2,s22_e148_RES26516,672,-21.3531,148.6958,65,12.7,45.0,1885,2.57,4.9,s22_e148_RES20028,111,-21.2822,148.7128,88,12.9,26.3,304,0.47,27.8,153,98
s22_e148_RES27209 & s22_e148_RES22298,C,469,4.18,11,15.1,15,6,3.8,s22_e148_RES27209,720,-21.3608,148.6953,87,15.1,34.7,2126,3.44,4.4,s22_e148_RES22298,251,-21.3064,148.6736,150,15.2,34.9,234,0.48,31.3,237,63
s22_e148_RES653 & s22_e148_RES1024,C,369,1.86,20,19.3,15,6,4.1,s22_e148_RES653,660,-21.0086,148.4169,79,19.3,56.9,1408,4.07,4.7,s22_e148_RES1024,291,-21.0131,148.3828,199,20.0,20.2,778,0.65,30.8,278,53
s22_e148_RES15328 & s22_e148_RES17550,C,480,5.04,10,15.1,15,6,4.2,s22_e148_RES15328,790,-21.2203,148.5483,76,15.1,41.2,1024,2.26,6.7,s22_e148_RES17550,310,-21.2536,148.6125,105,15.1,40.2,769,1.39,10.9,181,82
s22_e148_RES8384 & s22_e148_RES4823,C,412,2.31,18,17.3,15,6,3.2,s22_e148_RES8384,722,-21.0986,148.3728,91,17.3,42.5,2677,4.06,4.3,s22_e148_RES4823,310,-21.0631,148.3369,90,18.1,49.7,323,1.42,12.7,181,82
s22_e148_RES39615 & s22_e148_RES37530,C,251,1.33,19,28.1,15,6,8.5,s22_e148_RES39615,482,-21.5525,148.9333,227,28.9,39.4,1295,2.02,14.3,s22_e148_RES37530,231,-21.5164,148.9519,304,28.1,23.0,1198,1.33,21.2,531,28
s22_e148_RES28091 & s22_e148_RES24319,C,374,2.57,15,19.0,15,6,3.9,s22_e148_RES28091,680,-21.3717,148.625,98,19.0,46.0,2787,3.43,5.5,s22_e148_RES24319,306,-21.3297,148.6461,109,19.4,50.6,539,1.43,13.6,207,72
s22_e148_RES2632 & s22_e148_RES11157,C,790,8.84,9,8.9,15,6,2.0,s22_e148_RES2632,910,-21.0358,148.5797,56,9.2,48.2,1531,2.71,3.4,s22_e148_RES11157,120,-21.1347,148.6025,77,8.9,22.1,2757,1.9,4.7,133,112
s22_e148_RES29394 & s22_e148_RES25874,C,350,3.25,11,20.8,15,6,5.1,s22_e148_RES29394,511,-21.3906,148.7367,155,20.8,40.4,2494,2.05,10.1,s22_e148_RES25874,161,-21.3456,148.7761,112,20.8,49.5,903,2.03,10.2,267,56
s22_e148_RES14430 & s22_e148_RES11284,C,691,12.04,6,10.2,15,6,5.3,s22_e148_RES14430,791,-21.2039,148.5239,123,10.3,25.1,605,0.41,25.1,s22_e148_RES11284,100,-21.1369,148.6261,109,10.2,21.6,2407,1.53,6.7,232,64
s20_e146_RES7285 & s20_e146_RES7575,C,479,2.71,18,14.6,15,6,3.9,s20_e146_RES7285,590,-19.3231,146.4397,50,15.0,62.8,811,2.6,5.8,s20_e146_RES7575,111,-19.3308,146.4819,126,14.6,26.4,773,1.23,11.9,176,85
s20_e146_RES12998 & s20_e146_RES7322,C,510,4.5,11,14.2,15,6,5.5,s20_e146_RES12998,570,-19.3972,146.4914,156,14.2,17.8,2787,1.52,9.4,s20_e146_RES7322,60,-19.3244,146.5144,211,14.5,19.7,3158,1.09,13.3,367,40
s20_e146_RES15623 & s20_e146_RES9699,C,460,4.05,11,15.0,15,6,5.3,s20_e146_RES15623,540,-19.4342,146.5347,339,15.0,12.3,2152,0.52,28.7,s20_e146_RES9699,80,-19.3611,146.5372,156,15.4,14.4,4830,2.35,6.6,495,30
s20_e146_RES13391 & s20_e146_RES8611,C,521,3.29,16,13.8,15,6,2.8,s20_e146_RES13391,571,-19.4017,146.6175,96,13.8,41.0,3636,3.05,4.5,s20_e146_RES8611,50,-19.3472,146.6156,219,13.9,15.6,4383,1.97,7.0,315,47
s20_e146_RES13305 & s20_e146_RES7492,C,461,5.5,8,15.1,15,6,6.5,s20_e146_RES13305,521,-19.4006,146.5292,150,15.4,34.0,1649,1.26,12.2,s20_e146_RES7492,60,-19.3289,146.5533,392,15.1,11.2,7666,1.09,13.8,542,27
s20_e146_RES21974 & s20_e146_RES19910,C,430,2.59,17,16.3,15,6,3.2,s20_e146_RES21974,540,-19.5644,146.6142,114,16.4,44.1,2912,2.67,6.1,s20_e146_RES19910,110,-19.5283,146.6486,128,16.3,27.5,2032,2.46,6.6,242,61
s20_e146_RES7101 & s20_e146_RES3829,C,490,7.01,7,14.1,15,6,6.8,s20_e146_RES7101,540,-19.3147,146.4214,192,14.3,15.7,1860,1.03,13.9,s20_e146_RES3829,50,-19.2392,146.4906,203,14.1,17.3,3649,1.06,13.2,395,37
s20_e146_RES11117 & s20_e146_RES8185,C,489,2.28,21,14.6,15,6,2.2,s20_e146_RES11117,570,-19.3781,146.4856,63,14.6,44.6,2873,4.46,3.3,s20_e146_RES8185,81,-19.3403,146.4961,224,14.9,17.1,3682,2.29,6.5,287,52
s20_e146_RES14978 & s20_e146_RES12018,C,520,4.17,12,13.8,15,6,2.4,s20_e146_RES14978,582,-19.4211,146.6306,53,13.8,55.7,1985,3.93,3.5,s20_e146_RES12018,62,-19.3872,146.6719,67,13.9,40.0,773,1.86,7.5,120,125
s20_e146_RES19349 & s20_e146_RES18335,C,531,6.48,8,13.0,15,6,3.5,s20_e146_RES19349,591,-19.5175,146.5858,69,13.4,52.8,2815,2.98,4.5,s20_e146_RES18335,60,-19.4969,146.68,248,13.0,10.8,5798,0.85,15.4,317,47
s42_e147_RES47375 & s42_e147_RES55434,C,662,7.16,9,10.7,15,6,3.0,s42_e147_RES47375,843,-41.4361,147.4133,55,10.7,54.5,1250,2.73,3.9,s42_e147_RES55434,181,-41.5,147.3264,77,11.1,45.5,224,0.89,12.6,132,113
s42_e147_RES40984 & s42_e147_RES36087,C,630,4.98,13,11.1,15,6,2.5,s42_e147_RES40984,1000,-41.3964,147.3833,44,11.3,39.9,2624,4.38,2.6,s42_e147_RES36087,370,-41.3639,147.3142,247,11.1,7.1,842,0.08,136.5,291,51
s42_e147_RES77407 & s42_e147_RES81476,C,480,4.58,10,14.6,15,6,4.3,s42_e147_RES77407,740,-41.7472,147.9342,113,14.6,33.1,1902,2.03,7.2,s42_e147_RES81476,260,-41.7981,147.9639,128,14.8,27.7,2802,1.42,10.4,241,62
s42_e147_RES25644 & s42_e147_RES15919,C,370,2.61,14,19.0,15,6,5.6,s42_e147_RES25644,530,-41.2769,147.3486,118,19.7,29.8,2124,2.34,8.4,s42_e147_RES15919,160,-41.2178,147.3728,124,19.0,35.1,1052,1.17,16.3,242,61
s42_e147_RES53674 & s42_e147_RES47551,C,401,2.68,15,18.3,15,6,3.8,s42_e147_RES53674,761,-41.4847,147.7011,180,18.3,29.3,1118,0.94,19.4,s42_e147_RES47551,360,-41.4372,147.7186,68,18.3,41.1,934,3.85,4.8,248,60
s42_e147_RES18636 & s42_e147_RES12476,C,420,3.42,12,16.9,15,6,4.2,s42_e147_RES18636,540,-41.2353,147.4081,97,17.0,36.3,2650,3.14,5.4,s42_e147_RES12476,120,-41.1881,147.3564,132,16.9,28.3,526,0.85,19.8,229,65
s42_e147_RES36748 & s42_e147_RES41600,C,431,4.23,10,16.0,15,6,4.7,s42_e147_RES36748,781,-41.3689,147.7856,172,16.0,24.2,3682,2.14,7.4,s42_e147_RES41600,350,-41.4003,147.8469,114,16.3,35.3,1158,1.31,12.5,286,52
