Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s38_e146_RES36533 & s38_e146_RES36357,C,610,9.98,6,38.3,50,18,2.9,s38_e146_RES36533,1001,-37.3192,146.4517,81,38.3,94.5,971,11.88,3.2,s38_e146_RES36357,391,-37.3172,146.2661,183,40.9,48.6,425,1.26,32.6,264,189
s38_e146_RES113520 & s38_e146_RES107013,C,460,7.4,6,51.9,50,18,3.6,s38_e146_RES113520,590,-37.7769,146.5847,126,51.9,91.2,1250,8.8,5.9,s38_e146_RES107013,130,-37.7414,146.67,162,52.0,75.8,558,5.75,9.0,288,173
s38_e146_RES88866 & s38_e146_RES96508,C,601,10.04,6,40.0,50,18,2.5,s38_e146_RES88866,1092,-37.6361,146.1719,110,40.0,92.6,1652,13.76,2.9,s38_e146_RES96508,491,-37.6822,146.3181,181,40.4,54.3,448,2.36,17.1,291,171
s38_e146_RES124334 & s38_e146_RES143697,C,701,11.37,6,33.7,50,18,2.1,s38_e146_RES124334,941,-37.8369,146.3525,65,33.7,85.5,1316,13.46,2.5,s38_e146_RES143697,240,-37.9831,146.3369,201,35.6,39.0,779,2.37,15.0,266,187
s35_e148_RES50545 & s35_e148_RES54556,C,179,2.44,7,135.2,50,18,15.2,s35_e148_RES50545,541,-34.8286,148.7703,936,135.2,40.1,7675,6.28,21.5,s35_e148_RES54556,362,-34.8775,148.7844,566,135.9,60.3,593,2.6,52.3,1502,33
s15_e144_RES6963 & s15_e144_RES4786,C,271,3.69,7,85.6,50,18,6.9,s15_e144_RES6963,301,-14.9017,144.9069,337,88.4,61.6,1580,10.81,8.2,s15_e144_RES4786,30,-14.8344,144.9553,1407,85.6,14.9,6161,1.97,43.5,1744,28
s37_e146_RES21335 & s37_e147_RES44611,C,601,7.23,8,38.5,50,18,2.8,s37_e146_RES21335,791,-36.4225,146.9514,96,39.7,88.2,1406,13.13,3.0,s37_e147_RES44611,190,-36.3342,147.0297,753,38.5,9.2,7481,0.82,47.1,849,58
s37_e146_RES85161 & s37_e146_RES74587,C,511,6.17,8,46.9,50,18,3.0,s37_e146_RES85161,871,-36.9369,146.3097,165,47.0,74.2,3055,8.88,5.3,s37_e146_RES74587,360,-36.8692,146.3594,180,46.9,61.0,1216,6.82,6.9,345,144
s37_e146_RES21471 & s37_e146_RES23312,C,532,7.55,7,45.0,50,18,3.1,s37_e146_RES21471,742,-36.4239,146.7297,138,45.0,83.5,2575,11.62,3.9,s37_e146_RES23312,210,-36.445,146.6133,450,45.4,21.9,5811,2.97,15.3,588,85
s37_e146_RES68948 & s37_e146_RES54205,C,360,4.84,7,66.2,50,18,5.0,s37_e146_RES68948,730,-36.8361,146.2508,323,66.3,47.2,3044,4.34,15.3,s37_e146_RES54205,370,-36.7619,146.3017,260,66.2,74.8,1502,8.97,7.4,583,85
s37_e146_RES88473 & s38_e146_RES453,C,372,6.14,6,64.0,50,18,4.6,s37_e146_RES88473,792,-36.9567,146.3356,192,64.0,74.3,1771,8.82,7.3,s38_e146_RES453,420,-37.005,146.2214,298,64.1,55.4,1277,5.07,12.7,490,102
s37_e146_RES19390 & s37_e146_RES18683,C,371,2.51,15,64.8,50,18,3.5,s37_e146_RES19390,691,-36.4036,146.8178,174,64.8,79.4,2285,12.36,5.2,s37_e146_RES18683,320,-36.3964,146.8642,343,66.2,51.6,2924,6.43,10.3,517,96
s37_e146_RES78965 & s37_e146_RES67016,C,321,5.82,6,75.3,50,18,5.2,s37_e146_RES78965,691,-36.8956,146.1867,430,78.0,50.4,2197,6.57,11.9,s37_e146_RES67016,370,-36.8256,146.1386,242,75.3,71.3,1173,8.21,9.2,672,74
s37_e146_RES13611 & s37_e147_RES48502,C,533,6.27,8,42.8,50,18,2.5,s37_e146_RES13611,723,-36.3353,146.9625,100,45.0,71.9,4522,16.61,2.7,s37_e147_RES48502,190,-36.3569,147.0472,760,42.8,11.7,9354,1.43,30.0,860,58
s37_e146_RES54970 & s37_e146_RES44749,C,419,7.86,5,56.7,50,18,4.2,s37_e146_RES54970,630,-36.7658,146.1761,189,56.7,72.8,5282,12.5,4.5,s37_e146_RES44749,211,-36.6836,146.0764,879,58.8,10.6,6830,1.15,51.0,1068,46
s16_e144_RES37962 & s16_e144_RES34480,C,240,3.69,7,95.2,50,18,9.0,s16_e144_RES37962,440,-15.9092,144.7361,366,99.9,52.6,4128,8.56,11.7,s16_e144_RES34480,200,-15.8722,144.7731,900,95.2,27.0,1961,2.4,39.6,1266,39
s16_e144_RES36740 & s16_e144_RES27151,C,360,5.23,7,66.3,50,18,5.0,s16_e144_RES36740,530,-15.8936,144.6358,301,66.3,42.7,3060,5.95,11.1,s16_e144_RES27151,170,-15.8036,144.6781,481,66.6,29.3,7064,7.48,8.9,782,63
s16_e144_RES28293 & s16_e144_RES23106,C,320,4.85,7,75.3,50,18,4.9,s16_e144_RES28293,481,-15.8147,144.4461,371,75.3,49.6,10480,12.53,6.0,s16_e144_RES23106,161,-15.7556,144.5075,433,75.3,41.6,970,2.78,27.1,804,62
s30_e152_RES1203 & s30_e152_RES5257,C,348,6.19,6,68.6,50,18,6.7,s30_e152_RES1203,830,-29.0119,152.13,487,68.6,33.7,1740,2.62,26.2,s30_e152_RES5257,482,-29.0564,152.2211,281,69.0,65.1,1582,7.63,9.0,768,65
s30_e152_RES9929 & s30_e152_RES9617,C,688,8.58,8,34.4,50,18,2.3,s30_e152_RES9929,1010,-29.11,152.2769,136,34.4,56.6,3490,10.92,3.1,s30_e152_RES9617,322,-29.1064,152.3703,157,34.7,63.1,1184,3.79,9.2,293,170
s30_e152_RES58669 & s30_e152_RES57290,C,679,9.66,7,35.2,50,18,2.4,s30_e152_RES58669,1031,-29.7992,152.0644,89,35.2,77.9,2054,12.07,2.9,s30_e152_RES57290,352,-29.7869,152.2031,171,37.2,58.5,484,2.44,15.2,260,192
s30_e152_RES19380 & s30_e151_RES21455,C,201,2.98,7,118.7,50,18,10.2,s30_e152_RES19380,891,-29.2061,152.0733,599,120.5,50.8,2930,7.72,15.6,s30_e151_RES21455,690,-29.2167,151.9961,619,118.7,75.9,436,3.98,29.8,1218,41
s30_e152_RES46561 & s30_e152_RES50987,C,680,13.25,5,35.1,50,18,2.8,s30_e152_RES46561,1020,-29.6011,152.0606,289,35.5,30.7,2439,1.37,25.8,s30_e152_RES50987,340,-29.7153,152.1719,128,35.1,63.3,2437,11.2,3.1,417,119
s30_e152_RES9081 & s30_e152_RES7000,C,450,6.04,7,52.8,50,18,3.5,s30_e152_RES9081,921,-29.1008,152.1331,221,52.8,54.7,4577,5.29,10.0,s30_e152_RES7000,471,-29.0775,152.2133,146,54.0,75.1,1616,10.15,5.3,367,136
s30_e152_RES26667 & s30_e152_RES25586,C,664,12.93,5,35.8,50,18,2.5,s30_e152_RES26667,1094,-29.3172,152.1047,103,36.1,77.2,1938,8.99,4.0,s30_e152_RES25586,430,-29.2997,152.2467,163,35.8,51.9,1213,5.42,6.6,266,187
s30_e152_RES38251 & s30_e152_RES32478,C,391,5.6,7,60.5,50,18,3.9,s30_e152_RES38251,451,-29.4789,152.5531,132,60.7,93.4,3214,13.41,4.5,s30_e152_RES32478,60,-29.3989,152.4872,762,60.5,18.6,3439,2.21,27.4,894,55
s20_e144_RES300 & s20_e144_RES1121,C,190,2.28,8,125.8,50,18,9.9,s20_e144_RES300,750,-19.0069,144.1672,612,125.8,59.0,6888,9.02,14.0,s20_e144_RES1121,560,-19.025,144.1144,847,129.9,50.1,1266,3.84,33.8,1459,34
s43_e146_RES42290 & s43_e146_RES41000,C,471,4.82,10,50.7,50,18,3.2,s43_e146_RES42290,631,-42.5475,146.5633,184,51.0,51.0,1811,9.06,5.6,s43_e146_RES41000,160,-42.5325,146.655,198,50.7,73.6,1254,6.69,7.6,382,130
s43_e146_RES60315 & s43_e146_RES57284,C,509,5.84,9,47.0,50,18,3.2,s43_e146_RES60315,581,-42.8153,146.8661,167,47.0,62.3,3960,10.83,4.3,s43_e146_RES57284,72,-42.7733,146.9553,185,47.3,62.5,2072,3.97,11.9,352,142
s43_e146_RES13614 & s43_e146_RES21104,C,457,7.67,6,53.0,50,18,3.5,s43_e146_RES13614,771,-42.2047,146.7181,395,53.0,24.1,2049,1.48,35.7,s43_e146_RES21104,314,-42.2861,146.7747,150,53.3,81.2,1637,13.59,3.9,545,91
s43_e146_RES50259 & s43_e146_RES44085,C,361,6.07,6,66.0,50,18,5.0,s43_e146_RES50259,451,-42.6614,146.7061,264,66.0,76.5,4841,7.91,8.3,s43_e146_RES44085,90,-42.5686,146.7539,300,66.2,54.7,1642,5.34,12.4,564,88
s43_e146_RES435 & s42_e147_RES91250,C,670,12.9,5,35.1,50,18,2.6,s43_e146_RES435,890,-42.0078,146.9894,292,35.1,53.5,3176,4.36,8.0,s42_e147_RES91250,220,-41.9025,147.0967,177,35.2,38.1,4219,9.0,3.9,469,106
s43_e146_RES41997 & s43_e146_RES37666,C,540,8.74,6,43.9,50,18,3.0,s43_e146_RES41997,670,-42.5439,146.5814,115,43.9,57.0,3884,13.71,3.2,s43_e146_RES37666,130,-42.4922,146.6756,250,45.3,43.8,423,1.07,42.4,365,136
s43_e146_RES23511 & s43_e146_RES29610,C,440,8.26,5,54.2,50,18,3.6,s43_e146_RES23511,630,-42.3161,146.6736,276,54.6,57.1,6888,9.13,6.0,s43_e146_RES29610,190,-42.3853,146.7619,261,54.2,53.5,3619,5.85,9.3,537,93
s43_e146_RES57907 & s43_e146_RES55469,C,450,5.44,8,52.9,50,18,3.0,s43_e146_RES57907,470,-42.7814,146.8942,221,52.9,54.1,3243,7.96,6.7,s43_e146_RES55469,20,-42.7453,146.9683,242,54.0,39.4,5253,9.75,5.5,463,107
s43_e146_RES27139 & s43_e146_RES32398,C,302,5.91,5,78.8,50,18,5.8,s43_e146_RES27139,512,-42.3553,146.8953,173,78.8,87.2,809,9.91,7.9,s43_e146_RES32398,210,-42.4253,146.8747,385,80.1,40.9,1272,3.75,21.3,558,89
s21_e145_RES11501 & s21_e145_RES15481,C,300,6.03,5,78.8,50,18,6.4,s21_e145_RES11501,730,-20.3008,145.2844,652,78.8,31.4,4737,3.39,23.2,s21_e145_RES15481,430,-20.3614,145.3892,369,79.6,43.3,4791,9.07,8.8,1021,48
s27_e131_RES10845 & s27_e131_RES15668,C,462,5.67,8,50.4,50,18,3.0,s27_e131_RES10845,1112,-26.3064,131.5544,121,51.9,87.1,3136,15.3,3.4,s27_e131_RES15668,650,-26.3636,131.6197,478,50.4,22.8,4760,1.93,26.1,599,83
s14_e143_RES93 & s13_e143_RES6253,C,170,1.99,9,138.2,50,18,14.7,s14_e143_RES93,210,-13.0064,143.295,1668,138.2,27.7,2808,1.08,127.7,s13_e143_RES6253,40,-12.9911,143.3406,454,142.8,51.0,2587,8.57,16.7,2122,23
s21_e143_RES1552 & s21_e143_RES3736,C,260,5.0,5,90.0,50,18,7.6,s21_e143_RES1552,680,-20.0483,143.8806,774,90.0,25.4,13157,8.99,10.0,s21_e143_RES3736,420,-20.1069,143.8486,556,93.2,38.5,1917,2.93,31.8,1330,37
s31_e139_RES2104 & s31_e139_RES1351,C,343,6.51,5,68.5,50,18,6.8,s31_e139_RES2104,603,-30.0425,139.3758,245,69.9,61.2,4245,5.6,12.5,s31_e139_RES1351,260,-30.0306,139.4878,389,68.5,56.2,1847,4.64,14.8,634,78
s31_e139_RES5031 & s31_e139_RES9835,C,500,8.93,6,46.4,50,18,3.6,s31_e139_RES5031,620,-30.0889,139.4314,199,47.6,64.2,4180,10.08,4.7,s31_e139_RES9835,120,-30.1717,139.5125,403,46.4,31.9,3897,3.18,14.6,602,83
s36_e138_RES19639 & s36_e138_RES17389,C,220,3.84,6,108.4,50,18,9.9,s36_e138_RES19639,251,-35.5325,138.335,438,109.2,72.6,1861,5.88,18.6,s36_e138_RES17389,31,-35.4792,138.2994,609,108.4,72.6,2026,5.16,21.0,1047,47
s36_e138_RES19139 & s36_e138_RES17515,C,262,2.54,10,90.9,50,18,5.6,s36_e138_RES19139,293,-35.5222,138.3042,378,90.9,56.6,5415,7.57,12.0,s36_e138_RES17515,31,-35.4825,138.2758,271,91.3,96.5,3416,8.81,10.4,649,77
s19_e143_RES27360 & s19_e143_RES24562,C,280,4.47,6,83.6,50,18,5.8,s19_e143_RES27360,700,-18.83,143.8017,467,83.6,54.1,7810,7.4,11.3,s19_e143_RES24562,420,-18.7728,143.7581,403,84.8,46.4,2092,7.18,11.8,870,57
s17_e144_RES58769 & s17_e144_RES59258,C,250,4.26,6,95.3,50,18,10.1,s17_e144_RES58769,660,-16.9417,144.7642,350,95.4,66.1,906,4.41,21.6,s17_e144_RES59258,410,-16.9489,144.8431,460,95.3,54.8,1297,4.99,19.1,810,61
s17_e144_RES25462 & s17_e144_RES31418,C,281,3.17,9,83.5,50,18,7.2,s17_e144_RES25462,671,-16.3531,144.9211,523,83.5,55.2,1839,4.53,18.4,s17_e144_RES31418,390,-16.4208,144.9783,327,85.1,57.9,1363,7.22,11.8,850,58
s17_e144_RES23274 & s17_e145_RES4845,C,654,4.36,15,36.6,50,18,2.3,s17_e144_RES23274,1034,-16.3289,144.9992,75,36.6,74.3,3044,13.5,2.7,s17_e145_RES4845,380,-16.3867,145.0383,319,36.9,30.2,1747,2.75,13.4,394,126
s17_e144_RES31598 & s17_e144_RES34744,C,301,2.47,12,78.1,50,18,6.2,s17_e144_RES31598,631,-16.4236,144.9086,305,80.1,50.7,4300,7.48,10.7,s17_e144_RES34744,330,-16.4719,144.9011,620,78.1,26.0,4682,5.39,14.5,925,54
s17_e144_RES28542 & s17_e144_RES32571,C,202,2.38,8,116.9,50,18,11.9,s17_e144_RES28542,462,-16.3844,144.4919,715,118.6,41.6,4201,4.32,27.5,s17_e144_RES32571,260,-16.4369,144.4617,666,116.9,55.4,3405,5.52,21.2,1381,36
s17_e144_RES26703 & s17_e144_RES34098,C,432,7.63,6,53.8,50,18,5.1,s17_e144_RES26703,802,-16.3656,144.7533,163,55.5,71.9,3265,9.39,5.9,s17_e144_RES34098,370,-16.46,144.7317,501,53.8,32.0,966,1.42,37.9,664,75
s17_e144_RES17949 & s17_e144_RES25585,C,411,5.21,8,58.3,50,18,4.6,s17_e144_RES17949,761,-16.2564,144.5719,204,58.4,50.4,4475,7.88,7.4,s17_e144_RES25585,350,-16.3544,144.5903,214,58.3,64.0,1020,4.94,11.8,418,119
s17_e144_RES51745 & s17_e144_RES46968,C,310,5.22,6,74.7,50,18,6.5,s17_e144_RES51745,610,-16.8369,144.6736,285,77.3,77.5,1960,8.92,8.7,s17_e144_RES46968,300,-16.7603,144.67,597,74.7,34.4,3886,2.92,25.6,882,56
s17_e144_RES61425 & s18_e144_RES447,C,151,2.27,7,155.7,50,18,16.2,s17_e144_RES61425,421,-16.9756,144.5128,813,155.7,65.0,4424,8.87,17.6,s18_e144_RES447,270,-17.0064,144.4342,2440,160.6,19.3,1700,0.77,208.2,3253,15
s17_e144_RES60305 & s18_e144_RES1693,C,320,4.93,6,74.7,50,18,5.6,s17_e144_RES60305,690,-16.9628,144.7197,235,74.8,67.7,1601,10.0,7.5,s18_e144_RES1693,370,-17.0244,144.6839,310,74.7,58.2,535,3.29,22.7,545,91
s17_e144_RES53882 & s17_e144_RES51624,C,360,1.35,27,66.4,50,18,3.7,s17_e144_RES53882,690,-16.8667,144.8572,182,66.4,83.2,3229,10.9,6.1,s17_e144_RES51624,330,-16.835,144.8772,283,66.6,51.1,4613,6.99,9.5,465,107
s17_e144_RES7638 & s17_e144_RES4668,C,200,1.72,12,120.3,50,18,8.5,s17_e144_RES7638,540,-16.1075,144.8636,579,120.5,49.7,4034,8.42,14.3,s17_e144_RES4668,340,-16.0647,144.9089,502,120.3,74.1,1058,5.74,21.0,1081,46
s17_e144_RES57603 & s17_e144_RES59704,C,299,2.31,13,80.2,50,18,4.9,s17_e144_RES57603,770,-16.9225,144.7608,187,80.2,75.2,2807,10.27,7.8,s17_e144_RES59704,471,-16.955,144.7975,415,81.1,50.1,2323,6.2,13.1,602,83
s17_e144_RES25542 & s17_e144_RES32480,C,451,7.13,6,53.0,50,18,3.8,s17_e144_RES25542,861,-16.3539,144.8067,213,53.0,52.0,5928,10.87,4.9,s17_e144_RES32480,410,-16.4356,144.7847,366,53.1,27.8,6389,2.92,18.2,579,86
s17_e144_RES63086 & s18_e144_RES4098,C,239,4.24,6,95.7,50,18,8.0,s17_e144_RES63086,550,-16.9947,144.6042,370,101.3,60.0,5267,10.89,9.3,s18_e144_RES4098,311,-17.0567,144.6144,1015,95.7,25.2,1606,1.71,56.0,1385,36
s17_e144_RES54912 & s17_e144_RES49289,C,320,5.35,6,73.9,50,18,5.1,s17_e144_RES54912,680,-16.8819,144.7244,369,73.9,56.0,4274,8.86,8.3,s17_e144_RES49289,360,-16.8006,144.7192,318,74.4,55.9,971,5.55,13.4,687,72
s17_e144_RES2035 & s16_e144_RES41311,C,280,5.58,5,85.8,50,18,6.4,s17_e144_RES2035,490,-16.0247,144.8486,356,85.8,49.9,4202,12.28,7.0,s16_e144_RES41311,210,-15.9581,144.8942,526,86.2,41.8,535,1.21,71.0,882,56
s35_e147_RES21195 & s35_e148_RES57422,C,261,4.86,5,90.9,50,18,6.5,s35_e147_RES21195,541,-34.9456,147.9981,264,91.5,83.8,2382,7.55,12.1,s35_e148_RES57422,280,-34.9072,148.0642,421,90.9,56.6,2422,6.53,13.9,685,72
s22_e148_RES31202 & s22_e148_RES34667,D,190,2.24,8,126.1,50,18,8.0,s22_e148_RES31202,510,-21.4211,148.6439,597,126.7,61.1,2877,7.66,16.5,s22_e148_RES34667,320,-21.4717,148.6633,396,126.1,74.5,1007,8.14,15.5,993,50
s22_e148_RES18764 & s22_e148_RES15957,D,291,5.8,5,82.5,50,18,5.7,s22_e148_RES18764,641,-21.2686,148.4803,290,82.5,62.9,1690,11.45,7.2,s22_e148_RES15957,350,-21.2303,148.3825,338,83.1,54.6,599,2.95,28.2,628,79
s22_e148_RES29265 & s22_e148_RES23356,D,439,6.18,7,53.8,50,18,2.9,s22_e148_RES29265,631,-21.3886,148.6864,134,55.0,91.6,1885,13.27,4.1,s22_e148_RES23356,192,-21.3183,148.7356,300,53.8,57.1,4026,5.55,9.7,434,115
s22_e148_RES154 & s21_e148_RES43997,D,460,9.4,5,52.3,50,18,3.3,s22_e148_RES154,680,-21.0019,148.4214,116,52.3,90.3,1391,14.32,3.7,s21_e148_RES43997,220,-20.9,148.2867,541,52.5,21.9,1701,1.61,32.6,657,76
s22_e148_RES17704 & s22_e148_RES17811,D,319,4.55,7,74.8,50,18,4.0,s22_e148_RES17704,660,-21.2561,148.515,343,74.8,56.3,2488,5.83,12.8,s22_e148_RES17811,341,-21.2575,148.5986,199,75.4,85.2,1771,12.81,5.9,542,92
s22_e148_RES8016 & s22_e148_RES762,D,410,5.28,8,58.4,50,18,2.9,s22_e148_RES8016,690,-21.0944,148.3764,155,58.8,89.2,4191,18.17,3.2,s22_e148_RES762,280,-21.01,148.3486,472,58.4,25.9,1453,2.31,25.3,627,79
s22_e148_RES27019 & s22_e148_RES20535,D,471,8.89,5,51.0,50,18,2.8,s22_e148_RES27019,591,-21.3589,148.6211,156,51.0,83.4,2385,9.96,5.1,s22_e148_RES20535,120,-21.2872,148.7053,139,51.4,80.6,1661,8.54,6.0,295,169
s22_e148_RES38625 & s22_e148_RES41705,D,260,2.46,11,88.8,50,18,4.3,s22_e148_RES38625,490,-21.5381,148.6589,299,92.0,71.8,7543,17.1,5.4,s22_e148_RES41705,230,-21.5817,148.6283,783,88.8,23.8,5384,4.05,22.0,1082,46
s22_e148_RES33382 & s22_e148_RES30239,D,471,9.39,5,50.6,50,18,2.5,s22_e148_RES33382,642,-21.4544,148.7406,135,50.6,96.3,5656,18.19,2.8,s22_e148_RES30239,171,-21.4028,148.8583,625,51.1,46.0,1771,2.23,22.9,760,65
s23_e117_RES19356 & s23_e117_RES21505,D,140,1.51,9,167.4,50,18,10.7,s23_e117_RES19356,700,-22.25,117.2989,851,169.5,44.4,3536,12.84,13.2,s23_e117_RES21505,560,-22.2886,117.305,2392,167.4,17.4,4754,2.94,56.9,3243,15
s20_e146_RES29125 & s20_e146_RES31350,D,301,1.75,17,79.7,50,18,3.9,s20_e146_RES29125,421,-19.6817,146.6444,196,79.7,94.5,2743,15.51,5.1,s20_e146_RES31350,120,-19.7103,146.6503,321,79.9,50.7,950,4.82,16.6,517,96
s20_e146_RES10920 & s20_e146_RES8490,D,530,7.57,7,45.3,50,18,2.5,s20_e146_RES10920,620,-19.3756,146.3842,147,45.4,60.4,5325,9.96,4.6,s20_e146_RES8490,90,-19.3456,146.4892,260,45.3,31.4,5040,8.23,5.5,407,122
s20_e146_RES30215 & s20_e146_RES31325,D,204,0.62,33,117.6,50,18,6.0,s20_e146_RES30215,364,-19.6956,146.5794,289,117.6,96.0,3518,15.67,7.5,s20_e146_RES31325,160,-19.71,146.5969,438,117.7,71.0,459,3.89,30.2,727,68
s20_e146_RES19986 & s20_e146_RES19424,D,463,8.11,6,51.4,50,18,2.8,s20_e146_RES19986,533,-19.5297,146.5847,157,51.8,97.2,2124,12.61,4.1,s20_e146_RES19424,70,-19.5194,146.6892,535,51.4,24.7,7111,5.61,9.2,692,72
s20_e146_RES22868 & s20_e146_RES29103,D,388,5.53,7,62.2,50,18,3.1,s20_e146_RES22868,570,-19.58,146.6031,120,62.2,99.9,2282,19.01,3.3,s20_e146_RES29103,182,-19.6814,146.6231,351,62.6,50.7,296,1.34,46.7,471,106
s20_e146_RES40860 & s20_e146_RES38661,D,190,2.51,8,122.5,50,18,7.1,s20_e146_RES40860,310,-19.9511,146.8856,885,122.5,34.2,3510,4.52,27.1,s20_e146_RES38661,120,-19.9042,146.9331,361,125.9,65.6,1848,13.05,9.6,1246,40
s20_e146_RES15080 & s20_e146_RES8089,D,532,5.96,9,45.1,50,18,2.0,s20_e146_RES15080,562,-19.4236,146.6308,103,45.1,96.3,4624,17.98,2.5,s20_e146_RES8089,30,-19.3389,146.6636,599,45.3,18.1,9116,4.17,10.9,702,71
s20_e146_RES26378 & s20_e146_RES24116,D,270,1.72,16,87.3,50,18,4.0,s20_e146_RES26378,390,-19.6353,146.6858,384,88.3,53.7,5391,9.81,9.0,s20_e146_RES24116,120,-19.5994,146.7169,474,87.3,42.8,5810,11.96,7.3,858,58
s20_e146_RES27903 & s20_e146_RES26572,D,280,1.72,16,83.7,50,18,3.6,s20_e146_RES27903,400,-19.6611,146.7247,212,85.7,73.7,5184,20.61,4.2,s20_e146_RES26572,120,-19.6381,146.7783,544,83.7,43.6,798,2.91,28.7,756,66
s20_e146_RES6988 & s20_e146_RES6603,D,511,9.56,5,47.0,50,18,2.4,s20_e146_RES6988,551,-19.3108,146.435,125,47.0,51.0,3739,15.84,3.0,s20_e146_RES6603,40,-19.2994,146.5792,577,47.0,20.9,12997,3.68,12.8,702,71
s20_e146_RES18972 & s20_e146_RES19049,D,420,8.13,5,56.7,50,18,2.9,s20_e146_RES18972,490,-19.51,146.5611,185,57.2,71.8,2901,9.41,6.1,s20_e146_RES19049,70,-19.5117,146.6753,347,56.7,28.6,8303,10.21,5.6,532,93
s42_e147_RES35552 & s42_e147_RES14000,D,760,15.19,5,31.0,50,18,2.1,s42_e147_RES35552,880,-41.3603,147.6444,128,31.0,46.1,4324,11.65,2.7,s42_e147_RES14000,120,-41.2025,147.5778,226,32.3,32.1,3832,3.22,10.0,354,141
s42_e147_RES33498 & s42_e147_RES19195,D,530,7.69,7,45.2,50,18,2.5,s42_e147_RES33498,762,-41.3397,147.7878,112,45.2,79.2,5398,17.53,2.6,s42_e147_RES19195,232,-41.2386,147.7633,359,45.5,26.1,773,0.74,61.3,471,106
s42_e147_RES66660 & s42_e147_RES74158,D,621,8.45,7,38.4,50,18,2.1,s42_e147_RES66660,861,-41.6044,147.5772,87,38.4,90.6,3058,16.1,2.4,s42_e147_RES74158,240,-41.695,147.5261,353,38.6,33.4,978,2.46,15.7,440,113
s42_e147_RES92722 & s42_e147_RES82721,D,360,6.48,6,66.0,50,18,3.9,s42_e147_RES92722,570,-41.9142,147.7183,288,67.0,48.2,1554,6.29,10.7,s42_e147_RES82721,210,-41.8231,147.7564,390,66.0,38.9,7642,10.86,6.1,678,73
s42_e147_RES35468 & s42_e147_RES26496,D,541,4.65,12,43.8,50,18,2.2,s42_e147_RES35468,811,-41.3597,147.6789,151,43.8,65.5,5435,12.87,3.4,s42_e147_RES26496,270,-41.2831,147.6764,150,44.2,58.4,1453,7.46,5.9,301,166
s42_e147_RES91022 & s42_e147_RES81400,D,521,9.21,6,45.1,50,18,2.7,s42_e147_RES91022,721,-41.9006,147.8114,104,45.2,83.5,1952,13.66,3.3,s42_e147_RES81400,200,-41.7967,147.7356,450,45.1,17.6,6619,2.82,16.0,554,90
s42_e147_RES34852 & s42_e147_RES42687,D,329,2.01,16,72.3,50,18,3.5,s42_e147_RES34852,790,-41.3542,147.6006,185,72.3,91.6,2038,20.28,3.6,s42_e147_RES42687,461,-41.4072,147.5331,552,76.2,26.1,432,0.6,127.9,737,67
s42_e147_RES102172 & s42_e147_RES91993,D,552,8.39,7,42.6,50,18,2.3,s42_e147_RES102172,782,-41.9986,147.1439,268,43.8,61.0,1336,7.98,5.5,s42_e147_RES91993,230,-41.9083,147.1017,184,42.6,43.7,3589,10.95,3.9,452,110
s42_e147_RES34987 & s42_e147_RES22691,D,548,9.33,6,43.0,50,18,2.4,s42_e147_RES34987,800,-41.3556,147.6572,139,43.0,90.3,4633,11.56,3.7,s42_e147_RES22691,252,-41.2581,147.7297,220,43.6,59.2,3538,6.73,6.5,359,139
s42_e147_RES45218 & s42_e147_RES54534,D,600,7.55,8,41.3,50,18,1.7,s42_e147_RES45218,910,-41.4222,147.3914,75,41.7,83.5,2755,22.92,1.8,s42_e147_RES54534,310,-41.4919,147.365,374,41.3,34.4,933,0.94,43.9,449,111
s42_e147_RES31554 & s42_e147_RES22832,D,330,4.46,7,73.2,50,18,3.7,s42_e147_RES31554,590,-41.3231,147.4956,340,73.2,48.4,4958,7.11,10.3,s42_e147_RES22832,260,-41.2589,147.5058,252,75.3,70.4,2025,13.03,5.8,592,84
s42_e147_RES25840 & s42_e148_RES4631,D,492,9.16,5,48.0,50,18,2.6,s42_e147_RES25840,605,-41.2781,147.9019,153,48.0,54.5,7055,14.01,3.4,s42_e148_RES4631,113,-41.2575,148.0561,192,50.4,50.0,1205,4.68,10.8,345,144
s42_e147_RES90150 & s42_e148_RES25612,D,763,13.65,6,30.9,50,18,1.6,s42_e147_RES90150,823,-41.8919,147.8742,92,31.8,62.6,5296,14.35,2.2,s42_e148_RES25612,60,-41.9286,148.0733,213,30.9,38.1,3249,5.2,5.9,305,163
s42_e147_RES27915 & s42_e147_RES17619,D,230,1.7,14,104.3,50,18,4.9,s42_e147_RES27915,410,-41.2931,147.3825,374,105.0,50.5,1615,7.64,13.7,s42_e147_RES17619,180,-41.2286,147.3686,266,104.3,90.5,1337,13.8,7.6,640,78
