Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s35_e149_RES11705 & s35_e149_RES15160,D,270,5.1,5,8.8,5,18,7.2,s35_e149_RES11705,670,-34.1261,149.0822,69,8.8,36.7,866,1.17,7.6,s35_e149_RES15160,400,-34.1592,149.0381,264,9.4,5.4,555,0.06,149.1,333,15
s35_e149_RES36231 & s35_e150_RES15328,D,500,8.85,6,4.7,5,18,3.1,s35_e149_RES36231,760,-34.3753,149.9667,29,4.7,35.6,742,0.85,5.5,s35_e150_RES15328,260,-34.3489,150.0767,41,4.7,21.9,769,0.65,7.2,70,71
s35_e149_RES14329 & s35_e149_RES20704,D,400,7.63,5,5.8,5,18,4.1,s35_e149_RES14329,900,-34.1514,149.2139,60,6.0,18.7,2129,0.99,6.0,s35_e149_RES20704,500,-34.2083,149.1425,56,5.8,22.5,554,0.45,12.9,116,43
s35_e149_RES12543 & s35_e149_RES5366,D,391,7.42,5,5.9,5,18,4.7,s35_e149_RES12543,871,-34.1353,149.2128,83,5.9,14.7,1980,0.58,10.2,s35_e149_RES5366,480,-34.0464,149.2003,59,6.2,22.1,676,0.7,8.8,142,35
s29_e153_RES3157 & s29_e153_RES1730,D,401,1.77,23,5.9,5,18,3.5,s29_e153_RES3157,512,-28.0628,153.1347,46,5.9,29.1,1665,1.24,4.8,s29_e153_RES1730,111,-28.0369,153.1433,66,6.1,19.4,503,0.44,13.9,112,44
s29_e153_RES34273 & s29_e153_RES36057,D,203,3.03,7,11.7,5,18,13.4,s29_e153_RES34273,243,-28.6164,153.1728,112,11.7,24.8,912,0.82,14.3,s29_e153_RES36057,40,-28.6422,153.2167,281,15.2,8.1,410,0.07,211.6,393,12
s29_e153_RES30877 & s29_e153_RES29403,D,299,3.02,10,7.9,5,18,5.5,s29_e153_RES30877,380,-28.5542,153.0875,55,7.9,33.7,981,1.26,6.3,s29_e153_RES29403,81,-28.5339,153.0353,102,8.2,14.8,352,0.18,46.3,157,31
s29_e153_RES38023 & s29_e153_RES40159,D,393,3.91,10,5.9,5,18,3.6,s29_e153_RES38023,423,-28.6736,153.0936,23,6.2,46.6,464,1.56,4.0,s29_e153_RES40159,30,-28.7125,153.1506,119,5.9,7.5,765,0.14,43.7,142,35
s29_e153_RES9418 & s29_e153_RES4719,D,467,7.29,6,5.2,5,18,3.2,s29_e153_RES9418,600,-28.1714,153.1072,20,5.2,43.4,503,1.56,3.3,s29_e153_RES4719,133,-28.0894,153.0781,87,5.3,9.9,147,0.05,107.3,107,46
s29_e153_RES21225 & s29_e153_RES20128,D,340,2.05,17,6.9,5,18,3.8,s29_e153_RES21225,350,-28.3861,153.36,48,6.9,33.5,2662,1.62,4.3,s29_e153_RES20128,10,-28.3625,153.3528,126,7.1,10.9,561,0.19,37.5,174,28
s34_e115_RES22108 & s34_e115_RES21427,D,170,2.67,6,14.4,5,18,15.0,s34_e115_RES22108,260,-33.9189,115.8625,127,14.4,30.1,745,0.94,15.3,s34_e115_RES21427,90,-33.9042,115.8122,185,14.7,3.1,195,0.01,1091.2,312,16
s26_e151_RES15482 & s26_e151_RES15892,D,300,2.55,12,7.9,5,18,6.0,s26_e151_RES15482,420,-25.2378,151.7128,74,7.9,30.8,1313,1.21,6.6,s26_e151_RES15892,120,-25.2442,151.7583,101,8.1,11.9,297,0.13,63.2,175,28
s26_e151_RES8813 & s26_e151_RES12171,D,309,2.63,12,7.7,5,18,5.2,s26_e151_RES8813,471,-25.1381,151.715,60,7.8,39.5,703,1.04,7.5,s26_e151_RES12171,162,-25.1864,151.7436,85,7.7,17.7,591,0.45,17.3,145,34
s26_e151_RES31277 & s26_e151_RES27869,D,329,4.94,7,7.2,5,18,6.1,s26_e151_RES31277,440,-25.5144,151.8956,66,7.2,21.4,1629,0.92,7.8,s26_e151_RES27869,111,-25.4569,151.9011,117,7.4,11.5,850,0.26,28.4,183,27
s26_e151_RES3850 & s26_e151_RES1154,D,189,2.8,7,12.7,5,18,11.7,s26_e151_RES3850,360,-25.0625,151.6122,106,12.8,40.8,809,1.02,12.6,s26_e151_RES1154,171,-25.0208,151.6367,221,12.7,8.4,322,0.08,166.5,327,15
s26_e151_RES2826 & s26_e151_RES678,D,334,4.44,8,7.1,5,18,4.5,s26_e151_RES2826,444,-25.0461,151.6747,49,7.1,35.7,1278,1.39,5.1,s26_e151_RES678,110,-25.0122,151.7342,140,7.1,10.4,1233,0.18,38.7,189,26
s26_e151_RES29870 & s26_e151_RES32316,D,165,2.82,6,14.3,5,18,16.1,s26_e151_RES29870,325,-25.4933,151.4167,186,14.9,12.0,2788,0.3,49.7,s26_e151_RES32316,160,-25.5308,151.3867,152,14.3,24.7,467,0.6,23.9,338,14
s26_e151_RES33652 & s26_e151_RES34115,D,260,4.06,6,9.2,5,18,6.2,s26_e151_RES33652,370,-25.555,151.4911,105,9.2,11.4,4869,0.99,9.4,s26_e151_RES34115,110,-25.5642,151.5631,165,9.3,11.8,1870,0.51,18.3,270,18
s34_e150_RES22154 & s34_e150_RES22528,D,310,4.19,7,7.6,5,18,7.0,s34_e150_RES22154,990,-33.6467,150.0125,96,7.9,20.8,345,0.44,17.8,s34_e150_RES22528,680,-33.6525,150.0906,62,7.6,25.1,561,0.65,11.6,158,31
s34_e150_RES26302 & s34_e150_RES24032,D,494,9.65,5,4.7,5,18,5.4,s34_e150_RES26302,1060,-33.7078,150.0189,57,4.9,21.7,447,0.48,10.2,s34_e150_RES24032,566,-33.6756,150.1419,50,4.7,23.1,303,0.41,11.5,107,46
s34_e150_RES23959 & s34_e150_RES27003,D,479,9.45,5,5.0,5,18,5.1,s34_e150_RES23959,890,-33.6742,150.3067,27,5.1,33.3,308,0.63,8.2,s34_e150_RES27003,411,-33.7178,150.2094,33,5.0,32.3,221,0.37,13.4,60,83
s34_e150_RES25482 & s34_e150_RES23679,D,570,9.45,6,4.2,5,18,3.4,s34_e150_RES25482,1090,-33.6956,150.0664,32,4.2,24.8,1316,1.14,3.7,s34_e150_RES23679,520,-33.6708,150.1642,57,4.3,15.5,195,0.09,45.5,89,56
s34_e150_RES27468 & s34_e150_RES25186,D,661,10.65,6,3.6,5,18,2.9,s34_e150_RES27468,1171,-33.725,150.0414,33,3.6,31.1,1130,0.9,3.9,s34_e150_RES25186,510,-33.6917,150.1594,42,3.6,18.7,349,0.31,11.7,75,66
s34_e150_RES4782 & s34_e150_RES3246,D,451,8.22,5,5.1,5,18,4.3,s34_e150_RES4782,881,-33.2475,150.0806,47,5.3,21.1,685,0.67,7.9,s34_e150_RES3246,430,-33.1631,150.1294,54,5.1,21.8,644,0.53,9.6,101,49
s34_e150_RES27619 & s34_e150_RES29733,D,800,12.76,6,3.0,5,18,1.9,s34_e150_RES27619,1060,-33.7269,150.0675,15,3.0,45.7,350,1.02,2.9,s34_e150_RES29733,260,-33.7736,150.1944,20,3.1,30.8,329,0.58,5.3,35,142
s34_e150_RES6881 & s34_e150_RES5061,D,510,7.52,7,4.6,5,18,3.2,s34_e150_RES6881,1100,-33.3311,150.1742,46,4.6,26.5,1463,1.1,4.2,s34_e150_RES5061,590,-33.2583,150.16,37,4.8,18.3,459,0.33,14.4,83,60
s34_e150_RES20386 & s34_e150_RES21816,D,521,9.32,6,4.5,5,18,3.5,s34_e150_RES20386,1081,-33.6144,150.0447,35,4.5,26.6,2001,1.18,3.8,s34_e150_RES21816,560,-33.6419,150.1575,55,4.7,10.9,226,0.11,41.9,90,55
s34_e150_RES25876 & s34_e150_RES26474,D,581,6.67,9,4.1,5,18,2.2,s34_e150_RES25876,1131,-33.7017,150.0581,27,4.1,35.6,1316,1.34,3.1,s34_e150_RES26474,550,-33.71,150.14,44,4.2,20.3,586,0.51,8.3,71,70
s34_e150_RES7325 & s34_e150_RES4913,D,540,10.23,5,4.4,5,18,3.1,s34_e150_RES7325,1100,-33.35,150.1572,34,4.4,32.4,649,0.84,5.2,s34_e150_RES4913,560,-33.2531,150.1828,67,4.5,16.2,969,0.6,7.6,101,49
s34_e150_RES25501 & s34_e150_RES23954,D,610,9.1,7,3.9,5,18,2.2,s34_e150_RES25501,1130,-33.6958,150.0467,35,3.9,30.2,904,1.21,3.2,s34_e150_RES23954,520,-33.6742,150.1575,39,4.1,20.8,627,0.57,7.2,74,67
s32_e151_RES56855 & s32_e151_RES57513,D,491,7.36,7,5.0,5,18,3.9,s32_e151_RES56855,1091,-31.4686,151.1944,33,5.0,40.5,352,0.82,6.1,s32_e151_RES57513,600,-31.4731,151.1169,111,5.1,11.1,1148,0.45,11.3,144,34
s32_e151_RES56825 & s32_e151_RES46094,D,680,12.2,6,3.4,5,18,3.3,s32_e151_RES56825,1210,-31.4683,151.2192,23,3.4,36.3,343,0.76,4.5,s32_e151_RES46094,530,-31.3931,151.1197,56,3.6,17.4,352,0.29,12.4,79,63
s32_e151_RES92014 & s32_e151_RES85421,D,690,6.75,10,3.5,5,18,2.2,s32_e151_RES92014,1290,-31.6811,151.2761,22,3.5,27.4,1842,1.43,2.5,s32_e151_RES85421,600,-31.64,151.3503,38,3.6,19.0,176,0.18,20.1,60,83
s32_e151_RES32217 & s32_e151_RES26464,D,261,4.46,6,9.0,5,18,10.3,s32_e151_RES32217,1081,-31.2883,151.3933,82,9.0,27.2,599,0.47,19.1,s32_e151_RES26464,820,-31.2394,151.3636,85,9.6,21.9,599,0.43,22.2,167,29
s32_e151_RES124642 & s32_e151_RES127274,D,768,11.0,7,3.1,5,18,2.4,s32_e151_RES124642,1340,-31.8708,151.4686,26,3.1,17.1,1342,0.74,4.1,s32_e151_RES127274,572,-31.8878,151.3336,22,3.1,34.3,202,0.52,5.9,48,104
s32_e151_RES14697 & s32_e151_RES10583,D,498,9.18,5,4.9,5,18,4.4,s32_e151_RES14697,1070,-31.1328,151.3731,48,4.9,30.1,899,0.96,5.0,s32_e151_RES10583,572,-31.0953,151.2714,56,4.9,18.0,203,0.14,34.3,104,48
s32_e151_RES56712 & s32_e151_RES63854,D,430,4.47,10,5.5,5,18,3.7,s32_e151_RES56712,1151,-31.4675,151.2756,43,5.5,37.8,453,0.71,7.7,s32_e151_RES63854,721,-31.5139,151.3036,33,5.8,35.6,409,0.81,7.2,76,65
s32_e151_RES131099 & s32_e151_RES136519,D,232,2.28,10,10.1,5,18,9.4,s32_e151_RES131099,462,-31.9178,151.7419,58,10.4,33.0,438,0.78,13.2,s32_e151_RES136519,230,-31.9586,151.7417,127,10.1,15.5,663,0.31,32.1,185,27
s32_e151_RES122207 & s32_e151_RES136205,D,721,12.76,6,3.3,5,18,2.8,s32_e151_RES122207,1151,-31.8556,151.5017,23,3.3,31.3,642,0.75,4.4,s32_e151_RES136205,430,-31.9564,151.59,32,3.4,20.6,478,0.45,7.5,55,90
s32_e151_RES123917 & s32_e151_RES117803,D,780,9.37,8,3.1,5,18,2.0,s32_e151_RES123917,1281,-31.8658,151.3964,27,3.1,18.9,2239,1.23,2.5,s32_e151_RES117803,501,-31.8319,151.3056,54,3.1,13.3,914,0.32,9.6,81,61
s32_e151_RES116044 & s32_e151_RES109150,D,625,8.81,7,3.7,5,18,2.8,s32_e151_RES116044,1205,-31.8222,151.4472,36,3.9,27.6,1233,0.98,3.9,s32_e151_RES109150,580,-31.7842,151.3561,57,3.7,12.8,688,0.37,9.8,93,53
s32_e151_RES122100 & s32_e151_RES109807,D,791,12.96,6,2.9,5,18,2.6,s32_e151_RES122100,1331,-31.855,151.4606,27,2.9,14.7,1713,0.76,3.8,s32_e151_RES109807,540,-31.7881,151.5892,22,3.1,30.8,211,0.37,8.4,49,102
s32_e151_RES113803 & s32_e151_RES94101,D,712,12.53,6,3.3,5,18,3.0,s32_e151_RES113803,1162,-31.81,151.4767,25,3.3,30.9,693,0.8,4.2,s32_e151_RES94101,450,-31.6956,151.5328,30,3.3,24.0,246,0.3,11.1,55,90
s32_e151_RES47309 & s32_e151_RES35753,D,752,13.51,6,3.3,5,18,3.0,s32_e151_RES47309,1232,-31.4017,151.2622,30,3.3,20.6,1647,0.88,3.7,s32_e151_RES35753,480,-31.3167,151.1403,92,3.3,8.3,1466,0.23,14.4,122,40
s32_e151_RES91831 & s32_e151_RES88633,D,779,11.63,7,3.0,5,18,2.5,s32_e151_RES91831,1281,-31.68,151.2631,22,3.0,26.0,1518,1.1,2.8,s32_e151_RES88633,502,-31.6606,151.4006,39,3.0,13.0,250,0.14,21.9,61,81
s32_e151_RES19123 & s32_e151_RES16324,D,480,9.14,5,5.0,5,18,4.7,s32_e151_RES19123,1130,-31.1725,151.4064,86,5.0,18.1,1529,0.47,10.7,s32_e151_RES16324,650,-31.1469,151.3025,39,5.1,27.9,432,0.61,8.3,125,40
s32_e151_RES123846 & s32_e151_RES115862,D,480,6.04,8,4.9,5,18,3.8,s32_e151_RES123846,700,-31.8653,151.7578,28,4.9,34.1,1214,1.16,4.2,s32_e151_RES115862,220,-31.8211,151.8081,65,5.0,11.0,347,0.13,39.4,93,53
s32_e151_RES94540 & s32_e151_RES113294,D,751,11.12,7,3.1,5,18,2.6,s32_e151_RES94540,1271,-31.6983,151.2622,22,3.3,21.4,1409,1.04,3.1,s32_e151_RES113294,520,-31.8075,151.2986,53,3.1,12.2,552,0.19,15.9,75,66
s32_e151_RES20097 & s32_e151_RES19507,D,339,2.03,17,7.0,5,18,3.8,s32_e151_RES20097,1021,-31.1822,151.9239,56,7.0,25.3,291,0.3,23.6,s32_e151_RES19507,682,-31.1761,151.9542,26,7.2,55.9,286,1.58,4.5,82,60
s32_e151_RES58691 & s32_e151_RES59849,D,621,9.83,6,3.8,5,18,3.2,s32_e151_RES58691,1242,-31.4819,151.2383,33,3.9,25.4,941,0.82,4.7,s32_e151_RES59849,621,-31.4894,151.1197,57,3.8,16.3,752,0.39,9.6,90,55
s32_e151_RES3233 & s32_e151_RES9158,D,453,7.86,6,5.1,5,18,4.3,s32_e151_RES3233,1003,-31.0311,151.3317,37,5.1,35.4,675,0.98,5.2,s32_e151_RES9158,550,-31.0819,151.2569,55,5.5,18.5,309,0.24,23.1,92,54
s32_e151_RES121855 & s32_e151_RES115516,D,769,14.59,5,3.1,5,18,2.7,s32_e151_RES121855,1200,-31.8533,151.4967,20,3.1,31.0,642,0.81,3.9,s32_e151_RES115516,431,-31.8192,151.6594,33,3.2,19.4,431,0.35,9.1,53,94
s32_e151_RES70502 & s32_e151_RES74141,D,630,8.28,8,3.7,5,18,2.5,s32_e151_RES70502,900,-31.5528,151.7783,32,3.7,24.1,1003,1.18,3.2,s32_e151_RES74141,270,-31.5758,151.8814,38,3.9,17.0,365,0.29,13.2,70,71
s32_e151_RES113205 & s32_e151_RES102167,D,770,12.73,6,3.0,5,18,2.5,s32_e151_RES113205,1152,-31.8069,151.4972,39,3.0,18.6,1335,0.79,3.8,s32_e151_RES102167,382,-31.7447,151.6286,39,3.0,17.3,673,0.39,7.6,78,64
s32_e151_RES95570 & s32_e151_RES109146,D,703,8.05,9,3.4,5,18,2.1,s32_e151_RES95570,1243,-31.7044,151.2606,25,3.4,25.7,1266,1.25,2.7,s32_e151_RES109146,540,-31.7842,151.2992,55,3.5,13.7,1085,0.39,9.0,80,62
s32_e151_RES57856 & s32_e151_RES75991,D,628,12.71,5,3.9,5,18,3.4,s32_e151_RES57856,1250,-31.4756,151.2475,34,3.9,27.5,1452,0.89,4.3,s32_e151_RES75991,622,-31.5858,151.3056,40,3.9,19.2,250,0.23,16.7,74,67
s32_e151_RES49618 & s32_e151_RES52308,D,300,5.84,5,8.1,5,18,9.0,s32_e151_RES49618,1190,-31.4181,151.5736,70,8.1,30.3,1306,0.81,10.1,s32_e151_RES52308,890,-31.4358,151.6533,136,8.2,10.8,629,0.1,83.4,206,24
s32_e151_RES47961 & s32_e151_RES35973,D,740,12.34,6,3.2,5,18,2.7,s32_e151_RES47961,1230,-31.4064,151.2597,24,3.2,24.2,1060,0.8,4.0,s32_e151_RES35973,490,-31.3183,151.1597,60,3.2,12.3,1140,0.41,7.9,84,59
s32_e151_RES11747 & s32_e151_RES7637,D,400,7.95,5,5.8,5,18,5.3,s32_e151_RES11747,1070,-31.1058,151.4269,57,5.9,21.9,353,0.36,16.4,s32_e151_RES7637,670,-31.0697,151.3286,54,5.8,23.7,608,0.74,7.9,111,45
s32_e151_RES127712 & s32_e151_RES127431,D,530,9.73,5,4.4,5,18,3.4,s32_e151_RES127712,970,-31.8908,151.38,23,4.5,43.7,404,0.96,4.7,s32_e151_RES127431,440,-31.8889,151.2719,77,4.4,12.6,1115,0.38,11.6,100,50
s32_e151_RES57160 & s32_e151_RES52071,D,701,9.1,8,3.4,5,18,2.4,s32_e151_RES57160,1281,-31.4708,151.2486,32,3.4,16.9,1901,0.7,4.9,s32_e151_RES52071,580,-31.4344,151.1439,21,3.4,30.9,431,0.75,4.6,53,94
s32_e151_RES55632 & s32_e151_RES70869,D,676,11.44,6,3.6,5,18,2.6,s32_e151_RES55632,1190,-31.4594,151.465,52,3.7,12.4,308,0.1,37.2,s32_e151_RES70869,514,-31.5556,151.4019,16,3.6,44.4,431,1.3,2.7,68,73
s32_e151_RES123996 & s32_e151_RES116679,D,372,4.41,8,6.4,5,18,4.5,s32_e151_RES123996,502,-31.8661,151.94,39,6.4,30.5,1166,1.4,4.6,s32_e151_RES116679,130,-31.8253,151.9058,97,6.5,7.0,140,0.03,211.3,136,36
s32_e151_RES34986 & s32_e151_RES54119,D,677,13.63,5,3.5,5,18,3.9,s32_e151_RES34986,1131,-31.3103,151.885,40,3.5,14.9,1290,0.43,8.2,s32_e151_RES54119,454,-31.4483,151.8783,30,3.7,21.4,620,0.48,7.6,70,71
s32_e151_RES70988 & s32_e151_RES82255,D,290,4.97,6,8.2,5,18,7.3,s32_e151_RES70988,510,-31.5564,151.8964,73,8.2,26.5,611,0.83,9.9,s32_e151_RES82255,220,-31.6203,151.915,145,8.5,15.2,616,0.31,27.4,218,22
s32_e151_RES9903 & s32_e151_RES8808,D,459,8.31,6,5.2,5,18,4.2,s32_e151_RES9903,1100,-31.0889,151.4194,67,5.2,20.2,837,0.59,8.8,s32_e151_RES8808,641,-31.0786,151.3142,50,5.2,26.4,516,0.64,8.2,117,42
s32_e151_RES118566 & s32_e151_RES110539,D,618,7.86,8,3.8,5,18,2.3,s32_e151_RES118566,1260,-31.8358,151.4533,26,3.8,27.2,795,1.11,3.5,s32_e151_RES110539,642,-31.7922,151.3758,28,4.0,30.0,338,0.56,7.1,54,92
s32_e151_RES62477 & s32_e151_RES71744,D,620,11.85,5,3.8,5,18,3.4,s32_e151_RES62477,921,-31.5056,151.7444,39,3.8,19.5,1998,0.82,4.6,s32_e151_RES71744,301,-31.5614,151.8694,27,4.0,27.0,162,0.29,13.5,66,75
s32_e151_RES70672 & s32_e151_RES88956,D,598,11.05,5,3.9,5,18,3.5,s32_e151_RES70672,790,-31.5542,151.7414,36,4.0,23.3,708,0.4,10.1,s32_e151_RES88956,192,-31.6625,151.7639,29,3.9,27.4,961,0.7,5.5,65,76
s32_e151_RES120987 & s32_e151_RES114821,D,772,15.01,5,3.0,5,18,2.7,s32_e151_RES120987,1182,-31.8483,151.505,25,3.1,20.8,1211,0.83,3.7,s32_e151_RES114821,410,-31.8153,151.6772,40,3.0,15.7,471,0.32,9.5,65,76
s32_e151_RES111166 & s32_e151_RES92846,D,690,11.08,6,3.4,5,18,2.5,s32_e151_RES111166,1161,-31.7956,151.4422,24,3.4,33.6,1880,1.0,3.4,s32_e151_RES92846,471,-31.6864,151.4603,26,3.5,27.5,276,0.37,9.5,50,100
s32_e151_RES110789 & s32_e151_RES89969,D,693,12.71,5,3.4,5,18,2.8,s32_e151_RES110789,1054,-31.7933,151.5053,31,3.4,35.6,887,0.84,4.1,s32_e151_RES89969,361,-31.6689,151.5219,28,3.4,28.0,272,0.41,8.5,59,84
s32_e151_RES118047 & s32_e151_RES104800,D,789,12.42,6,3.0,5,18,2.1,s32_e151_RES118047,1281,-31.8331,151.4667,17,3.0,22.8,1116,0.88,3.4,s32_e151_RES104800,492,-31.7603,151.5792,18,3.1,31.5,286,0.59,5.3,35,142
s32_e151_RES98459 & s32_e152_RES48740,D,471,4.76,10,5.0,5,18,2.9,s32_e151_RES98459,581,-31.7228,151.9431,25,5.1,38.7,940,1.59,3.2,s32_e152_RES48740,110,-31.7225,152.0275,67,5.0,16.2,224,0.15,33.0,92,54
s32_e151_RES116441 & s32_e151_RES111793,D,602,9.22,7,3.9,5,18,2.7,s32_e151_RES116441,1022,-31.8242,151.5719,23,3.9,31.9,961,1.26,3.1,s32_e151_RES111793,420,-31.7989,151.68,42,4.0,21.7,167,0.18,21.8,65,76
s32_e151_RES62382 & s32_e151_RES80682,D,650,11.31,6,3.6,5,18,2.4,s32_e151_RES62382,1090,-31.505,151.5253,29,3.6,25.3,762,0.42,8.5,s32_e151_RES80682,440,-31.6131,151.4986,17,3.8,49.0,326,1.13,3.3,46,108
s32_e151_RES2140 & s31_e151_RES73236,D,769,12.07,6,3.0,5,18,2.0,s32_e151_RES2140,1110,-31.0217,151.9061,34,3.0,18.9,864,0.58,5.1,s31_e151_RES73236,341,-30.9156,151.9367,14,3.2,42.6,322,0.97,3.3,48,104
s32_e151_RES55105 & s32_e151_RES49922,D,452,3.42,13,5.2,5,18,3.0,s32_e151_RES55105,1204,-31.4556,151.2858,56,5.2,27.4,3093,0.89,5.8,s32_e151_RES49922,752,-31.4203,151.315,29,5.6,40.3,343,0.89,6.3,85,58
s32_e151_RES36507 & s32_e151_RES52504,D,631,10.43,6,3.6,5,18,2.6,s32_e151_RES36507,1211,-31.3225,151.7533,37,3.6,27.4,325,0.5,7.2,s32_e151_RES52504,580,-31.4372,151.7636,23,3.8,35.3,431,0.94,4.0,60,83
s32_e151_RES25780 & s32_e151_RES27411,D,504,3.84,13,4.7,5,18,2.4,s32_e151_RES25780,974,-31.2336,151.2283,25,4.8,44.0,1049,1.64,2.9,s32_e151_RES27411,470,-31.2481,151.1792,106,4.7,12.0,938,0.39,12.2,131,38
s32_e151_RES60978 & s32_e151_RES84013,D,799,13.96,6,2.9,5,18,2.2,s32_e151_RES60978,1250,-31.4967,151.4342,25,2.9,17.6,1157,0.77,3.8,s32_e151_RES84013,451,-31.6308,151.4347,20,3.1,28.9,431,0.62,5.0,45,111
s32_e151_RES119836 & s32_e151_RES109103,D,670,10.04,7,3.5,5,18,2.5,s32_e151_RES119836,1291,-31.8422,151.4606,28,3.5,31.8,1616,1.03,3.4,s32_e151_RES109103,621,-31.7839,151.55,27,3.8,30.1,417,0.43,8.7,55,90
s32_e151_RES47308 & s32_e151_RES43323,D,588,3.81,15,4.1,5,18,1.8,s32_e151_RES47308,1210,-31.4017,151.2486,27,4.1,34.8,1264,1.3,3.2,s32_e151_RES43323,622,-31.3736,151.2069,24,4.1,40.6,462,0.96,4.3,51,98
s32_e151_RES56372 & s32_e151_RES62278,D,579,9.37,6,4.0,5,18,2.9,s32_e151_RES56372,1241,-31.4647,151.2375,37,4.1,32.9,1038,0.98,4.1,s32_e151_RES62278,662,-31.5044,151.1397,49,4.0,19.0,703,0.41,9.9,86,58
s32_e151_RES41751 & s32_e151_RES58713,D,791,13.92,6,3.1,5,18,2.5,s32_e151_RES41751,1301,-31.3619,151.7767,28,3.1,22.5,3063,1.02,3.0,s32_e151_RES58713,510,-31.4819,151.8492,22,3.1,24.2,229,0.24,13.0,50,100
s32_e151_RES126273 & s32_e151_RES132964,D,442,7.6,6,5.3,5,18,3.8,s32_e151_RES126273,662,-31.8814,151.7633,29,5.3,44.7,444,1.17,4.5,s32_e151_RES132964,220,-31.9344,151.8306,61,5.3,15.5,385,0.23,22.9,90,55
s32_e151_RES57245 & s32_e151_RES67998,D,557,6.39,9,4.4,5,18,2.4,s32_e151_RES57245,1210,-31.4714,151.2831,36,4.4,29.4,1602,0.94,4.6,s32_e151_RES67998,653,-31.5381,151.2903,22,4.5,43.0,269,0.9,5.0,58,86
s32_e151_RES58597 & s32_e151_RES60912,D,461,9.1,5,5.0,5,18,4.2,s32_e151_RES58597,1082,-31.4814,151.1936,44,5.0,27.4,928,0.87,5.7,s32_e151_RES60912,621,-31.4964,151.095,77,5.1,14.3,691,0.31,16.5,121,41
s32_e151_RES78585 & s32_e151_RES98222,D,602,11.64,5,3.9,5,18,3.3,s32_e151_RES78585,752,-31.6011,151.7872,30,4.1,30.7,1173,1.15,3.6,s32_e151_RES98222,150,-31.7214,151.8169,82,3.9,6.8,624,0.09,41.5,112,44
s32_e151_RES114296 & s32_e151_RES116563,D,400,2.01,20,5.9,5,18,2.8,s32_e151_RES114296,680,-31.8125,151.7383,28,5.9,45.8,492,1.76,3.4,s32_e151_RES116563,280,-31.8247,151.7606,51,6.1,26.2,299,0.39,15.6,79,63
s32_e151_RES63298 & s32_e151_RES74029,D,628,6.03,10,3.8,5,18,2.0,s32_e151_RES63298,1310,-31.5108,151.2317,20,3.8,25.5,1214,1.63,2.3,s32_e151_RES74029,682,-31.5753,151.2597,36,4.0,23.2,264,0.31,12.8,56,89
s32_e151_RES117275 & s32_e151_RES102166,D,683,11.62,6,3.4,5,18,2.3,s32_e151_RES117275,1143,-31.8292,151.5011,20,3.4,41.8,333,0.97,3.6,s32_e151_RES102166,460,-31.7447,151.5758,29,3.5,31.2,343,0.56,6.3,49,102
s32_e151_RES115903 & s32_e151_RES98166,D,633,12.22,5,3.8,5,18,2.7,s32_e151_RES115903,963,-31.8214,151.5781,23,3.8,45.4,523,1.2,3.2,s32_e151_RES98166,330,-31.7211,151.6714,54,3.8,17.5,383,0.22,17.6,77,64
s32_e151_RES104254 & s32_e151_RES88147,D,610,10.22,6,3.9,5,18,2.4,s32_e151_RES104254,1050,-31.7572,151.4422,19,4.0,38.5,602,1.35,2.9,s32_e151_RES88147,440,-31.6569,151.4353,40,3.9,21.0,374,0.28,13.9,59,84
s32_e151_RES33344 & s32_e151_RES49713,D,651,12.79,5,3.6,5,18,3.2,s32_e151_RES33344,1102,-31.2972,151.9989,76,3.7,12.1,3227,0.45,8.2,s32_e151_RES49713,451,-31.4186,151.9997,20,3.6,35.1,294,0.68,5.3,96,52
s32_e151_RES111056 & s32_e151_RES128543,D,572,10.71,5,4.2,5,18,2.9,s32_e151_RES111056,964,-31.795,151.2272,24,4.2,40.4,645,1.03,4.1,s32_e151_RES128543,392,-31.8978,151.1911,48,4.2,21.6,540,0.44,9.5,72,69
s32_e151_RES13277 & s32_e151_RES10439,D,531,10.05,5,4.4,5,18,3.2,s32_e151_RES13277,1111,-31.1197,151.4003,42,4.4,28.7,1640,0.92,4.8,s32_e151_RES10439,580,-31.0939,151.2786,43,4.4,23.2,480,0.44,10.1,85,58
s32_e151_RES69522 & s32_e151_RES73589,D,598,7.96,8,3.9,5,18,2.3,s32_e151_RES69522,900,-31.5469,151.7739,32,3.9,18.9,2390,1.05,3.7,s32_e151_RES73589,302,-31.5725,151.8675,21,4.0,34.3,317,0.65,6.2,53,94
s32_e151_RES67913 & s32_e151_RES69656,D,528,8.44,6,4.6,5,18,2.7,s32_e151_RES67913,861,-31.5375,151.7825,28,4.6,33.4,972,1.25,3.6,s32_e151_RES69656,333,-31.5478,151.8775,34,4.7,26.1,255,0.43,10.9,62,80
