Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s32_e138_RES3832 & s32_e138_RES5691,C,247,3.15,8,28.5,15,18,7.2,s32_e138_RES3832,560,-31.0711,138.5947,142,28.7,63.4,1314,2.82,10.2,s32_e138_RES5691,313,-31.1094,138.5456,227,28.5,43.9,582,1.17,24.3,369,40
s20_e144_RES468 & s20_e144_RES1655,C,178,2.62,7,38.8,15,18,12.9,s20_e144_RES468,760,-19.0108,144.1706,292,38.8,34.7,2472,2.36,16.4,s20_e144_RES1655,582,-19.0364,144.1242,445,40.3,18.8,1249,0.66,60.6,737,20
s43_e146_RES43419 & s43_e146_RES41000,C,540,4.51,12,13.2,15,18,3.0,s43_e146_RES43419,700,-42.5603,146.58,73,13.4,30.7,2469,2.61,5.1,s43_e146_RES41000,160,-42.5325,146.655,75,13.2,47.0,621,1.83,7.2,148,101
s43_e146_RES45302 & s43_e146_RES44085,C,590,9.18,6,12.1,15,18,3.0,s43_e146_RES45302,680,-42.5819,146.6083,62,12.1,64.4,513,3.03,4.0,s43_e146_RES44085,90,-42.5686,146.7539,112,12.1,30.8,890,0.92,13.1,174,86
s43_e146_RES21672 & s43_e146_RES28100,C,379,4.17,9,18.5,15,18,4.5,s43_e146_RES21672,640,-42.2928,146.4753,105,18.5,36.8,1168,2.04,9.1,s43_e146_RES28100,261,-42.3667,146.5147,85,19.9,43.7,711,2.26,8.8,190,78
s43_e146_RES53467 & s43_e146_RES51011,C,610,9.16,7,11.7,15,18,2.9,s43_e146_RES53467,650,-42.7242,146.7639,52,11.7,34.8,1670,3.67,3.2,s43_e146_RES51011,40,-42.6794,146.8806,236,11.7,8.4,1226,0.3,39.2,288,52
s43_e146_RES24300 & s43_e146_RES33903,C,631,13.29,5,11.2,15,18,3.4,s43_e146_RES24300,742,-42.3236,146.8625,68,11.2,46.9,1387,3.17,3.5,s43_e146_RES33903,111,-42.4464,146.7414,117,11.9,18.1,229,0.12,96.3,185,81
s43_e146_RES40489 & s43_e146_RES36025,C,440,8.08,5,16.2,15,18,5.0,s43_e146_RES40489,600,-42.5267,146.575,104,16.5,30.9,2387,2.66,6.2,s43_e146_RES36025,160,-42.4731,146.6564,149,16.2,23.5,733,0.61,26.3,253,59
s43_e146_RES59566 & s43_e146_RES55608,C,543,4.58,12,12.9,15,18,3.0,s43_e146_RES59566,683,-42.8033,146.8086,58,12.9,48.0,1460,3.15,4.1,s43_e146_RES55608,140,-42.7478,146.8094,65,13.5,45.3,397,1.24,10.9,123,121
s43_e146_RES4108 & s43_e146_RES11546,C,426,8.09,5,17.0,15,18,4.7,s43_e146_RES4108,880,-42.0811,146.8233,440,17.0,12.6,4316,0.5,34.4,s43_e146_RES11546,454,-42.1786,146.7942,57,17.3,61.4,515,3.19,5.4,497,30
s43_e146_RES276 & s42_e147_RES91993,C,690,13.12,5,10.0,15,18,3.1,s43_e146_RES276,920,-42.005,146.9842,94,10.0,21.9,2282,1.35,7.4,s42_e147_RES91993,230,-41.9083,147.1017,84,10.1,22.2,2567,1.87,5.4,178,84
s43_e146_RES42290 & s43_e146_RES41872,C,401,7.81,5,18.1,15,18,5.0,s43_e146_RES42290,631,-42.5475,146.5633,119,18.1,31.4,1629,2.72,6.6,s43_e146_RES41872,230,-42.5422,146.6678,153,18.7,31.3,796,0.89,21.0,272,55
s43_e146_RES29556 & s43_e146_RES32398,C,160,2.29,7,45.6,15,18,14.3,s43_e146_RES29556,370,-42.3842,146.8825,294,46.5,30.9,3054,1.26,36.9,s43_e146_RES32398,210,-42.4253,146.8747,294,45.6,31.1,1187,1.96,23.2,588,25
s43_e146_RES14649 & s43_e146_RES17926,C,159,2.03,8,44.7,15,18,14.8,s43_e146_RES14649,840,-42.2169,146.6397,3662,88.7,2.5,277,0.01,7342.1,s43_e146_RES17926,681,-42.2511,146.6214,181,44.7,56.9,818,3.01,14.9,3843,3
s43_e146_RES13903 & s43_e146_RES18646,C,380,6.42,6,19.1,15,18,4.6,s43_e146_RES13903,1030,-42.2083,146.3331,87,19.1,29.6,2210,3.47,5.5,s43_e146_RES18646,650,-42.2586,146.4103,150,19.3,20.1,713,0.7,27.4,237,63
s43_e146_RES44868 & s43_e146_RES47664,C,126,2.89,4,56.4,15,18,22.4,s43_e146_RES44868,201,-42.5772,146.8647,244,56.4,56.7,1579,2.42,23.3,s43_e146_RES47664,75,-42.6106,146.8447,1113,59.1,6.7,435,0.11,536.8,1357,11
s43_e146_RES26583 & s43_e146_RES31366,C,281,4.69,6,24.9,15,18,6.9,s43_e146_RES26583,541,-42.3494,146.5775,514,53.1,7.1,161,0.03,1747.8,s43_e146_RES31366,260,-42.41,146.5881,138,24.9,44.2,840,3.59,6.9,652,23
s43_e146_RES64054 & s44_e146_RES131,C,738,13.17,6,9.6,15,18,2.3,s43_e146_RES64054,790,-42.8983,146.9292,39,9.6,37.7,2411,3.64,2.6,s44_e146_RES131,52,-43.0019,146.8367,111,10.0,17.0,818,0.63,15.9,150,100
s43_e146_RES16244 & s43_e146_RES21522,C,341,6.68,5,21.0,15,18,5.3,s43_e146_RES16244,641,-42.2347,146.7575,138,21.0,28.3,3508,2.31,9.1,s43_e146_RES21522,300,-42.2911,146.8117,79,21.2,62.6,430,1.69,12.5,217,69
s43_e146_RES27488 & s43_e146_RES33357,C,353,6.81,5,20.8,15,18,5.4,s43_e146_RES27488,533,-42.3594,146.6178,129,21.0,30.7,2489,2.09,10.0,s43_e146_RES33357,180,-42.4386,146.5831,96,20.8,39.8,1010,1.81,11.5,225,66
s43_e146_RES10990 & s43_e146_RES13068,C,161,1.23,13,46.0,15,18,10.2,s43_e146_RES10990,871,-42.1703,146.5983,199,46.2,41.2,4549,4.08,11.3,s43_e146_RES13068,710,-42.1983,146.5622,370,46.0,24.9,759,0.43,107.0,569,26
s43_e146_RES64752 & s43_e147_RES93248,C,751,12.08,6,9.7,15,18,2.0,s43_e146_RES64752,781,-42.9131,146.9458,42,9.7,42.2,2974,3.99,2.4,s43_e147_RES93248,30,-42.9975,147.0625,112,9.7,21.4,1449,0.79,12.3,154,97
s43_e146_RES24989 & s43_e146_RES31057,C,320,6.06,5,22.6,15,18,5.5,s43_e146_RES24989,580,-42.3306,146.6322,203,22.6,20.4,1408,0.99,22.8,s43_e146_RES31057,260,-42.4053,146.6367,76,22.7,59.6,857,3.15,7.2,279,53
s43_e146_RES60315 & s43_e146_RES57003,C,531,10.32,5,13.0,15,18,3.1,s43_e146_RES60315,581,-42.8153,146.8661,79,13.6,38.4,1321,2.69,5.0,s43_e146_RES57003,50,-42.7692,146.9908,97,13.0,36.7,2315,1.65,7.9,176,85
s43_e146_RES6512 & s43_e146_RES10776,C,180,3.58,5,39.7,15,18,11.2,s43_e146_RES6512,830,-42.1164,146.3731,304,41.5,17.8,2667,0.47,87.4,s43_e146_RES10776,650,-42.1672,146.4231,318,39.7,32.0,4943,3.1,12.8,622,24
s43_e146_RES37092 & s43_e146_RES34841,C,270,1.59,17,25.8,15,18,4.9,s43_e146_RES37092,540,-42.4853,146.5028,135,27.0,38.6,1278,2.1,12.9,s43_e146_RES34841,270,-42.4586,146.4936,89,25.8,83.2,319,3.23,8.0,224,66
s31_e139_RES6922 & s31_e139_RES10424,C,462,5.41,9,15.4,15,18,3.6,s31_e139_RES6922,662,-30.125,139.4206,71,15.5,57.5,1524,3.19,4.9,s31_e139_RES10424,200,-30.1817,139.4311,98,15.4,32.5,581,1.07,14.4,169,88
s31_e139_RES5014 & s31_e139_RES8906,C,522,9.98,5,13.7,15,18,4.2,s31_e139_RES5014,642,-30.0886,139.4272,103,13.7,40.8,2132,1.52,9.1,s31_e139_RES8906,120,-30.1578,139.5217,205,13.8,17.3,3970,1.76,7.9,308,48
s31_e139_RES2104 & s31_e139_RES2253,C,253,3.6,7,28.1,15,18,7.8,s31_e139_RES2104,603,-30.0425,139.3758,164,28.1,42.1,1047,1.09,25.8,s31_e139_RES2253,350,-30.0444,139.4478,150,28.1,51.5,2189,2.5,11.2,314,47
s31_e139_RES13276 & s31_e139_RES14385,C,221,3.37,7,32.3,15,18,8.0,s31_e139_RES13276,565,-30.2339,139.2964,150,32.3,53.6,970,2.18,14.8,s31_e139_RES14385,344,-30.2556,139.3464,159,32.4,55.1,442,1.87,17.3,309,48
s31_e139_RES7453 & s31_e139_RES10652,C,520,8.16,6,13.9,15,18,2.8,s31_e139_RES7453,690,-30.1344,139.3686,44,13.9,64.7,1018,3.35,4.1,s31_e139_RES10652,170,-30.1853,139.4603,143,13.9,20.0,2068,1.65,8.4,187,80
s31_e139_RES5890 & s31_e139_RES10085,C,431,8.1,5,16.1,15,18,3.8,s31_e139_RES5890,531,-30.1047,139.4572,108,16.5,52.0,2930,2.86,5.8,s31_e139_RES10085,100,-30.1756,139.5461,240,16.1,16.0,3654,1.46,11.1,348,43
s31_e139_RES12096 & s31_e139_RES15189,C,390,7.75,5,18.2,15,18,4.3,s31_e139_RES12096,660,-30.2108,139.2906,71,18.2,53.4,3131,3.61,5.1,s31_e139_RES15189,270,-30.2728,139.3681,138,18.7,31.6,323,0.61,30.7,209,71
s36_e138_RES19639 & s36_e138_RES18353,C,150,2.28,7,46.7,15,18,12.8,s36_e138_RES19639,251,-35.5325,138.335,257,48.2,55.3,653,2.51,19.2,s36_e138_RES18353,101,-35.5058,138.3617,416,46.7,26.4,1012,1.23,38.1,673,22
s36_e138_RES15656 & s36_e138_RES17470,C,171,2.54,7,41.0,15,18,11.1,s36_e138_RES15656,211,-35.4428,138.5836,458,43.5,30.7,3037,1.67,26.1,s36_e138_RES17470,40,-35.4811,138.6089,314,41.0,32.8,2024,2.12,19.4,772,19
s19_e143_RES18419 & s19_e144_RES17255,C,171,2.69,6,40.9,15,18,17.5,s19_e143_RES18419,661,-18.6369,143.9775,437,41.9,23.6,1254,1.04,40.4,s19_e144_RES17255,490,-18.6353,144.0289,427,40.9,38.8,1061,1.32,30.8,864,17
s19_e143_RES6692 & s19_e143_RES5689,C,151,2.44,6,47.2,15,18,15.3,s19_e143_RES6692,521,-18.2647,143.9547,308,47.2,48.5,835,2.06,22.9,s19_e143_RES5689,370,-18.2306,143.9411,730,47.6,18.8,3547,1.03,46.1,1038,14
s19_e143_RES27360 & s19_e143_RES24562,C,280,5.22,5,24.5,15,18,7.0,s19_e143_RES27360,700,-18.83,143.8017,185,24.5,35.8,1213,1.5,16.3,s19_e143_RES24562,420,-18.7728,143.7581,224,25.0,28.3,1613,2.06,12.1,409,36
s39_e143_RES18836 & s39_e143_RES14344,C,388,7.51,5,18.5,15,18,4.4,s39_e143_RES18836,481,-38.6258,143.6133,79,18.5,38.0,2435,3.39,5.5,s39_e143_RES14344,93,-38.5428,143.55,124,19.3,30.8,478,0.82,23.5,203,73
s19_e126_RES22819 & s19_e126_RES22648,C,142,1.74,8,50.5,15,18,17.9,s19_e126_RES22819,372,-18.3478,126.4144,261,50.5,32.5,1625,1.15,43.8,s19_e126_RES22648,230,-18.3439,126.445,257,51.8,43.2,668,1.72,30.2,518,28
s17_e144_RES20095 & s17_e144_RES22592,C,319,2.69,12,22.7,15,18,5.7,s17_e144_RES20095,720,-16.285,144.5617,71,22.7,52.3,1004,3.02,7.5,s17_e144_RES22592,401,-16.3203,144.5836,173,22.7,40.6,330,0.94,24.2,244,61
s17_e144_RES51943 & s17_e144_RES46968,C,364,6.82,5,18.9,15,18,6.7,s17_e144_RES51943,664,-16.8397,144.6933,79,20.2,49.0,986,2.51,8.1,s17_e144_RES46968,300,-16.7603,144.67,261,18.9,21.4,1398,0.47,40.2,340,44
s17_e144_RES58769 & s17_e144_RES59446,C,240,4.51,5,29.7,15,18,10.9,s17_e144_RES58769,660,-16.9417,144.7642,163,30.2,40.4,542,0.98,30.9,s17_e144_RES59446,420,-16.9517,144.8333,202,29.7,37.1,727,1.76,16.9,365,41
s17_e144_RES60142 & s18_e144_RES894,C,180,3.32,5,40.0,15,18,17.5,s17_e144_RES60142,460,-16.9606,144.5047,425,40.0,27.6,1833,1.48,27.0,s18_e144_RES894,280,-17.0128,144.4939,673,40.2,16.6,2763,0.81,49.8,1098,13
s17_e144_RES51745 & s17_e144_RES50305,C,269,4.52,6,26.4,15,18,8.1,s17_e144_RES51745,610,-16.8369,144.6736,136,26.4,54.8,1294,2.45,10.8,s17_e144_RES50305,341,-16.815,144.6211,172,26.5,34.9,1026,0.8,33.1,308,48
s17_e144_RES53951 & s17_e144_RES57383,C,210,3.96,5,33.5,15,18,12.6,s17_e144_RES53951,590,-16.8678,144.8086,403,34.0,22.7,3725,1.89,18.0,s17_e144_RES57383,380,-16.9189,144.8656,282,33.5,27.5,1090,0.79,42.3,685,21
s17_e144_RES16144 & s17_e144_RES15323,C,369,4.6,8,19.4,15,18,4.8,s17_e144_RES16144,780,-16.2336,144.5353,117,19.4,31.7,3381,3.48,5.6,s17_e144_RES15323,411,-16.2231,144.4797,245,20.2,29.5,452,0.6,33.8,362,41
s17_e144_RES58967 & s18_e144_RES1693,C,340,6.82,5,20.6,15,18,6.1,s17_e144_RES58967,710,-16.945,144.7089,130,20.8,42.5,2192,2.41,8.6,s18_e144_RES1693,370,-17.0244,144.6839,144,20.6,34.8,386,0.97,21.2,274,54
s17_e144_RES21447 & s17_e144_RES26206,C,439,7.61,6,15.9,15,18,4.2,s17_e144_RES21447,890,-16.3039,144.7497,63,16.3,45.9,1212,3.49,4.7,s17_e144_RES26206,451,-16.3608,144.7017,154,15.9,26.8,364,0.39,40.2,217,69
s17_e144_RES52472 & s17_e144_RES49003,C,301,3.31,9,23.3,15,18,5.6,s17_e144_RES52472,691,-16.8469,144.7681,118,23.8,51.0,1783,3.24,7.3,s17_e144_RES49003,390,-16.7956,144.745,219,23.3,28.2,1363,1.0,23.4,337,44
s17_e144_RES28554 & s17_e144_RES33497,C,340,5.93,6,20.9,15,18,5.7,s17_e144_RES28554,700,-16.3844,144.9383,118,20.9,53.1,2322,2.37,8.8,s17_e144_RES33497,360,-16.4508,144.9747,260,21.1,20.4,1722,1.32,16.0,378,39
s17_e144_RES21127 & s17_e144_RES25585,C,390,2.81,14,18.3,15,18,3.6,s17_e144_RES21127,740,-16.2994,144.575,88,18.3,42.1,2321,3.77,4.8,s17_e144_RES25585,350,-16.3544,144.5903,109,19.0,40.4,720,1.35,14.1,197,76
s17_e144_RES48498 & s17_e144_RES45752,C,341,1.88,18,20.2,15,18,4.0,s17_e144_RES48498,641,-16.7856,144.8031,97,20.8,53.9,1782,4.13,5.0,s17_e144_RES45752,300,-16.7381,144.78,340,20.2,18.1,2411,1.03,19.7,437,34
s17_e144_RES18706 & s17_e144_RES12623,C,391,6.08,6,18.5,15,18,3.9,s17_e144_RES18706,841,-16.2667,144.7542,50,18.5,61.3,610,4.37,4.2,s17_e144_RES12623,450,-16.1819,144.7475,279,18.5,20.5,606,0.36,51.0,329,45
s17_e144_RES27882 & s17_e144_RES33684,C,421,7.21,6,16.6,15,18,3.9,s17_e144_RES27882,801,-16.3769,144.7861,133,17.1,36.0,3627,3.83,4.5,s17_e144_RES33684,380,-16.4539,144.745,217,16.6,18.2,1114,0.51,32.8,350,42
s17_e144_RES7638 & s17_e144_RES4668,C,200,2.55,8,35.5,15,18,8.7,s17_e144_RES7638,540,-16.1075,144.8636,304,35.5,31.3,1913,1.97,18.0,s17_e144_RES4668,340,-16.0647,144.9089,218,37.0,51.0,424,2.22,16.7,522,28
s17_e144_RES16869 & s17_e144_RES12750,C,393,3.15,12,18.2,15,18,3.3,s17_e144_RES16869,834,-16.2428,144.7861,49,18.5,64.5,1694,5.23,3.5,s17_e144_RES12750,441,-16.1842,144.7931,221,18.2,19.4,540,0.4,45.7,270,55
s17_e144_RES11089 & s17_e144_RES4286,C,757,9.03,8,9.8,15,18,1.8,s17_e144_RES11089,1080,-16.1539,144.9636,31,9.9,46.0,2081,5.14,1.9,s17_e144_RES4286,323,-16.0589,144.9372,83,9.8,26.2,631,0.49,20.2,114,131
s17_e144_RES21157 & s17_e144_RES16477,C,439,5.48,8,16.1,15,18,3.3,s17_e144_RES21157,930,-16.2997,144.7672,63,16.3,42.3,3277,4.6,3.5,s17_e144_RES16477,491,-16.2378,144.8142,185,16.1,28.3,363,0.39,41.6,248,60
s17_e144_RES19713 & s17_e144_RES18038,C,451,6.6,7,15.8,15,18,3.2,s17_e144_RES19713,921,-16.28,144.7519,73,16.1,40.3,3893,4.65,3.5,s17_e144_RES18038,470,-16.2575,144.6617,197,15.8,23.3,394,0.4,39.7,270,55
s17_e144_RES2094 & s16_e144_RES43516,C,230,3.89,6,30.1,15,18,7.4,s17_e144_RES2094,480,-16.0256,144.8406,236,30.1,33.8,2718,1.69,17.8,s16_e144_RES43516,250,-15.9881,144.8917,177,31.3,47.2,965,2.45,12.7,413,36
s17_e144_RES23723 & s17_e144_RES30306,C,480,7.14,7,14.3,15,18,3.0,s17_e144_RES23723,870,-16.3339,144.7628,65,15.0,39.7,2267,3.64,4.1,s17_e144_RES30306,390,-16.4053,144.7342,153,14.3,22.9,2327,1.32,10.8,218,68
s22_e148_RES17704 & s22_e148_RES17742,D,328,5.44,6,21.5,15,18,4.6,s22_e148_RES17704,660,-21.2561,148.515,159,21.5,35.6,829,1.42,15.1,s22_e148_RES17742,332,-21.2567,148.6019,103,21.8,54.9,1195,3.31,6.6,262,57
s22_e148_RES14053 & s22_e148_RES11190,D,663,8.57,8,10.6,15,18,1.8,s22_e148_RES14053,783,-21.1972,148.5272,55,10.7,55.3,948,2.42,4.4,s22_e148_RES11190,120,-21.1353,148.5864,57,10.6,34.3,2315,3.4,3.1,112,133
s22_e148_RES15988 & s22_e148_RES17258,D,711,13.01,5,10.2,15,18,2.0,s22_e148_RES15988,841,-21.2306,148.555,29,10.2,42.9,1972,4.67,2.2,s22_e148_RES17258,130,-21.25,148.7036,69,10.4,31.6,292,0.49,21.4,98,153
s22_e148_RES29265 & s22_e148_RES21088,D,527,10.43,5,13.4,15,18,2.6,s22_e148_RES29265,631,-21.3886,148.6864,77,13.6,58.4,905,3.28,4.1,s22_e148_RES21088,104,-21.2933,148.7453,92,13.4,34.3,1550,1.85,7.3,169,88
s22_e148_RES33382 & s22_e148_RES31221,D,422,7.2,6,16.7,15,18,3.2,s22_e148_RES33382,642,-21.4544,148.7406,64,17.1,69.5,2022,4.12,4.1,s22_e148_RES31221,220,-21.4214,148.8258,251,16.7,23.0,1398,1.28,13.1,315,47
s22_e148_RES21052 & s22_e148_RES21059,D,330,6.44,5,22.0,15,18,4.0,s22_e148_RES21052,471,-21.2931,148.6172,88,22.0,56.0,327,1.76,12.4,s22_e148_RES21059,141,-21.2931,148.6992,61,22.0,83.7,516,3.78,5.8,149,100
s22_e148_RES23208 & s22_e148_RES23211,D,402,6.07,7,17.9,15,18,3.1,s22_e148_RES23208,762,-21.3164,148.5494,78,17.9,49.8,1688,3.99,4.5,s22_e148_RES23211,360,-21.3164,148.6247,83,18.0,48.6,426,1.79,10.0,161,93
s22_e148_RES29747 & s22_e148_RES24124,D,310,5.66,5,23.2,15,18,4.1,s22_e148_RES29747,620,-21.3956,148.6075,121,23.2,49.1,693,1.92,12.1,s22_e148_RES24124,310,-21.3272,148.6447,68,23.2,76.4,1431,3.81,6.1,189,79
s22_e148_RES2381 & s21_e148_RES43752,D,782,13.06,6,9.2,15,18,1.5,s22_e148_RES2381,943,-21.0319,148.5936,28,9.4,48.8,1716,4.88,1.9,s21_e148_RES43752,161,-20.8964,148.6219,62,9.2,28.5,826,1.25,7.3,90,166
s22_e148_RES14462 & s22_e148_RES11534,D,661,8.1,8,10.9,15,18,1.6,s22_e148_RES14462,781,-21.2044,148.5289,52,11.0,40.2,2304,2.94,3.7,s22_e148_RES11534,120,-21.1431,148.59,60,10.9,30.6,3082,3.9,2.8,112,133
s22_e148_RES40232 & s22_e148_RES40141,D,312,1.86,17,23.0,15,18,3.4,s22_e148_RES40232,532,-21.5611,148.8631,56,23.1,78.3,2008,6.35,3.6,s22_e148_RES40141,220,-21.5597,148.8356,530,23.0,8.9,2637,0.52,44.4,586,25
s22_e148_RES492 & s22_e148_RES4166,D,330,6.03,5,21.8,15,18,3.7,s22_e148_RES492,560,-21.0067,148.2553,92,21.8,51.2,4390,5.18,4.2,s22_e148_RES4166,230,-21.0567,148.1856,307,21.8,25.1,720,0.71,30.6,399,37
s22_e148_RES12791 & s22_e148_RES13418,D,192,3.23,6,36.5,15,18,6.5,s22_e148_RES12791,494,-21.17,148.3694,138,37.3,75.2,864,3.96,9.4,s22_e148_RES13418,302,-21.1828,148.3128,246,36.5,45.3,660,1.76,20.7,384,39
s22_e148_RES7022 & s22_e148_RES7066,D,310,4.4,7,22.8,15,18,3.9,s22_e148_RES7022,600,-21.085,148.3136,102,22.9,53.0,3204,4.25,5.4,s22_e148_RES7066,290,-21.0856,148.2403,239,22.8,21.2,3298,1.68,13.6,341,43
s22_e148_RES16030 & s22_e148_RES15093,D,270,4.7,6,25.9,15,18,4.7,s22_e148_RES16030,590,-21.2314,148.4525,178,25.9,43.3,2326,3.1,8.4,s22_e148_RES15093,320,-21.2164,148.3656,168,27.0,37.6,765,2.51,10.7,346,43
s22_e148_RES43238 & s22_e148_RES45248,D,200,1.36,15,36.2,15,18,5.5,s22_e148_RES43238,480,-21.6017,148.2636,137,36.2,50.3,3576,5.38,6.7,s22_e148_RES45248,280,-21.6364,148.2967,522,36.2,18.5,2412,1.21,30.0,659,22
s22_e148_RES15251 & s22_e148_RES15929,D,651,12.83,5,10.9,15,18,1.8,s22_e148_RES15251,851,-21.2189,148.5394,29,11.5,63.8,1113,6.08,1.9,s22_e148_RES15929,200,-21.2297,148.6858,124,10.9,25.1,524,0.38,29.2,153,98
s22_e148_RES31319 & s22_e148_RES26395,D,430,8.54,5,16.7,15,18,2.7,s22_e148_RES31319,632,-21.4231,148.725,67,16.8,49.9,2592,4.79,3.5,s22_e148_RES26395,202,-21.3517,148.7853,97,16.7,42.4,592,1.32,12.6,164,91
s22_e148_RES1381 & s22_e148_RES234,D,371,7.13,5,18.5,15,18,3.3,s22_e148_RES1381,581,-21.0181,148.2439,73,19.3,46.0,3194,5.44,3.5,s22_e148_RES234,210,-21.0031,148.1392,375,18.5,12.3,2764,0.46,40.5,448,33
s23_e117_RES20176 & s23_e117_RES21505,D,230,2.93,8,30.7,15,18,6.0,s23_e117_RES20176,790,-22.2647,117.3597,109,31.4,50.9,820,4.62,6.8,s23_e117_RES21505,560,-22.2886,117.305,714,30.7,8.5,3311,0.59,51.7,823,18
s23_e117_RES47049 & s23_e117_RES47009,D,432,6.1,7,16.3,15,18,2.5,s23_e117_RES47049,932,-22.8206,117.6278,35,16.9,92.7,574,6.13,2.8,s23_e117_RES47009,500,-22.82,117.5389,230,16.3,20.8,2131,0.74,22.1,265,56
s23_e117_RES49521 & s23_e117_RES51648,D,333,2.1,16,20.9,15,18,3.1,s23_e117_RES49521,954,-22.8669,117.6831,57,21.6,92.5,1115,6.5,3.3,s23_e117_RES51648,621,-22.9,117.6936,185,20.9,32.7,294,0.48,43.8,242,61
s20_e146_RES29539 & s20_e146_RES31938,D,352,3.12,11,19.9,15,18,3.3,s20_e146_RES29539,482,-19.6878,146.595,80,20.4,58.1,2216,5.06,4.0,s20_e146_RES31938,130,-19.7181,146.6281,181,19.9,22.5,1180,1.16,17.1,261,57
s20_e146_RES20908 & s20_e146_RES19910,D,321,5.79,6,22.2,15,18,4.6,s20_e146_RES20908,431,-19.5469,146.5692,118,22.4,48.4,324,1.46,15.4,s20_e146_RES19910,110,-19.5283,146.6486,145,22.2,31.5,2575,3.38,6.6,263,57
s20_e146_RES21794 & s20_e146_RES19049,D,570,7.14,8,12.4,15,18,2.1,s20_e146_RES21794,640,-19.5619,146.6042,60,12.4,45.6,2662,4.2,3.0,s20_e146_RES19049,70,-19.5117,146.6753,186,12.9,14.3,4451,1.74,7.4,246,60
s20_e146_RES17552 & s20_e146_RES16312,D,431,6.85,6,16.4,15,18,3.1,s20_e146_RES17552,551,-19.4778,146.5314,125,16.4,32.1,2387,2.3,7.1,s20_e146_RES16312,120,-19.4483,146.6058,104,16.6,30.9,2541,3.03,5.5,229,65
s20_e146_RES40860 & s20_e146_RES38661,D,190,3.35,6,37.2,15,18,7.9,s20_e146_RES40860,310,-19.9511,146.8856,430,37.2,21.0,2189,1.17,31.7,s20_e146_RES38661,120,-19.9042,146.9331,217,37.3,37.3,1185,3.56,10.5,647,23
s20_e146_RES40452 & s20_e147_RES3026,D,351,5.77,6,20.5,15,18,3.5,s20_e146_RES40452,422,-19.9417,146.9606,66,20.5,71.8,951,4.17,4.9,s20_e147_RES3026,71,-19.9083,147.0278,377,20.5,12.3,6798,1.66,12.4,443,33
s20_e146_RES28595 & s20_e146_RES30618,D,379,2.41,16,18.9,15,18,2.6,s20_e146_RES28595,510,-19.6728,146.6619,76,19.1,59.6,2259,5.28,3.6,s20_e146_RES30618,131,-19.7006,146.6644,97,18.9,37.3,779,2.04,9.3,173,86
s20_e146_RES13227 & s20_e146_RES6991,D,480,9.64,5,14.9,15,18,2.9,s20_e146_RES13227,520,-19.3994,146.5189,84,15.0,49.8,5208,3.98,3.8,s20_e146_RES6991,40,-19.3108,146.5997,304,14.9,14.0,7680,1.2,12.5,388,38
s20_e146_RES17969 & s20_e146_RES17184,D,450,6.77,7,16.0,15,18,2.7,s20_e146_RES17969,540,-19.4883,146.5286,129,16.0,30.4,3095,2.19,7.3,s20_e146_RES17184,90,-19.4672,146.6175,159,16.0,22.4,5213,3.78,4.2,288,52
s20_e146_RES633 & s20_e146_RES1564,D,510,8.28,6,13.8,15,18,2.4,s20_e146_RES633,880,-19.0619,146.1297,93,13.8,41.3,1949,2.6,5.3,s20_e146_RES1564,370,-19.14,146.1764,99,14.2,18.1,4564,3.31,4.3,192,78
s20_e146_RES14477 & s20_e146_RES8045,D,501,8.88,6,13.7,15,18,2.6,s20_e146_RES14477,561,-19.4131,146.4953,61,14.3,37.4,2339,3.76,3.8,s20_e146_RES8045,60,-19.3383,146.5744,229,13.7,13.4,7073,1.72,8.0,290,51
s20_e146_RES19458 & s20_e146_RES17422,D,523,10.31,5,13.9,15,18,2.3,s20_e146_RES19458,583,-19.52,146.5747,51,13.9,60.6,1926,4.19,3.3,s20_e146_RES17422,60,-19.4742,146.6856,221,13.9,14.6,6165,1.81,7.7,272,55
s20_e146_RES22452 & s20_e146_RES19616,D,401,7.26,6,17.3,15,18,2.9,s20_e146_RES22452,471,-19.5725,146.6425,54,18.1,49.6,2307,4.36,4.1,s20_e146_RES19616,70,-19.5231,146.7253,272,17.3,18.1,3843,1.89,9.2,326,46
s20_e146_RES11645 & s20_e146_RES7309,D,520,6.58,8,13.8,15,18,2.1,s20_e146_RES11645,580,-19.3836,146.5006,48,13.8,40.4,2283,4.99,2.8,s20_e146_RES7309,60,-19.3239,146.5517,162,14.1,11.9,7081,1.54,9.2,210,71
s20_e146_RES19886 & s20_e146_RES17742,D,560,10.05,6,12.8,15,18,2.0,s20_e146_RES19886,610,-19.5281,146.5925,43,12.8,51.9,2522,5.32,2.4,s20_e146_RES17742,50,-19.4822,146.7181,302,12.8,7.9,7903,0.96,13.2,345,43
